SITE_ID,SITE_IGBP,month,TA_F_avg,VPD_F_avg,P_F_avg,NETRAD_avg,NEE_VUT_REF_avg,NEE_VUT_REF_QC_avg,NEE_CUT_REF_avg,NEE_CUT_REF_QC_avg,GPP_NT_VUT_REF_avg,GPP_DT_VUT_REF_avg,GPP_NT_CUT_REF_avg,GPP_DT_CUT_REF_avg,RECO_NT_VUT_REF_avg,RECO_DT_VUT_REF_avg,RECO_NT_CUT_REF_avg,RECO_DT_CUT_REF_avg,ET_avg,BESS_PAR_avg,BESS_PARdiff_avg,BESS_RSDN_avg,CSIF_SIFdaily_avg,CSIF_SIFinst_avg,PET_avg,Ts_avg,Tmean_avg,prcp_avg,vpd_avg,prcp_lag3_avg,ESACCI_sm_avg,b1_avg,b2_avg,b3_avg,b4_avg,b5_avg,b6_avg,b7_avg,EVI_avg,GCI_avg,NDVI_avg,NDWI_avg,NIRv_avg,kNDVI_avg,Percent_Snow_avg,Fpar_avg,Lai_avg,LST_Day_avg,LST_Night_avg,CO2_concentration_avg,dataset,MODIS_LC,MODIS_IGBP,MODIS_PFT,koppen_sub,koppen,hemisphere,LOCATION_LAT,LOCATION_LONG
AU-Tum,EBF,1,17.9687272727273,10.9404545454545,1.34545454545455,216.153631,-1.46326181818182,0.909824,-1.40359754545455,0.916177909090909,11.8679390909091,10.1463818181818,11.8946518181818,10.39048,10.4046827272727,8.63782,10.4910436363636,8.94566090909091,11.4164408181818,139.727272727273,47.5454545454545,311.363636363636,0.186153102727273,0.465809891818182,-0.0377733493636364,292.263425454545,292.271841818182,0.0013465367272727,1.05015399909091,0.0075523903636363,0.165512459090909,0.0437325495454545,0.214377116363636,0.018354254,0.0393806422727273,0.248727846363636,0.160853955454545,0.0751818126363636,0.316188928,4.45579949090909,0.660868578181818,0.142423089090909,0.141834987636364,0.411129854545455,0.0,0.813636363636364,4.31818181818182,299.201818181818,285.42,383.950454545455,FLUXNET,1,ENF,ENF,Cfb,Temperate,S,-35.6566,148.1517
AU-Tum,EBF,2,16.2444615384615,7.67053846153846,3.15976923076923,161.565661576923,-0.881155615384615,0.910674769230769,-0.909788461538461,0.915770538461538,12.0876253846154,10.0307469230769,12.2406661538462,10.1602984615385,11.2064646153846,9.08175076923077,11.3309038461538,9.31142076923077,9.43421292307692,114.692307692308,46.4615384615385,253.230769230769,0.178908129230769,0.471946468461538,-0.0285130075384615,290.571650769231,290.519026923077,0.003791594,0.752015540769231,0.0081072506153846,0.181434697692308,0.0391259371538462,0.211956503076923,0.0158764915384615,0.0353627354615385,0.236837620769231,0.144615218461538,0.0654302432307692,0.3241630675,5.03244186153846,0.688198848461538,0.188515734230769,0.146030833076923,0.441269373076923,0.0,0.807692307692308,3.96153846153846,296.44,284.598461538462,383.832692307692,FLUXNET,1,ENF,ENF,Cfb,Temperate,S,-35.6566,148.1517
AU-Tum,EBF,3,13.6422307692308,6.05553846153846,2.38115384615385,127.242806603077,-0.660196253846154,0.952440076923077,-0.662435923076923,0.955852,10.9026915384615,9.35869,11.0285069230769,9.43437538461538,10.2424846153846,7.99796692307692,10.3660523076923,8.21108076923077,7.57243703076923,98.5384615384615,35.9230769230769,218.307692307692,0.161554032307692,0.450422451538462,-0.0229617844615385,287.57991,287.762607692308,0.0021070498461538,0.569936786153846,0.0073149678461538,0.189745298461538,0.0348934238461538,0.188374055384615,0.0135181135384615,0.0314016116153846,0.221207936923077,0.127996650846154,0.0557351096153846,0.32446712,5.58903036153846,0.709277171538461,0.232130186923077,0.145887779230769,0.464606468461538,0.0,0.802307692307692,3.72307692307692,292.576923076923,282.369230769231,383.671923076923,FLUXNET,1,ENF,ENF,Cfb,Temperate,S,-35.6566,148.1517
AU-Tum,EBF,4,9.76753846153846,3.67723076923077,1.95330769230769,72.6651716107692,-0.882192923076923,0.954273538461539,-0.928480892307692,0.954380307692308,9.59123,7.53441846153846,9.60251153846154,7.52425,8.70903692307692,6.60367538461538,8.67403538461538,6.40810230769231,5.5655297,69.8461538461538,26.8461538461538,155.153846153846,0.138768552615385,0.404772143846154,-0.0151970509230769,283.166408461538,283.58092,0.0019539109230769,0.335370870769231,0.0081251354615384,0.210301351538462,0.0294908964615385,0.177061792307692,0.0106467947692308,0.0264688454615385,0.201238335384615,0.108585122076923,0.0448741,0.317653253333333,6.33917166153846,0.734782623846154,0.280201232307692,0.142038193538462,0.492900957692308,0.0,0.785384615384615,3.26153846153846,287.518461538462,278.618461538462,384.548076923077,FLUXNET,1,ENF,ENF,Cfb,Temperate,S,-35.6566,148.1517
AU-Tum,EBF,5,6.23641666666667,2.28233333333333,1.9525,39.6398928891667,-1.43977408333333,0.943772416666667,-1.49672283333333,0.937164,7.13541583333333,6.18851633333333,7.155225,6.48007083333333,5.6956425,5.936575,5.65850416666667,5.9334375,3.69971945,46.6666666666667,18.5833333333333,103.666666666667,0.1186650145,0.361853035833333,-0.0088526155,279.0998275,279.733193333333,0.00193491175,0.189996648333333,0.00604677575,0.233901558333333,0.0250513433333333,0.164904295,0.0083173383333333,0.0222779556666667,0.1846952925,0.09128803775,0.0368040308333333,0.30817259,7.20273251666667,0.756754904166667,0.33019931,0.13771493875,0.517252315,0.0,0.791666666666667,3.38333333333333,283.096666666667,275.471666666667,384.528333333333,FLUXNET,1,ENF,ENF,Cfb,Temperate,S,-35.6566,148.1517
AU-Tum,EBF,6,3.62791666666667,1.43358333333333,3.72741666666667,21.7707156834167,-1.15062408333333,0.949536916666667,-1.20516033333333,0.949768416666667,4.9492675,4.44031416666667,4.890745,4.410725,3.79864333333333,4.08984,3.68558416666667,3.8814725,2.65975863333333,33.5833333333333,14.8333333333333,75.3333333333333,0.105566151166667,0.336227480833333,-0.0052777286666666,276.705426666667,277.217335,0.00369114175,0.10617753875,0.0075456701666666,0.26458379,0.0239774795833333,0.165726259166667,0.0078322058333333,0.0211910741666667,0.1729218425,0.0786687654166667,0.0315651588333333,0.302237301818182,7.43210238333333,0.759886289166667,0.381424255833333,0.134175552833333,0.52068099,0.0,0.751666666666667,3.08333333333333,279.943333333333,273.9,384.525833333333,FLUXNET,1,ENF,ENF,Cfb,Temperate,S,-35.6566,148.1517
AU-Tum,EBF,7,2.2919,1.27,2.8533,33.214360913,-2.0429839,0.9419353,-2.0204938,0.9412633,5.007682,4.5524542,4.933442,4.498043,2.9646954,4.37649,2.9129486,4.054495,3.02374143,36.8,16.7,81.4,0.1136815174,0.363251603,-0.0050534487,275.33231,276.009626,0.0035306953,0.0984238768,0.0092331855,0.277156006,0.0281995868,0.184718655,0.0103966402,0.0249538813,0.169900356,0.0768534546,0.0307237496,0.305634602222222,6.69079,0.737511741,0.408744597,0.135977813,0.495928564,0.0,0.776,2.97,278.554,273.068,383.6075,FLUXNET,1,ENF,ENF,Cfb,Temperate,S,-35.6566,148.1517
AU-Tum,EBF,8,3.00027272727273,1.83481818181818,3.40727272727273,57.35356265,-2.14008109090909,0.925708636363636,-2.07724436363636,0.925219818181818,6.26883181818182,5.00821672727273,6.31038636363636,5.14738545454545,4.12875,4.01175636363636,4.23314454545455,4.02732454545455,3.93597380909091,52.3636363636364,23.3636363636364,116.909090909091,0.115302009272727,0.348019436363636,-0.008289778090909,276.226615454545,276.866962727273,0.0037661944545454,0.145309729090909,0.0110818562727273,0.275033132727273,0.0307288285454545,0.18068736,0.0110858334545455,0.0265056452727273,0.18314156,0.0932266645454545,0.0401483404545455,0.292442839090909,5.91307423636364,0.709511038181818,0.321302927272727,0.128289861363636,0.464828016363636,0.0,0.76,2.66363636363636,280.783636363636,273.338181818182,382.246818181818,FLUXNET,1,ENF,ENF,Cfb,Temperate,S,-35.6566,148.1517
AU-Tum,EBF,9,6.00941666666667,2.77675,3.28583333333333,103.862668320833,-2.80665083333333,0.92638875,-2.91093833333333,0.926736166666667,8.1325925,6.28863725,8.19158166666667,6.45778675,5.32593916666667,4.928145,5.28064583333333,5.37188666666667,5.70731998333333,80.5,32.6666666666667,180.5,0.119689283,0.3291340775,-0.014083097,279.5171725,280.061799166667,0.00369545525,0.246462920833333,0.0110407679166667,0.249685594166667,0.0366884129166667,0.182708074166667,0.0148848458333333,0.0309950958333333,0.208234850833333,0.12645055625,0.0581098084166667,0.282662259166667,4.92694090833333,0.665285049166667,0.183237046666667,0.1216737525,0.415959926666667,0.0,0.755,2.94166666666667,285.525,275.158333333333,381.1425,FLUXNET,1,ENF,ENF,Cfb,Temperate,S,-35.6566,148.1517
AU-Tum,EBF,10,8.91107692307692,4.51315384615385,2.28215384615385,147.98870731,-2.44985938461538,0.937862,-2.57710176923077,0.939309384615385,9.69777153846154,8.17291153846154,9.46061307692308,8.05413076923077,7.24791307692308,6.33630076923077,6.88350615384615,6.14381,7.3360016,106.538461538462,40.8461538461538,237.461538461538,0.134171898769231,0.339499240769231,-0.0208580740769231,282.576138461538,282.979629230769,0.0031009093846153,0.395887878461538,0.010627915,0.220915069230769,0.0414385854615385,0.18769342,0.0176326292307692,0.0349795282307692,0.227279523076923,0.150207688461538,0.0720658771538462,0.2800953725,4.38145516923077,0.638140606153846,0.111652053076923,0.119880179461538,0.386279074615385,0.0,0.757692307692308,3.29230769230769,288.949230769231,277.056923076923,381.874230769231,FLUXNET,1,ENF,ENF,Cfb,Temperate,S,-35.6566,148.1517
AU-Tum,EBF,11,12.8124545454545,6.39490909090909,2.72981818181818,177.368160772727,-1.62219554545455,0.929166545454545,-1.59872909090909,0.930681909090909,10.9433936363636,9.73112090909091,11.2157745454545,9.78579818181818,9.32119454545455,7.47460363636364,9.61704636363636,7.53355,8.50462216363636,119.636363636364,49.8181818181818,264.636363636364,0.162981740909091,0.394739878181818,-0.0259096843636364,286.623226363636,286.80234,0.0037644577272727,0.562100829090909,0.010719567,0.211314018181818,0.0436156042727273,0.199828026363636,0.018682726,0.0379678775454545,0.245588164545455,0.165702119090909,0.0797465144545455,0.294128396,4.27950573636364,0.6415389,0.0934392767272727,0.128305273545455,0.389985929090909,0.0,0.750909090909091,3.5,292.969090909091,280.198181818182,384.093636363636,FLUXNET,1,ENF,ENF,Cfb,Temperate,S,-35.6566,148.1517
AU-Tum,EBF,12,14.4305454545455,7.11763636363636,2.47181818181818,201.733073790909,-1.57577963636364,0.908724272727273,-1.56720181818182,0.910801636363636,12.5201345454545,10.9907963636364,12.6001018181818,11.0315890909091,10.9443363636364,8.86547818181818,11.0329118181818,8.90957727272727,10.1792265454545,136.272727272727,52.0,302.090909090909,0.18770355,0.454268868181818,-0.0301823135454545,288.481353636364,288.650338181818,0.0030632218181818,0.697086212727273,0.0098990626363636,0.190461429090909,0.0443711140909091,0.212101166363636,0.0190397364545455,0.0399829895454545,0.254256152727273,0.168815977272727,0.0800249263636364,0.313929535454545,4.31097177272727,0.65370989,0.113729578545455,0.138793293636364,0.403232367272727,0.0,0.779090909090909,3.97272727272727,294.985454545455,282.283636363636,383.315,FLUXNET,1,ENF,ENF,Cfb,Temperate,S,-35.6566,148.1517
AU-Wac,EBF,1,16.746,8.618,5.099,127.3602151,-5.35618,0.985887,-5.36867,0.984543,8.30295,8.43167,8.32458,8.26167,2.95014,5.55518,2.9497,5.07198,10.935924,124.0,52.0,271.0,0.25487697,0.6313512,-0.04541325,292.44293,292.0949,0.00152115,0.98710966,0.003755076,0.18341795,0.02482903,0.22738384,0.011209676,0.02927742,0.22392902,0.10397743,0.037941933,0.3918466,6.7700887,0.8031609,0.37259683,0.18261798,0.56833106,0.0,0.86,5.0,295.98,285.12,381.43,FLUXNET,2,EBF,EBF,Cfb,Temperate,S,-37.4259,145.1878
AU-Wac,EBF,2,16.1265,6.703,8.4335,107.37940015,-4.71339,0.9780635,-4.62781,0.972124,6.183635,5.091555,6.2491,5.657385,1.4936,2.375765,1.57149,2.2431805,10.1401855,118.0,44.5,259.0,0.23466083,0.61435758,-0.037773438,291.760955,291.435735,7.289355E-4,0.834419765,0.004614849,0.211589385,0.021505971,0.221418045,0.009756404,0.0261559105,0.211018705,0.098056278,0.034630112,0.3912787,7.48167135,0.82294105,0.38627351,0.182230175,0.58966458,0.0,0.805,4.15,295.37,286.6,382.94,FLUXNET,2,EBF,EBF,Cfb,Temperate,S,-37.4259,145.1878
AU-Wac,EBF,3,15.319,7.2695,5.338,65.116184735,-4.18932,0.985215,-4.163535,0.981855,6.32865,5.089025,6.39474,5.108165,2.158495,2.78611,2.21394,2.84551,6.6970331,99.0,33.5,216.5,0.20910123,0.58068055,-0.035929685,290.12799,290.008,0.0012772675,0.82093778,0.003729902,0.22337234,0.018585484,0.213646745,0.008222581,0.0232790315,0.198940315,0.087906448,0.030567742,0.38589035,8.194381,0.83991662,0.41696648,0.1794866,0.607794185,0.0,0.78,3.7,293.5,286.09,383.205,FLUXNET,2,EBF,EBF,Cfb,Temperate,S,-37.4259,145.1878
AU-Wac,EBF,4,11.4705,4.1215,5.4155,28.322222225,-4.53675,0.9944445,-4.653875,0.9913195,5.05356,4.41878,5.12178,4.49172,0.5648675,0.805511,0.561224,0.8232015,4.6309128,64.0,25.5,140.5,0.178365435,0.52036491,-0.021464549,285.491975,285.5318,8.85802E-4,0.464099175,0.002892004,0.236984595,0.017357262,0.20258874,0.007947341,0.0215823595,0.1836561,0.079397435,0.0258049395,0.371021555,8.4183445,0.841395775,0.43585435,0.1706502,0.6093533,0.0,0.76,3.5,288.76,282.56,384.085,FLUXNET,2,EBF,EBF,Cfb,Temperate,S,-37.4259,145.1878
AU-Wac,EBF,5,8.11833333333333,1.53466666666667,8.52133333333333,5.45788530466667,-3.44353,0.998432,-3.42216666666667,0.998208,4.26856,4.10951333333333,4.28040666666667,3.72735,0.856360343333333,1.76719133333333,0.8692855,1.97979333333333,2.6305295,35.3333333333333,18.0,77.3333333333333,0.16060608,0.490825886666667,-0.0120447576666667,282.377726666667,282.529533333333,0.0019934266666666,0.22610786,0.0043631453333333,0.298578353333333,0.0156451596666667,0.194991936666667,0.00707957,0.0198543003333333,0.171185476666667,0.0696,0.0214908586666667,0.36231503,8.863309,0.85118592,0.47352126,0.165864843333333,0.6195798,0.0,0.753333333333333,3.3,283.48,279.486666666667,383.633333333333,FLUXNET,2,EBF,EBF,Cfb,Temperate,S,-37.4259,145.1878
AU-Wac,EBF,6,5.736,1.05933333333333,7.40533333333333,-2.488176842,-5.19698666666667,0.997453666666667,-5.23606666666667,0.996991,5.28788666666667,3.71957333333333,5.28530666666667,3.35754666666667,0.09087924,2.24232333333333,0.0908390543333333,2.01999,1.8191854,27.3333333333333,14.0,60.0,0.154424386666667,0.493765126666667,-0.0095610273333333,279.688396666667,279.86999,0.0012884266666666,0.162859156666667,0.0045087843333333,0.31416728,0.0141590466666667,0.19221421,0.006246429,0.0187639806666667,0.172323463333333,0.0688269666666667,0.0231580403333333,0.36116526,9.30487433333333,0.858860736666667,0.469084126666667,0.16602683,0.627096333333333,0.0,0.73,2.66666666666667,280.746666666667,277.28,383.44,FLUXNET,2,EBF,EBF,Cfb,Temperate,S,-37.4259,145.1878
AU-Wac,EBF,7,4.848,0.978333333333333,9.45533333333333,3.660110073,-5.65465333333333,0.984991333333333,-5.79815333333333,0.983647,5.92457333333333,4.02693333333333,5.94043,3.65629,0.2702251,1.93781433333333,0.258389433333333,1.75573666666667,2.0127722,29.6666666666667,16.0,64.6666666666667,0.141804286666667,0.45469403,-0.00956627,278.956113333333,279.12557,0.001996625,0.152626543333333,0.0052784783333333,0.321459183333333,0.0123890853333333,0.180996606666667,0.0056183333333333,0.0159310033333333,0.16203698,0.0679965216666667,0.022876793,0.34712234,10.6482591666667,0.87041149,0.45379427,0.157958973333333,0.639083043333333,0.0,0.716666666666667,2.76666666666667,279.48,276.386666666667,382.76,FLUXNET,2,EBF,EBF,Cfb,Temperate,S,-37.4259,145.1878
AU-Wac,EBF,8,5.98,1.781,7.37466666666667,21.4358871,-4.61872666666667,0.99552,-4.56105666666667,0.993952,5.33309666666667,4.7978,5.35088666666667,4.78191,0.71728,1.518258,0.712118666666667,1.920962,3.33731536666667,46.0,22.3333333333333,101.0,0.151739376666667,0.45747607,-0.013524361,279.931416666667,280.105946666667,0.0012988936666666,0.219975776666667,0.0045839456666666,0.318706496666667,0.015758736,0.189797893333333,0.0067614306666666,0.0183854606666667,0.17404743,0.0740594486666667,0.025769454,0.352483786666667,9.38688416666667,0.845149926666667,0.43753313,0.160789613333333,0.61320061,0.0,0.743333333333333,2.8,281.72,277.34,381.958333333333,FLUXNET,2,EBF,EBF,Cfb,Temperate,S,-37.4259,145.1878
AU-Wac,EBF,9,8.0285,3.14,6.15025,51.77062845,-5.053095,0.982118,-5.06164,0.9814235,6.56279,5.7507725,6.52195,5.7329775,1.55851525,1.692674,1.5158955,1.841259,6.266923875,75.5,33.5,166.5,0.188284765,0.5156376025,-0.023495849,282.3317275,282.45196,0.0014503665,0.3685498625,0.00519866125,0.30239821,0.01909416575,0.2022974825,0.00865666775,0.02167458325,0.1926437525,0.085675415,0.0301,0.3658274925,8.39259125,0.8277081425,0.4055119225,0.16746955,0.59475569,0.0,0.7875,3.7,284.94,279.11,380.48875,FLUXNET,2,EBF,EBF,Cfb,Temperate,S,-37.4259,145.1878
AU-Wac,EBF,10,10.7056666666667,5.042,6.16133333333333,88.98471936,-5.21108666666667,0.993727666666667,-5.23397666666667,0.993279666666667,7.52858,6.56986666666667,7.52602333333333,6.90139,2.42525333333333,2.43368333333333,2.33101,2.40932333333333,10.0645863333333,105.0,41.6666666666667,232.0,0.21818469,0.548064593333333,-0.03214183,285.496633333333,285.439513333333,0.0013571336666666,0.55994259,0.0049256313333333,0.276019343333333,0.0204526876666667,0.208947303333333,0.0092268813333333,0.0232225793333333,0.205430103333333,0.0952827966666667,0.0334193526666667,0.3732152,8.01697556666667,0.8216574,0.373943976666667,0.17170075,0.588298856666667,0.0,0.803333333333333,4.03333333333333,288.14,281.3,380.221666666667,FLUXNET,2,EBF,EBF,Cfb,Temperate,S,-37.4259,145.1878
AU-Wac,EBF,11,12.2013333333333,5.051,9.32833333333333,110.939120333333,-5.48390333333333,0.944676,-5.52623,0.944444666666667,7.82454666666667,6.92344666666667,7.92709666666667,7.45727333333333,2.40329933333333,3.38932666666667,2.35561666666667,3.50324333333333,11.8774226666667,115.666666666667,49.6666666666667,253.333333333333,0.243810903333333,0.584886236666667,-0.0337064076666667,287.429066666667,287.237963333333,0.002492251,0.585204213333333,0.0053441236666666,0.26176903,0.02286,0.2167122,0.0102000003333333,0.0258677763333333,0.21731223,0.104071103333333,0.0380744423333333,0.379355686666667,7.4096676,0.809236456666667,0.351071763333333,0.17537089,0.57488992,0.0,0.8,4.1,290.566666666667,282.726666666667,380.84,FLUXNET,2,EBF,EBF,Cfb,Temperate,S,-37.4259,145.1878
AU-Wac,EBF,12,12.354,4.078,10.147,119.7219601,-6.36167,0.994624,-6.72844,0.99328,6.77053,6.64102,6.9495,6.70258,0.533922,1.66531,0.4931,2.51432,11.776229,117.0,53.0,253.0,0.24084044,0.5767168,-0.03311909,287.74097,287.5375,0.002668239,0.59676504,0.00668967,0.24171881,0.024645163,0.21574838,0.011032258,0.027806452,0.21783549,0.10886774,0.038664516,0.37296194,6.7615542,0.7949899,0.3294351,0.17151286,0.55943036,0.0,0.73,3.6,289.0,282.62,384.73,FLUXNET,2,EBF,EBF,Cfb,Temperate,S,-37.4259,145.1878
AU-Whr,EBF,1,23.0266666666667,18.4533333333333,0.394333333333333,187.8901602,-1.00539566666667,0.968189666666667,-1.01189,0.971326,4.07300333333333,3.84846,4.08409,3.84846333333333,3.08574333333333,2.99871333333333,3.04973666666667,3.00132666666667,3.35468543333333,152.666666666667,41.3333333333333,335.0,0.0603583166666667,0.150174406666667,-0.0294039226666667,297.72417,296.157493333333,6.211723333333E-4,1.66409226666667,0.003174791,0.13490664,0.11920107,0.236529046666667,0.0597516173333333,0.0917214986666667,0.334305373333333,0.33148389,0.215054846666667,0.195109013333333,1.5798822,0.330010306666667,-0.167279736666667,0.078031142,0.108575495,0.0,0.323333333333333,0.833333333333333,315.913333333333,288.44,393.668333333333,FLUXNET,10,GRA,GRA,BSk,Arid,S,-36.6732,145.0294
AU-Whr,EBF,2,22.6956666666667,16.0646666666667,0.907666666666667,152.379992866667,-0.5023209,0.94825,-0.5080039,0.952714333333333,3.88121333333333,3.38447666666667,3.88474666666667,3.36490333333333,3.42152,2.63367333333333,3.35319,2.64242,2.7355516,129.666666666667,42.0,283.0,0.0595127693333333,0.15639139,-0.024217546,297.360556666667,295.964126666667,0.0016068886666666,1.50584643333333,0.0035432143333333,0.149067263333333,0.116751105333333,0.23515722,0.0591361223333333,0.090308865,0.333557466666667,0.326153973333333,0.211836646666667,0.19838528,1.60659293333333,0.337180116666667,-0.16263963,0.0791587133333333,0.113397299666667,0.0,0.336666666666667,0.8,313.646666666667,288.36,393.913333333333,FLUXNET,10,GRA,GRA,BSk,Arid,S,-36.6732,145.0294
AU-Whr,EBF,3,19.818,11.2216666666667,1.02166666666667,119.477877633333,-0.327747,0.965053666666667,-0.328533,0.965277666666667,3.85098333333333,3.4562,3.84663666666667,3.48700666666667,3.53576333333333,2.83666333333333,3.50243666666667,2.95495333333333,3.71710343333333,102.333333333333,35.0,222.333333333333,0.076686068,0.213796096666667,-0.017307781,293.133646666667,292.460746666667,0.0013490893333333,0.983838086666667,0.0035771503333333,0.1891153,0.09411291,0.22040969,0.0479720383333333,0.07565699,0.30387635,0.287292423333333,0.18471182,0.222295536666667,1.95559346666667,0.406365986666667,-0.129022166666667,0.0892432426666667,0.167743596666667,0.0,0.383333333333333,0.833333333333333,305.22,285.866666666667,394.426666666667,FLUXNET,10,GRA,GRA,BSk,Arid,S,-36.6732,145.0294
AU-Whr,EBF,4,16.1383333333333,7.331,0.975333333333333,68.8639190833333,-0.745574,0.959259,-0.749310333333333,0.959490666666667,3.33985666666667,3.04248333333333,3.36858666666667,3.05543333333333,2.57582333333333,1.69140333333333,2.58673666666667,1.84493666666667,2.68394993333333,71.0,26.3333333333333,153.666666666667,0.094033032,0.27492016,-0.0112582803333333,289.010563333333,288.656386666667,0.0011581763333333,0.623647546666667,0.0041141543333333,0.197616656666667,0.0735977766666667,0.21009778,0.0376072206666667,0.06254222,0.2737972,0.24013165,0.144119443333333,0.24953727,2.40255546666667,0.48267015,-0.06459226,0.10196518,0.233328673333333,0.0,0.443333333333333,0.833333333333333,298.013333333333,281.866666666667,395.288333333333,FLUXNET,10,GRA,GRA,BSk,Arid,S,-36.6732,145.0294
AU-Whr,EBF,5,12.4103333333333,4.26466666666667,1.005,35.8537996633333,-0.680897666666667,0.943548666666667,-0.673747666666667,0.947580666666667,2.57291,2.56114,2.57913666666667,2.56222333333333,1.89600333333333,1.49467666666667,1.89577,1.5422,2.01752826666667,44.3333333333333,19.0,96.3333333333333,0.115203461,0.35217649,-0.007203646,284.861433333333,284.934296666667,0.0018900293333333,0.37330077,0.0043972946666666,0.222308833333333,0.0588085993333333,0.21303656,0.0297112933333333,0.0533870923333333,0.258755893333333,0.201903223333333,0.11010968,0.287528753333333,3.07253743333333,0.566286133333333,0.029343294,0.12230925,0.315769556666667,0.0,0.486666666666667,0.9,290.06,278.926666666667,395.87,FLUXNET,10,GRA,GRA,BSk,Arid,S,-36.6732,145.0294
