TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20090101,20090107,25.547,0.0,508.113,295.614,0.0,371.529,0.0,16.471,0.0,99.678,0.0,1.035,0.0,2.776,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090108,20090114,26.19,0.0,504.801,244.923,0.0,403.706,0.0,11.484,0.0,99.769,0.0,5.787,0.0,1.666,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090115,20090121,25.363,0.0,499.83,277.121,0.0,380.264,0.0,12.478,0.0,99.687,0.0,1.72,0.0,2.119,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090122,20090128,27.402,0.0,493.186,267.065,0.0,399.544,0.0,13.774,0.0,99.701,0.0,3.074,0.0,1.671,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090129,20090204,27.332,0.0,484.87,270.547,0.0,394.412,0.0,15.18,0.0,99.489,0.0,0.48,0.0,2.126,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090205,20090211,28.174,0.0,474.911,248.366,0.0,408.274,0.0,15.345,0.0,99.535,0.0,3.064,0.0,2.107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090212,20090218,26.612,0.0,463.37,255.728,0.0,392.883,0.0,13.656,0.0,99.531,0.0,2.598,0.0,1.485,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090219,20090225,26.81,0.0,450.346,229.796,0.0,411.342,0.0,10.782,0.0,99.648,0.0,4.001,0.0,2.242,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090226,20090304,26.895,0.0,435.979,213.559,0.0,415.103,0.0,9.824,0.0,99.643,0.0,3.997,0.0,1.727,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090305,20090311,26.049,0.0,420.448,236.956,0.0,388.694,0.0,13.334,0.0,99.715,0.0,0.515,0.0,1.95,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090312,20090318,24.96,0.0,403.967,237.478,0.0,367.874,0.0,14.039,0.0,99.812,0.0,0.444,0.0,1.903,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090319,20090325,27.069,0.0,386.781,233.411,0.0,387.099,0.0,16.13,0.0,99.728,0.0,0.137,0.0,1.689,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090326,20090401,26.628,0.0,369.156,218.292,0.0,383.621,0.0,14.244,0.0,99.525,0.0,1.42,0.0,1.454,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090402,20090408,26.745,0.0,351.378,209.081,0.0,382.198,0.0,15.684,0.0,99.771,0.0,0.065,0.0,2.044,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090409,20090415,24.372,0.0,333.742,215.851,0.0,345.045,0.0,16.062,0.0,100.141,0.0,0.0,0.0,1.929,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090416,20090422,22.268,0.0,316.55,157.505,0.0,358.71,0.0,12.139,0.0,100.238,0.0,3.166,0.0,2.033,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090423,20090429,22.073,0.0,300.105,182.996,0.0,351.423,0.0,10.24,0.0,100.133,0.0,0.024,0.0,1.547,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090430,20090506,21.378,0.0,284.704,175.05,0.0,340.004,0.0,11.14,0.0,100.111,0.0,0.0,0.0,1.774,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090507,20090513,21.411,0.0,270.629,129.713,0.0,365.253,0.0,8.402,0.0,99.848,0.0,5.297,0.0,1.752,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090514,20090520,17.615,0.0,258.145,120.714,0.0,352.816,0.0,6.646,0.0,100.268,0.0,4.108,0.0,2.163,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090521,20090527,21.24,0.0,247.489,111.802,0.0,371.067,0.0,7.478,0.0,100.011,0.0,3.045,0.0,2.414,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090528,20090603,12.457,0.0,238.862,96.284,0.0,319.528,0.0,5.408,0.0,100.534,0.0,6.732,0.0,2.647,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090604,20090610,12.84,0.0,232.427,136.68,0.0,293.691,0.0,5.406,0.0,100.519,0.0,0.0,0.0,1.71,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090611,20090617,13.331,0.0,228.304,120.805,0.0,305.294,0.0,5.196,0.0,100.516,0.0,5.444,0.0,1.84,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090618,20090624,17.294,0.0,226.562,102.989,0.0,341.337,0.0,6.136,0.0,100.142,0.0,5.018,0.0,2.597,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090625,20090701,14.048,0.0,227.227,114.396,0.0,315.833,0.0,5.263,0.0,100.34,0.0,1.618,0.0,2.2,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090702,20090708,17.257,0.0,230.271,103.7,0.0,342.699,0.0,5.628,0.0,100.219,0.0,11.367,0.0,2.127,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090709,20090715,12.114,0.0,235.624,99.173,0.0,314.668,0.0,4.67,0.0,100.507,0.0,1.537,0.0,2.087,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090716,20090722,14.41,0.0,243.166,118.224,0.0,333.464,0.0,5.32,0.0,100.274,0.0,3.183,0.0,2.425,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090723,20090729,8.418,0.0,252.74,158.511,0.0,261.139,0.0,5.408,0.0,100.796,0.0,0.0,0.0,1.669,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090730,20090805,14.93,0.0,264.149,142.265,0.0,322.565,0.0,6.403,0.0,100.37,0.0,0.146,0.0,2.149,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090806,20090812,14.805,0.0,277.168,96.086,0.0,343.913,0.0,5.065,0.0,100.504,0.0,15.455,0.0,2.652,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090813,20090819,20.09,0.0,291.549,145.129,0.0,363.634,0.0,8.425,0.0,99.67,0.0,4.386,0.0,3.314,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090820,20090826,16.631,0.0,307.027,167.226,0.0,332.617,0.0,6.759,0.0,100.39,0.0,0.062,0.0,2.09,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090827,20090902,23.435,0.0,323.331,188.147,0.0,361.99,0.0,10.578,0.0,99.931,0.0,2.565,0.0,2.509,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090903,20090909,18.534,0.0,340.186,153.873,0.0,357.101,0.0,6.426,0.0,99.839,0.0,8.673,0.0,2.7,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090910,20090916,18.26,0.0,357.321,148.585,0.0,364.324,0.0,6.142,0.0,100.514,0.0,2.403,0.0,1.956,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090917,20090923,17.911,0.0,374.469,189.593,0.0,343.154,0.0,6.833,0.0,99.97,0.0,5.966,0.0,2.578,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090924,20090930,16.789,0.0,391.376,195.024,0.0,338.413,0.0,6.722,0.0,100.268,0.0,7.106,0.0,2.818,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20091001,20091007,21.045,0.0,407.798,226.191,0.0,363.778,0.0,8.735,0.0,99.998,0.0,1.878,0.0,2.384,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20091008,20091014,20.448,0.0,423.506,233.416,0.0,348.722,0.0,9.304,0.0,99.723,0.0,7.024,0.0,2.835,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20091015,20091021,20.582,0.0,438.296,249.533,0.0,345.73,0.0,9.361,0.0,99.778,0.0,0.016,0.0,2.76,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20091022,20091028,22.45,0.0,451.984,248.159,0.0,370.678,0.0,9.413,0.0,99.641,0.0,4.664,0.0,2.593,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20091029,20091104,28.626,0.0,464.418,288.147,0.0,402.468,0.0,14.958,0.0,99.297,0.0,0.94,0.0,2.07,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20091105,20091111,23.633,0.0,475.477,178.962,0.0,401.215,0.0,7.678,0.0,99.324,0.0,9.732,0.0,2.695,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20091112,20091118,26.273,0.0,485.072,195.513,0.0,420.113,0.0,8.713,0.0,99.31,0.0,7.647,0.0,2.306,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20091119,20091125,27.486,0.0,493.143,222.658,0.0,425.251,0.0,9.46,0.0,99.194,0.0,5.712,0.0,2.915,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,144.006,0.0,-9999,-9999,-1.87889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20091126,20091202,26.742,0.0,499.658,223.485,0.0,417.908,0.0,8.727,0.0,99.132,0.0,5.11,0.0,2.276,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,143.497,0.0,-9999,-9999,-2.27939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20091203,20091209,24.075,0.0,504.597,269.569,0.0,383.379,0.0,9.398,0.0,99.611,0.0,9.736,0.0,2.766,0.0,-9999,-9999,-9999,-9999,-9999,-9999,418.518,0.0,-9999,1.0,145.307,0.0,-9999,-9999,0.730962,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20091210,20091216,24.378,0.291667,507.955,273.826,0.0,381.626,0.0,10.145,0.291667,99.643,0.28869,3.155,0.0,2.272,0.28869,-9999,-9999,-9999,-9999,-9999,-9999,418.966,0.291667,-9999,1.0,146.187,0.291667,-9999,-9999,1.61434,0.291667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20091217,20091223,28.834,1.0,509.724,244.185,0.0,416.663,0.0,14.024,0.994048,99.7,0.997024,6.4,0.0,2.372,0.997024,0.338379472854,0.986111111111,171.636848302,1.0,-9999,-9999,423.753,1.0,-9999,1.0,134.464,1.0,-9999,1.21562,-7.34594,1.0,-9999,1.31497,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20091224,20091231,28.871,1.0,509.825,258.925,0.00260417,415.415,0.0,14.607,1.0,99.215,1.0,7.698,0.0,2.482,0.994792,0.282511866071,1.0,190.724428143,0.994047619048,-9999,-9999,425.933,1.0,-9999,1.0,146.377,0.986979,-9999,1.18542,0.545167,0.994792,-9999,1.13335,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20100101,20100107,28.76,1.0,508.113,232.659,0.4375,423.323,0.0,14.394,1.0,99.462,1.0,4.203,0.0,2.803,0.994048,0.349311183273,0.993055555556,147.22395899,1.0,-9999,-9999,424.049,1.0,-9999,1.0,132.302,0.96131,-9999,1.29893,-1.56085,0.964286,-9999,1.1488,-1.41179,0.0,-9999,-1.32462,-1.17685,-0.980359,0.0,0.0,0.0,19.9752,17.7751,19.6252,19.9693,21.1088,19.1911,20.6444,21.0967,3.94821,3.91402,3.95508,3.98378,7.31311,7.0207,7.29306,7.31586,-9999,-9999
