TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20100228,25.795,1.0,438.156,257.108,0.5,386.975,0.0,11.042,1.0,100.1,1.0,0.0,0.0,2.438,1.0,0.289540583333,1.0,166.88700375,1.0,-9999,0.0,429.819,1.0,-9999,1.0,139.744,1.0,-9999,-9999,-9999,3.50657,-1.24491,1.0,-9999,-9999,-9999,2.90415,-2.39823,0.854167,0.760121,-2.79335,-2.71419,-2.46178,0.854167,0.854167,0.875,17.3567,16.9085,17.8161,18.5479,19.2567,19.3924,20.2878,21.1184,3.16667,3.13926,3.17218,3.1952,7.78519,7.31293,7.76754,7.78778,-9999,-9999
20100301,26.442,1.0,436.026,270.37,0.5,382.868,0.0,12.432,1.0,99.982,1.0,0.0,0.0,2.315,1.0,0.3311665625,1.0,200.821478958,1.0,-9999,0.0,419.846,1.0,-9999,1.0,163.62,1.0,-9999,-9999,-9999,3.69371,-9.99491,1.0,-9999,-9999,-9999,2.91357,-1.42216,0.875,0.825895,-1.42452,-1.19269,-1.07584,0.875,0.875,1.0,18.4754,17.5765,18.9325,20.2459,18.6103,18.6103,20.632,21.7059,3.34925,3.32026,3.35508,3.37943,7.70229,7.2225,7.68031,7.70485,-9999,-9999
20100302,27.513,1.0,433.873,244.625,0.5,392.514,0.0,13.746,1.0,99.837,1.0,1.041,0.0,2.329,1.0,0.298441791667,1.0,200.234030208,1.0,-9999,0.0,422.811,1.0,-9999,1.0,168.05,1.0,-9999,-9999,-9999,3.01269,-13.6296,1.0,-9999,-9999,-9999,2.69466,-1.90718,0.729167,0.804773,-2.06296,-1.8989,-1.74319,0.833333,0.6875,0.729167,19.9357,18.508,20.2463,22.1556,20.481,19.7435,22.3579,23.9919,3.5921,3.561,3.59835,3.62446,7.11913,6.72455,7.09612,7.12146,-9999,-9999
20100303,27.297,1.0,431.697,236.242,0.5,396.503,0.0,12.881,1.0,99.807,1.0,0.0,0.0,2.468,1.0,0.301895125,1.0,127.108964583,1.0,-9999,0.0,425.961,1.0,-9999,1.0,111.432,1.0,-9999,-9999,-9999,2.91495,-26.5552,1.0,-9999,-9999,-9999,2.44818,-1.2626,0.729167,0.839036,-1.42756,-1.29385,-0.786291,0.729167,0.729167,0.729167,19.5432,18.329,19.5432,21.1561,19.16,18.3441,20.6644,22.4552,3.51919,3.48872,3.52532,3.5509,7.42032,7.01315,7.40317,7.42284,-9999,-9999
20100304,28.979,1.0,429.498,232.306,0.5,402.813,0.0,15.553,1.0,99.877,1.0,0.883,0.0,1.887,1.0,0.196630354167,1.0,172.001154938,1.0,-9999,-9999,442.158,1.0,-9999,1.0,137.823,0.979167,-9999,-9999,-9999,3.57268,-5.39807,0.979167,-9999,-9999,-9999,2.46861,-0.721086,0.625,0.862131,-1.32244,-0.835535,-0.704017,0.625,0.6875,0.6875,20.4128,19.1314,20.4796,22.419,19.9042,19.9042,21.1652,23.2545,3.9785,3.94405,3.98542,4.01434,6.54666,6.21121,6.52173,6.54824,-9999,-9999
20100305,27.85,1.0,427.276,269.699,0.5,380.449,0.0,14.922,1.0,99.875,1.0,0.0,0.0,2.246,1.0,0.234262083333,1.0,177.5223125,1.0,-9999,0.0,449.825,1.0,-9999,1.0,142.168,1.0,-9999,-9999,-9999,2.36358,-1.54374,1.0,-9999,-9999,-9999,2.74855,-1.76805,0.770833,0.766171,-1.76563,-1.70491,-1.59384,0.770833,0.770833,0.8125,18.6566,17.5545,18.6566,20.1724,19.2975,19.2037,20.3188,21.922,3.68137,3.6495,3.68778,3.71454,7.09751,6.6388,7.07175,7.09751,-9999,-9999
20100306,27.013,1.0,425.033,261.754,0.5,377.191,0.0,14.968,1.0,99.853,1.0,0.0,0.0,1.749,1.0,0.1716208125,1.0,187.183185417,1.0,-9999,0.0,438.691,1.0,-9999,1.0,139.412,1.0,-9999,-9999,-9999,3.20004,7.13757,1.0,-9999,-9999,-9999,2.96277,-2.70737,0.6875,0.707662,-2.62018,-2.37817,-2.12031,0.6875,0.6875,0.770833,17.2242,16.2579,17.2242,18.3694,18.9241,18.5074,19.7694,20.7031,3.46903,3.43899,3.47507,3.50029,6.96746,6.53895,6.94195,6.9677,-9999,-9999
20100307,25.928,1.0,422.77,274.385,0.5,371.022,0.0,13.505,1.0,99.706,1.0,0.0,0.0,2.542,1.0,0.223949625,1.0,164.906591667,1.0,-9999,0.0,443.658,1.0,-9999,1.0,124.79,1.0,-9999,-9999,-9999,3.11984,0.627214,1.0,-9999,-9999,-9999,2.88449,-2.4288,0.854167,0.694296,-2.64767,-2.27235,-1.79629,0.895833,0.854167,0.791667,15.6328,14.8276,15.5735,16.3555,17.745,17.559,17.7719,18.4147,3.17368,3.1462,3.1792,3.20228,7.49349,6.99016,7.46805,7.49461,-9999,-9999
20100308,25.337,1.0,420.487,218.872,0.5,388.579,0.0,11.117,1.0,99.545,1.0,0.0,0.0,2.265,1.0,0.249597104167,1.0,169.000243333,1.0,-9999,0.0,437.947,1.0,-9999,1.0,124.348,1.0,-9999,-9999,-9999,3.93425,14.8382,1.0,-9999,-9999,-9999,3.0858,-2.51516,0.895833,0.652931,-2.32268,-2.11166,-2.02811,0.895833,0.9375,0.9375,14.546,13.8279,14.4339,15.0422,16.7473,15.8989,16.7818,17.3626,3.04591,3.01954,3.05121,3.07335,7.09432,6.7631,7.07779,7.09678,-9999,-9999
20100309,26.659,1.0,418.184,230.442,0.5,394.836,0.0,12.546,1.0,99.626,1.0,0.051,0.0,2.379,1.0,0.266563166667,1.0,175.283067917,1.0,-9999,0.0,444.952,1.0,-9999,1.0,124.497,1.0,-9999,-9999,-9999,3.24449,9.01959,1.0,-9999,-9999,-9999,2.7711,-1.6024,0.875,0.760249,-3.26907,-1.6024,-1.4338,0.895833,0.875,0.875,14.8798,14.0735,14.8847,15.5411,17.8075,16.7619,17.0971,17.734,3.38302,3.35373,3.38891,3.4135,7.03238,6.65337,7.01218,7.03489,-9999,-9999
20100310,26.28,1.0,415.863,255.808,0.5,381.355,0.0,12.984,1.0,99.626,1.0,0.0,0.0,2.062,1.0,0.210219020833,1.0,172.584193333,1.0,-9999,0.0,429.952,1.0,-9999,1.0,118.629,1.0,-9999,-9999,-9999,2.96302,14.064,1.0,-9999,-9999,-9999,3.28191,-1.25478,0.833333,0.773714,-1.80453,-1.25478,-1.06686,0.895833,0.833333,0.833333,14.3101,13.7268,13.9153,14.3388,16.0097,15.24,15.4648,15.5958,3.26795,3.23965,3.27363,3.29739,7.42618,6.98875,7.40412,7.42869,-9999,-9999
20100311,26.668,1.0,413.522,220.211,0.5,381.227,0.0,14.422,1.0,99.524,1.0,3.614,0.0,1.874,1.0,0.23907125,1.0,164.560479167,1.0,-9999,-9999,429.212,1.0,-9999,1.0,124.775,1.0,-9999,-9999,-9999,5.26467,3.65689,1.0,-9999,-9999,-9999,3.76801,0.819831,0.833333,0.78203,0.184556,0.733037,0.856578,0.666667,0.833333,0.770833,15.5353,13.8722,13.9831,14.8192,14.9417,13.0523,13.3613,14.686,3.39134,3.36198,3.39725,3.4219,6.57672,6.28623,6.55134,6.57859,-9999,-9999
20100312,24.782,1.0,411.165,271.352,0.5,343.695,0.0,13.564,1.0,99.525,1.0,0.0,0.0,2.015,1.0,0.180619791667,1.0,171.563022292,1.0,-9999,0.0,432.495,1.0,-9999,1.0,114.099,1.0,-9999,-9999,-9999,4.9745,14.6885,1.0,-9999,-9999,-9999,3.74211,0.228304,0.5,0.832376,-0.746686,0.27955,0.417216,0.791667,0.5,0.583333,15.0606,12.0037,12.2478,14.3087,14.7549,11.5166,11.7242,15.051,2.93317,2.90777,2.93827,2.95959,7.33391,6.84486,7.30846,7.33472,-9999,-9999
20100313,21.999,1.0,408.791,195.916,0.5,387.473,0.0,7.605,1.0,99.357,1.0,2.727,0.0,1.881,0.895833,0.250692977273,0.916666666667,-4.09267,1.0,-9999,0.0,429.876,1.0,-9999,1.0,86.5406,0.75,-9999,-9999,-9999,4.34796,-1.38423,0.729167,-9999,-9999,-9999,3.19969,0.572953,0.541667,0.906749,0.572953,0.753209,0.987637,0.541667,0.541667,0.541667,13.6302,11.3029,11.5469,13.037,12.0238,10.6902,10.9564,12.0601,2.27764,2.25792,2.28161,2.29817,7.45253,7.27898,7.44702,7.45955,-9999,-9999
20100314,24.639,1.0,406.4,200.111,0.5,407.645,0.0,8.467,1.0,99.439,1.0,1.328,0.0,2.044,1.0,0.294990666667,1.0,172.018140833,1.0,-9999,0.0,424.607,1.0,-9999,1.0,102.639,1.0,-9999,-9999,-9999,4.64392,7.94939,1.0,-9999,-9999,-9999,3.0045,1.03995,0.729167,0.948461,1.03995,1.33692,2.24807,0.729167,0.729167,0.916667,16.7295,15.7654,16.0432,16.387,14.1794,13.4447,14.6038,15.2576,2.88123,2.85628,2.88624,2.90719,7.03371,6.80442,7.01706,7.037,-9999,-9999
20100315,24.266,1.0,403.996,220.734,0.520833,382.922,0.0,9.837,1.0,99.961,1.0,0.975,0.0,1.77,1.0,0.2119260625,1.0,93.7544135417,1.0,-9999,0.0,437.98,1.0,-9999,1.0,79.654,1.0,-9999,-9999,-9999,4.19183,4.46054,1.0,-9999,-9999,-9999,3.84191,0.194905,0.75,0.93701,-0.554001,0.1924,0.30436,0.791667,0.75,0.75,17.2705,15.943,17.627,18.5151,17.3584,16.6981,17.3818,17.9248,2.80261,2.77835,2.80749,2.82786,7.58485,7.24057,7.57334,7.58889,-9999,-9999
20100316,23.642,1.0,401.577,264.231,0.520833,353.85,0.0,14.1,1.0,100.3,1.0,0.0,0.0,2.775,1.0,0.402379916667,1.0,165.698973958,1.0,-9999,0.0,416.15,1.0,-9999,1.0,149.693,1.0,-9999,-9999,-9999,5.31566,-36.3455,1.0,-9999,-9999,-9999,3.83499,0.0282916,0.895833,0.970393,-0.361114,0.0282916,0.812997,1.0,0.895833,0.875,17.1511,16.2372,17.9606,19.1381,16.5986,16.531,17.8157,18.409,2.70943,2.68597,2.71415,2.73384,6.88093,6.44934,6.85564,6.88093,-9999,-9999
20100317,25.984,1.0,399.144,256.079,0.520833,378.486,0.0,14.041,1.0,99.979,1.0,0.0,0.0,3.198,1.0,0.441259083333,1.0,169.870981875,1.0,-9999,0.0,419.834,1.0,-9999,1.0,147.674,1.0,-9999,-9999,-9999,5.05363,-29.8013,1.0,-9999,-9999,-9999,3.63859,0.713192,0.9375,0.943537,0.41766,0.674718,0.875423,1.0,1.0,0.875,18.8439,17.8841,19.7562,21.4358,17.5665,17.5665,19.4352,20.2453,3.32935,3.30052,3.33514,3.35934,6.91224,6.48524,6.88725,6.9129,-9999,-9999
20100318,28.481,1.0,396.698,231.307,0.520833,402.928,0.0,15.378,1.0,99.852,1.0,0.0,0.0,3.036,1.0,0.379547,1.0,142.397687458,1.0,-9999,-9999,423.786,1.0,-9999,1.0,137.423,1.0,-9999,-9999,-9999,4.39151,-36.667,1.0,-9999,-9999,-9999,3.44766,0.569118,0.875,0.911077,0.631957,0.739697,0.910324,0.875,0.875,0.875,20.1497,19.1565,21.3617,23.1644,18.5408,18.1664,20.6906,22.4201,3.84548,3.81218,3.85217,3.88012,6.54971,6.21019,6.52436,6.55145,-9999,-9999
20100319,24.98,1.0,394.239,212.177,0.520833,411.388,0.0,9.252,1.0,99.854,1.0,0.813,0.0,2.267,1.0,0.27027575,1.0,-9.23431416667,1.0,-9999,0.0,449.165,1.0,-9999,1.0,68.0591,0.833333,-9999,-9999,-9999,4.10639,-18.136,0.833333,-9999,-9999,-9999,3.00842,0.314695,0.541667,0.914891,0.130065,0.314695,0.420008,0.541667,0.541667,0.541667,16.1695,15.4315,17.0732,17.6948,15.6829,15.213,16.9333,17.3483,2.91386,2.88863,2.91893,2.94011,7.51274,7.23024,7.50449,7.51745,-9999,-9999
20100320,26.916,1.0,391.769,230.102,0.520833,407.135,0.0,11.85,1.0,99.64,1.0,0.0,0.0,1.932,1.0,0.241615604167,1.0,156.449192542,1.0,-9999,0.0,433.328,1.0,-9999,1.0,98.4698,1.0,-9999,-9999,-9999,4.84308,12.1388,1.0,-9999,-9999,-9999,3.41928,-0.350022,0.875,0.905619,-0.62207,-0.456042,-0.284592,0.916667,0.875,0.875,17.0556,16.3122,18.1122,18.9353,18.1326,16.9951,18.4037,19.3626,3.4248,3.39514,3.43076,3.45565,7.32206,6.91191,7.30593,7.32448,-9999,-9999
20100321,27.09,1.0,389.289,225.097,0.520833,412.333,0.0,11.332,1.0,98.954,1.0,0.735,0.0,2.564,0.979167,0.360424804348,0.958333333333,159.010028333,1.0,-9999,0.0,444.549,1.0,-9999,1.0,107.375,1.0,-9999,-9999,-9999,4.46104,-7.48107,1.0,-9999,-9999,-9999,2.97156,1.40262,0.9375,0.910209,1.37168,1.42598,1.88138,0.9375,0.9375,1.0,16.4212,15.8986,17.5189,18.1616,14.5111,14.1459,16.2438,16.7728,3.49417,3.46391,3.50025,3.52565,7.10838,6.7425,7.0919,7.11082,-9999,-9999
20100322,23.374,1.0,386.799,122.484,0.520833,418.75,0.0,9.109,1.0,99.123,1.0,42.313,0.0,1.994,0.979167,0.311129479167,1.0,8.44772470833,1.0,-9999,0.0,434.04,1.0,-9999,1.0,44.3788,1.0,-9999,-9999,-9999,3.19092,-9.66709,1.0,-9999,-9999,-9999,3.009,-0.873535,0.604167,0.849078,-0.988289,-0.945756,-0.888201,0.5625,0.583333,0.604167,12.8108,12.8108,13.2723,13.3749,13.3577,13.7678,14.1046,14.3339,2.55784,2.5357,2.56229,2.58089,5.27809,5.25764,5.28042,5.29321,-9999,-9999
20100323,25.147,1.0,384.3,25.499,0.520833,410.184,0.0,9.094,1.0,99.548,1.0,138.111,0.0,2.641,1.0,0.3991866875,1.0,93.0046825,1.0,-9999,0.0,430.779,1.0,-9999,1.0,96.9914,1.0,-9999,-9999,-9999,5.15437,-7.27963,1.0,-9999,-9999,-9999,3.05491,-2.59381,0.895833,0.930484,-2.57649,-2.53172,-2.35089,0.895833,0.895833,0.916667,13.7286,13.8869,14.058,14.1505,16.6454,16.4642,16.5677,16.6586,2.964,2.93833,2.96916,2.9907,1.23869,1.23267,1.23869,1.24334,-9999,-9999
20100324,24.642,1.0,381.793,179.765,0.520833,398.018,0.0,9.113,1.0,100.017,1.0,0.813,0.0,3.599,1.0,0.564936791667,1.0,106.646927708,1.0,-9999,0.0,421.268,1.0,-9999,1.0,112.722,1.0,-9999,-9999,-9999,5.22209,-18.8691,1.0,-9999,-9999,-9999,3.168,-1.45738,1.0,0.912175,-1.4853,-1.43016,-1.4082,1.0,1.0,1.0,13.6444,13.5374,13.7323,13.8898,15.089,15.0096,15.1828,15.3236,2.8715,2.84664,2.8765,2.89737,6.65119,6.48538,6.6398,6.65492,-9999,-9999
20100325,24.491,1.0,379.278,125.495,0.520833,404.809,0.0,9.528,1.0,100.1,1.0,4.028,0.0,3.909,0.958333,0.628737791667,1.0,134.630611458,1.0,-9999,-9999,408.99,1.0,-9999,1.0,137.028,1.0,-9999,-9999,-9999,5.55914,-22.4284,1.0,-9999,-9999,-9999,3.20104,-1.15372,1.0,0.905545,-1.15399,-1.14744,-1.13924,1.0,1.0,1.0,13.7917,14.003,14.0481,14.1008,15.0483,15.1462,15.1999,15.2548,2.84142,2.81682,2.84636,2.86702,5.23193,5.20939,5.23193,5.24548,-9999,-9999
20100326,26.142,1.0,376.756,188.028,0.520833,397.765,0.0,10.879,1.0,100.021,1.0,2.809,0.0,2.963,1.0,0.430157979167,1.0,149.133549375,1.0,-9999,0.0,416.808,1.0,-9999,1.0,108.547,1.0,-9999,-9999,-9999,5.09125,-9.03312,1.0,-9999,-9999,-9999,3.03264,0.269472,0.916667,1.00549,-0.144115,0.116061,0.269044,0.875,0.958333,0.916667,15.5407,15.5709,16.1068,16.3992,15.5017,15.5017,16.0815,16.2533,3.25675,3.22855,3.26242,3.2861,6.50139,6.28951,6.48502,6.50381,-9999,-9999
20100327,26.857,1.0,374.229,140.869,0.520833,410.135,0.0,11.012,1.0,99.921,1.0,6.339,0.0,2.46,1.0,0.341051354167,1.0,153.50416875,1.0,-9999,0.0,423.238,1.0,-9999,1.0,107.873,1.0,-9999,-9999,-9999,5.05675,-13.8081,1.0,-9999,-9999,-9999,3.04821,0.406102,0.958333,0.925949,0.381058,0.395141,0.439462,0.958333,0.958333,0.958333,16.5389,16.4929,16.9964,17.3037,16.2144,16.0487,16.5273,16.9196,3.41055,3.38102,3.41648,3.44128,5.26847,5.24013,5.26847,5.2772,-9999,-9999
20100328,25.999,1.0,371.698,161.868,0.520833,402.802,0.0,10.176,1.0,99.738,1.0,3.822,0.0,2.651,1.0,0.328140041667,1.0,137.745802083,1.0,-9999,0.0,426.843,1.0,-9999,1.0,95.9646,1.0,-9999,-9999,-9999,5.03147,-8.10927,1.0,-9999,-9999,-9999,3.07021,-0.631274,0.916667,0.905492,-0.71845,-0.631274,0.0384946,0.791667,0.916667,1.0,15.5848,15.7891,15.9131,16.0344,15.9153,15.9153,16.496,16.6821,3.1923,3.16466,3.19785,3.22106,5.90966,5.81053,5.89392,5.91256,-9999,-9999
20100329,25.552,1.0,369.163,183.941,0.520833,389.266,0.0,10.013,1.0,99.722,1.0,3.783,0.0,2.254,1.0,0.265998,1.0,150.097566042,1.0,-9999,0.0,430.212,1.0,-9999,1.0,93.8637,1.0,-9999,-9999,-9999,5.18643,3.98732,1.0,-9999,-9999,-9999,3.15245,-1.59038,0.791667,0.841953,-1.65824,-1.59105,-1.1954,0.916667,0.916667,0.6875,14.9002,15.0312,15.2408,15.3589,17.1228,16.2239,16.8445,17.0115,3.10095,3.0741,3.10635,3.12889,6.47808,6.2913,6.46177,6.48061,-9999,-9999
20100330,24.999,1.0,366.624,204.103,0.520833,380.695,0.0,10.983,1.0,99.937,1.0,0.0,0.0,2.334,1.0,0.247505958333,1.0,137.989885417,1.0,-9999,0.0,432.627,1.0,-9999,1.0,92.9615,1.0,-9999,-9999,-9999,5.49801,-4.64317,1.0,-9999,-9999,-9999,3.0415,-1.87056,0.770833,0.85755,-1.83222,-1.66611,-0.805324,0.770833,0.729167,0.916667,14.1581,14.2101,14.3782,14.6416,15.4735,15.263,15.809,16.234,2.9869,2.96104,2.9921,3.01381,6.6565,6.37074,6.63984,6.65893,-9999,-9999
20100331,26.435,1.0,364.083,224.452,0.520833,376.21,0.0,14.263,1.0,99.764,1.0,0.0,0.0,2.241,1.0,0.239025145833,1.0,151.946774375,1.0,-9999,0.0,424.235,1.0,-9999,1.0,100.986,1.0,-9999,-9999,-9999,4.50977,-11.7117,1.0,-9999,-9999,-9999,2.75598,-1.18247,0.729167,0.860954,-1.18776,-1.08373,-0.132971,0.729167,0.645833,0.833333,14.886,15.1793,15.3706,15.5389,15.4686,15.5645,16.0308,16.5094,3.36498,3.33585,3.37084,3.3953,6.52663,6.19219,6.50255,6.52857,-9999,-9999
20100401,28.053,1.0,361.54,215.715,0.520833,387.05,0.0,13.662,1.0,99.706,1.0,0.0,0.0,1.808,1.0,0.200920291667,1.0,131.088094583,1.0,-9999,-9999,437.752,1.0,-9999,1.0,88.6803,0.895833,-9999,-9999,-9999,3.26821,-14.7026,0.895833,-9999,-9999,-9999,2.67686,0.770788,0.708333,0.820166,-0.693566,0.629708,0.746399,0.75,0.625,0.708333,15.6385,16.0954,16.2848,16.3666,16.5625,15.5645,15.7075,16.8929,3.74338,3.71097,3.74989,3.7771,6.56283,6.21811,6.54118,6.56503,-9999,-9999
20100402,27.87,1.0,358.996,186.079,0.520833,397.76,0.0,12.707,1.0,99.71,1.0,7.69,0.0,1.89,1.0,0.246533354167,1.0,135.509937083,1.0,-9999,0.0,448.858,1.0,-9999,1.0,88.7093,1.0,-9999,-9999,-9999,3.88695,-7.83449,1.0,-9999,-9999,-9999,2.6625,0.666368,0.833333,0.793943,-0.565967,0.612211,0.958531,0.833333,0.833333,0.8125,15.0775,15.5192,15.6707,15.8859,15.3891,14.5607,15.0605,16.393,3.67273,3.64093,3.67912,3.70582,6.11169,5.92634,6.09266,6.11398,-9999,-9999
20100403,24.744,1.0,356.453,195.149,0.520833,392.448,0.0,7.576,1.0,99.96,1.0,5.169,0.0,3.124,1.0,0.476048166667,1.0,70.644846,1.0,-9999,0.0,428.73,1.0,-9999,1.0,61.1882,1.0,-9999,-9999,-9999,2.6423,3.81204,1.0,-9999,-9999,-9999,2.74032,0.867917,0.8125,0.76097,-0.683183,0.683315,0.942226,0.895833,0.8125,0.8125,12.5458,12.4359,12.4962,13.2926,12.243,11.5163,11.8129,14.0211,2.86795,2.84312,2.87294,2.89379,7.39117,7.20351,7.38756,7.39821,-9999,-9999
20100404,19.796,1.0,353.912,171.48,0.520833,389.304,0.0,6.311,1.0,100.5,1.0,0.156,0.0,4.479,1.0,0.648759479167,1.0,63.0799535417,1.0,-9999,0.0,407.245,1.0,-9999,1.0,87.7374,1.0,-9999,-9999,-9999,3.67372,-6.10692,1.0,-9999,-9999,-9999,3.25312,-2.24922,1.0,0.717743,-2.25962,-2.24636,-1.59098,1.0,1.0,1.0,9.51448,8.88705,9.01382,10.1225,11.7597,11.1334,11.263,11.7572,1.88841,1.87206,1.8917,1.90543,6.71131,6.6197,6.70563,6.71848,-9999,-9999
20100405,17.559,1.0,351.372,205.476,0.541667,340.305,0.0,5.959,1.0,100.824,1.0,0.0,0.0,3.757,1.0,0.496348479167,1.0,112.75826375,1.0,-9999,0.0,412.844,1.0,-9999,1.0,105.554,1.0,-9999,-9999,-9999,4.46982,13.4293,1.0,-9999,-9999,-9999,3.21005,-5.48581,0.916667,0.726198,-5.50656,-5.47214,-5.09483,0.916667,0.916667,0.979167,8.3998,7.80721,7.99216,8.73735,13.8348,13.2809,13.478,13.8403,1.56158,1.54806,1.56429,1.57565,7.40114,7.12847,7.39373,7.40614,-9999,-9999
20100406,17.599,1.0,348.835,228.227,0.541667,314.636,0.0,7.878,1.0,100.778,1.0,0.0,0.0,3.032,1.0,0.370125166667,1.0,127.6687125,1.0,-9999,0.0,411.02,1.0,-9999,1.0,101.754,1.0,-9999,-9999,-9999,4.69911,2.79329,1.0,-9999,-9999,-9999,3.19672,-3.83342,0.9375,0.713795,-4.00264,-3.94078,-3.82652,0.9375,0.958333,0.9375,8.7342,8.4935,8.52648,8.76056,12.676,12.3599,12.483,12.7271,1.58187,1.56817,1.58462,1.59612,7.45301,7.04548,7.4382,7.45541,-9999,-9999
20100407,18.244,1.0,346.302,225.217,0.541667,321.131,0.0,7.202,1.0,100.697,1.0,0.0,0.0,2.726,1.0,0.3641021875,1.0,127.070708333,1.0,-9999,0.0,409.321,1.0,-9999,1.0,85.4403,1.0,-9999,-9999,-9999,3.51887,7.322,1.0,-9999,-9999,-9999,3.57289,-2.69613,0.9375,0.709704,-2.94039,-2.91713,-2.87084,0.9375,0.9375,0.9375,9.87823,9.78768,9.91582,10.0896,12.7839,12.6799,12.8014,12.901,1.67824,1.66371,1.68117,1.69337,7.68926,7.29826,7.68102,7.69346,-9999,-9999
20100408,18.961,1.0,343.773,222.453,0.541667,326.624,0.0,8.496,1.0,100.707,1.0,0.0,0.0,2.987,1.0,0.368476583333,1.0,125.667916667,1.0,-9999,-9999,411.933,1.0,-9999,1.0,76.7691,1.0,-9999,-9999,-9999,2.17748,3.06731,1.0,-9999,-9999,-9999,3.69869,-2.83647,0.895833,0.713047,-2.82672,-2.75511,-2.27551,0.895833,0.895833,0.916667,10.7941,10.7696,10.9208,11.3171,13.102,13.095,13.4878,14.1105,1.80248,1.78687,1.80562,1.81872,7.30586,6.92721,7.29014,7.30827,-9999,-9999
20100409,20.14,1.0,341.25,192.762,0.541667,362.076,0.0,9.245,1.0,100.729,1.0,0.0,0.0,2.328,0.958333,0.315210791667,1.0,127.555408333,1.0,-9999,0.0,406.363,1.0,-9999,1.0,77.0808,1.0,-9999,-9999,-9999,1.77768,-0.322421,1.0,-9999,-9999,-9999,3.49319,-3.42053,0.854167,0.742317,-3.31631,-3.28596,-2.79126,0.854167,0.833333,0.75,11.1505,11.2322,11.6557,11.7627,14.5791,14.4142,14.5274,14.9084,2.02959,2.01202,2.03312,2.04788,6.58879,6.33733,6.57327,6.59113,-9999,-9999
20100410,21.069,1.0,338.734,216.147,0.5625,333.589,0.0,11.498,1.0,100.56,1.0,0.0,0.0,2.102,1.0,0.211830770833,1.0,131.746166667,1.0,-9999,0.0,406.059,1.0,-9999,1.0,84.0211,1.0,-9999,-9999,-9999,1.89945,-3.09622,1.0,-9999,-9999,-9999,3.33868,-2.24013,0.708333,0.733417,-2.24068,-2.16859,-2.02658,0.645833,0.708333,0.8125,11.2376,11.3115,11.7451,11.859,13.9003,13.5123,13.9003,14.0117,2.20617,2.18707,2.21001,2.22605,6.61519,6.25703,6.59718,6.61754,-9999,-9999
20100411,22.308,1.0,336.225,215.89,0.5625,334.379,0.0,12.809,1.0,100.316,1.0,0.0,0.0,2.252,1.0,0.228453666667,1.0,111.08568913,0.958333333333,-9999,0.0,410.64,1.0,-9999,1.0,87.843,1.0,-9999,-9999,-9999,2.04099,1.30704,1.0,-9999,-9999,-9999,3.51333,-1.04574,0.791667,0.676331,-1.05078,-0.981676,-0.853918,0.791667,0.729167,0.895833,11.4349,11.4349,11.9278,12.3,12.6693,12.4802,12.814,13.0257,2.42619,2.40518,2.43041,2.44804,6.64872,6.29133,6.6316,6.65106,-9999,-9999
20100412,23.213,1.0,333.723,188.573,0.5625,363.788,0.0,12.915,1.0,100.111,1.0,0.0,0.0,2.231,1.0,0.262722229167,1.0,123.855678542,1.0,-9999,0.0,410.367,1.0,-9999,1.0,94.0952,1.0,-9999,-9999,-9999,2.14688,-9.76028,1.0,-9999,-9999,-9999,3.51661,-0.237269,0.875,0.659791,-0.724158,-0.280604,0.400501,0.854167,0.875,0.9375,11.3823,11.1128,11.6989,12.5714,11.9345,11.7252,12.022,12.2344,2.58996,2.56753,2.59447,2.61329,5.8487,5.60987,5.82883,5.85071,-9999,-9999
20100413,24.907,1.0,331.231,181.975,0.5625,368.547,0.0,15.315,1.0,100.217,1.0,0.0,0.0,2.609,1.0,0.312570041667,1.0,126.077673958,1.0,-9999,0.0,409.01,1.0,-9999,1.0,98.5431,1.0,-9999,-9999,-9999,2.44344,-18.9953,1.0,-9999,-9999,-9999,3.78827,1.45331,0.854167,0.61969,1.33299,1.42411,1.59739,0.854167,0.854167,0.895833,11.8157,11.4545,12.0897,13.4238,11.4808,10.1066,10.7149,11.7965,2.99402,2.9681,2.99923,3.021,5.35728,5.17316,5.33501,5.35852,-9999,-9999
