encoder_timestep,month,hour,gap_flag_month,gap_flag_hour,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,P_ERA,PA_ERA,EVI,NDVI,NIRv,BESS-RSDN,relative_time_idx,attn_time
-106.0,0.026974163949489594,0.04851509630680084,0.04368259385228157,0.22555479407310486,0.0699516087770462,0.07900533080101013,0.05139127001166344,0.08499682694673538,0.013313811272382736,0.056448668241500854,0.15406584739685059,0.05701891705393791,0.017731552943587303,0.0538940466940403,0.017455456778407097,0.005900139920413494
-95.0,0.026944132521748543,0.048569660633802414,0.04382966458797455,0.22702635824680328,0.06963200122117996,0.07924725860357285,0.05121154338121414,0.0849757194519043,0.013223540969192982,0.05589344725012779,0.1528700590133667,0.0570184551179409,0.017641983926296234,0.05422753468155861,0.017688600346446037,0.005896986462175846
-80.0,0.0269012451171875,0.048636652529239655,0.0440223291516304,0.22897568345069885,0.06919948011636734,0.07956947386264801,0.050963304936885834,0.08493927866220474,0.013100923039019108,0.05515587329864502,0.15127456188201904,0.057025011628866196,0.017524760216474533,0.054693784564733505,0.018017644062638283,0.005884815473109484
-132.0,0.027038952335715294,0.04837131127715111,0.0433260016143322,0.22201383113861084,0.07071521878242493,0.0784207284450531,0.0518021360039711,0.0850272849202156,0.013529119081795216,0.05779571831226349,0.15691068768501282,0.057035334408283234,0.017951639369130135,0.053131598979234695,0.01693044975399971,0.005882573314011097
-162.0,0.027101265266537666,0.048188649117946625,0.04290873557329178,0.21780544519424438,0.07159096747636795,0.0777282789349556,0.05225583165884018,0.08503127843141556,0.013779187574982643,0.05940357968211174,0.1602451205253601,0.05707673355937004,0.01822056993842125,0.05229920521378517,0.016365204006433487,0.005874351132661104
-53.0,0.02681952528655529,0.04874206706881523,0.04435480386018753,0.23239056766033173,0.06843158602714539,0.08013571053743362,0.050501514226198196,0.08486753702163696,0.012883464805781841,0.05386001616716385,0.14841876924037933,0.05706178769469261,0.017323849722743034,0.055562905967235565,0.018645845353603363,0.00586759252473712
-131.0,0.027036666870117188,0.048377443104982376,0.043339863419532776,0.2221500724554062,0.07068584114313126,0.0784434825181961,0.051786765456199646,0.08502668887376785,0.01352085079997778,0.057743415236473083,0.1568012237548828,0.05703430995345116,0.01794290356338024,0.053160496056079865,0.016950009390711784,0.005861593410372734
-116.0,0.026999669149518013,0.048461467027664185,0.04354739561676979,0.2242090255022049,0.07024100422859192,0.0787825733423233,0.0515512079000473,0.08501264452934265,0.013395928777754307,0.0569639727473259,0.15515494346618652,0.05702268332242966,0.017813146114349365,0.05359562113881111,0.017248740419745445,0.005854357499629259
-79.0,0.026898212730884552,0.048640962690114975,0.0440349206328392,0.2291046679019928,0.06917069107294083,0.07959040254354477,0.05094657093286514,0.08493640273809433,0.013092774897813797,0.05510719120502472,0.15116927027702332,0.05702570080757141,0.017517011612653732,0.05472518876194954,0.01803997904062271,0.0058508627116680145
-111.0,0.02698695659637451,0.04848819598555565,0.04361560940742493,0.2248900979757309,0.07009468972682953,0.078894704580307,0.05147162452340126,0.08500537276268005,0.013354686088860035,0.05670603737235069,0.15460465848445892,0.05702042579650879,0.017771806567907333,0.053743720054626465,0.017351334914565086,0.005850825924426317
-133.0,0.027041245251893997,0.04836467653512955,0.04331211745738983,0.22187699377536774,0.07074470818042755,0.0783979743719101,0.051817476749420166,0.08502732217311859,0.013537376187741756,0.05784880369901657,0.15702056884765625,0.0570363886654377,0.01796041801571846,0.053102973848581314,0.016910945996642113,0.005848800763487816
-50.0,0.026810327544808388,0.04875325411558151,0.04439093917608261,0.23276014626026154,0.06834936141967773,0.08019831031560898,0.05044880509376526,0.08485806733369827,0.012859870679676533,0.053718410432338715,0.14810039103031158,0.057068031281232834,0.017303211614489555,0.055661968886852264,0.018718911334872246,0.005848599597811699
-115.0,0.02699713595211506,0.04846688359975815,0.04356120526790619,0.22434556484222412,0.0702114924788475,0.07880529016256332,0.051535364240407944,0.08501169085502625,0.013387647457420826,0.05691230669617653,0.1550443023443222,0.05702223628759384,0.017804699018597603,0.05362503603100777,0.01726914942264557,0.00584606034681201
-117.0,0.027002224698662758,0.04845613241195679,0.0435335673391819,0.2240719497203827,0.07027040421962738,0.07875991612672806,0.05156704783439636,0.0850137323141098,0.01340427529066801,0.05701566860079765,0.1552654206752777,0.0570233054459095,0.017821602523326874,0.053566284477710724,0.017228472977876663,0.005841411184519529
-96.0,0.026946961879730225,0.048565201461315155,0.04381656274199486,0.2268935739994049,0.06966090202331543,0.07922548055648804,0.05122790485620499,0.08497757464647293,0.013231804594397545,0.055943142622709274,0.1529783308506012,0.05701842159032822,0.017650039866566658,0.05419694259762764,0.017667176201939583,0.005841243080794811
-105.0,0.026971574872732162,0.048520177602767944,0.04369600862264633,0.22568783164024353,0.06992287933826447,0.0790272206068039,0.05137501657009125,0.08499493449926376,0.013305599801242352,0.0563976913690567,0.15395818650722504,0.05701867863535881,0.017723452299833298,0.05392435938119888,0.017476430162787437,0.005840012338012457
-73.0,0.026880109682679176,0.048666439950466156,0.044111382216215134,0.2298726737499237,0.06899914145469666,0.07971697300672531,0.0508454293012619,0.08492179214954376,0.013043726794421673,0.054815519601106644,0.1505337357521057,0.05703146010637283,0.017470916733145714,0.05491488054394722,0.018175767734646797,0.0058359685353934765
-52.0,0.02681642957031727,0.04874564707279205,0.04436676204204559,0.2325146496295929,0.06840392202138901,0.08015655726194382,0.050483934581279755,0.08486425876617432,0.012875505723059177,0.05381277948617935,0.14831310510635376,0.057063791900873184,0.01731673814356327,0.055595848709344864,0.01867004670202732,0.005832477007061243
-114.0,0.02699454501271248,0.04847211390733719,0.043574824929237366,0.2244821935892105,0.07018223404884338,0.07882753759622574,0.05151931941509247,0.0850100964307785,0.013379335403442383,0.05686061084270477,0.15493501722812653,0.057021815329790115,0.017796261236071587,0.053654465824365616,0.017289599403738976,0.005827775225043297
-112.0,0.026989491656422615,0.0484829917550087,0.04360214248299599,0.2247544527053833,0.07012365013360977,0.0788724422454834,0.05148756131529808,0.08500741422176361,0.013362892903387547,0.056757912039756775,0.15471376478672028,0.05702097713947296,0.017779795452952385,0.05371375009417534,0.01733076572418213,0.0058275070041418076
-113.0,0.026992036029696465,0.04847759008407593,0.043588556349277496,0.22461912035942078,0.07015292346477509,0.07885007560253143,0.05150343105196953,0.08500880002975464,0.013371117413043976,0.05680881440639496,0.1548241525888443,0.05702146515250206,0.017787864431738853,0.053683873265981674,0.01731017231941223,0.005816371645778418
-51.0,0.026813369244337082,0.0487494133412838,0.04437880590558052,0.23263804614543915,0.06837654858827591,0.0801774114370346,0.05046636238694191,0.08486104756593704,0.012867649085819721,0.053765542805194855,0.14820678532123566,0.05706583335995674,0.01730993576347828,0.05562889203429222,0.018694402649998665,0.0058147539384663105
-118.0,0.027004748582839966,0.04845072701573372,0.043519843369722366,0.22393496334552765,0.0702996477484703,0.07873746752738953,0.05158296972513199,0.08501497656106949,0.01341258455067873,0.057067401707172394,0.15537568926811218,0.057023786008358,0.017830150201916695,0.05353686958551407,0.017208196222782135,0.005807756911963224
-78.0,0.026895172894001007,0.04864511638879776,0.04404757544398308,0.22923320531845093,0.06914202123880386,0.07961145043373108,0.050929728895425797,0.08493363112211227,0.013084588572382927,0.055058445781469345,0.15106432139873505,0.05702654644846916,0.017509248107671738,0.0547565221786499,0.018062442541122437,0.005806833039969206
-130.0,0.027034373953938484,0.048383668065071106,0.04335377365350723,0.22228622436523438,0.07065608352422714,0.07846616953611374,0.051771413534879684,0.085025854408741,0.013512556441128254,0.0576913096010685,0.1566922813653946,0.05703320354223251,0.017934177070856094,0.05318937450647354,0.016969522461295128,0.00579501548781991
-104.0,0.02696896344423294,0.048525333404541016,0.04370935633778572,0.22582228481769562,0.06989406049251556,0.07904930412769318,0.05135888233780861,0.08499298989772797,0.013297393918037415,0.056346695870161057,0.15384899079799652,0.0570184551179409,0.017715362831950188,0.053954508155584335,0.01749742403626442,0.005792441312223673
-134.0,0.027043478563427925,0.04835797846317291,0.04329807683825493,0.22173984348773956,0.07077396661043167,0.07837492227554321,0.051832739263772964,0.08502727746963501,0.01354555506259203,0.05790160223841667,0.15713216364383698,0.057037461549043655,0.017969181761145592,0.05307432636618614,0.016891418024897575,0.00579000823199749
-156.0,0.02708962932229042,0.048225823789834976,0.042992379516363144,0.21865880489349365,0.07141773402690887,0.0778672993183136,0.052166298031806946,0.08503182232379913,0.013729093596339226,0.059076614677906036,0.15957559645175934,0.057065919041633606,0.018166081979870796,0.052461691200733185,0.016475209966301918,0.00578504940494895
-119.0,0.02700725942850113,0.048445116728544235,0.04350605607032776,0.22379809617996216,0.07032903283834457,0.0787147581577301,0.05159878730773926,0.08501600474119186,0.013420887291431427,0.05711905658245087,0.15548627078533173,0.057024337351322174,0.017838723957538605,0.05350761115550995,0.01718798466026783,0.005777609534561634
-77.0,0.026892192661762238,0.048649467527866364,0.04406040906906128,0.2293609082698822,0.0691133439540863,0.07963245362043381,0.05091299116611481,0.0849311426281929,0.013076426461338997,0.05500981584191322,0.1509588062763214,0.05702755227684975,0.01750149391591549,0.05478806421160698,0.01808500476181507,0.0057618157006800175
-157.0,0.027091622352600098,0.048219576478004456,0.04297831282019615,0.21851710975170135,0.07144655287265778,0.07784406840801239,0.05218125879764557,0.08503156155347824,0.013737482018768787,0.05913135036826134,0.15968720614910126,0.05706765875220299,0.018175194039940834,0.05243426188826561,0.01645679585635662,0.005760387051850557
-103.0,0.026966270059347153,0.048530325293540955,0.0437227264046669,0.22595764696598053,0.06986504048109055,0.07907139509916306,0.051342617720365524,0.08499108254909515,0.013289193622767925,0.05629565194249153,0.15373946726322174,0.0570182241499424,0.017707161605358124,0.053984712809324265,0.017518436536192894,0.005755259655416012
-161.0,0.02709939144551754,0.04819484427571297,0.04292288050055504,0.21794962882995605,0.07156184315681458,0.07775174826383591,0.05224096402525902,0.08503124862909317,0.013770872727036476,0.05934864282608032,0.16013206541538239,0.0570748969912529,0.018211469054222107,0.0523260273039341,0.016383426263928413,0.005752976052463055
-155.0,0.027087658643722534,0.04823184385895729,0.043006207793951035,0.21880045533180237,0.07138888537883759,0.07789032906293869,0.05215127766132355,0.08503130823373795,0.013720658607780933,0.05902232974767685,0.15946543216705322,0.05706411227583885,0.018157009035348892,0.05248890444636345,0.01649358496069908,0.005752436816692352
-129.0,0.027032004669308662,0.04838982969522476,0.04336772486567497,0.22242261469364166,0.07062602043151855,0.078488789498806,0.051756005734205246,0.08502543717622757,0.01350422203540802,0.0576392225921154,0.15658310055732727,0.057032208889722824,0.01792544685304165,0.05321827903389931,0.01698903925716877,0.005735872779041529
-74.0,0.02688308246433735,0.048662032932043076,0.04409858584403992,0.22974582016468048,0.06902755051851273,0.07969585061073303,0.050862353295087814,0.0849238932132721,0.013051876798272133,0.054863933473825455,0.15064020454883575,0.0570303313434124,0.017478546127676964,0.054883018136024475,0.018152926117181778,0.0057340385392308235
-135.0,0.027045730501413345,0.04835214465856552,0.043284427374601364,0.22160179913043976,0.07080265879631042,0.07835210859775543,0.05184817686676979,0.085028275847435,0.013553767465054989,0.057955045253038406,0.1572413146495819,0.057038579136133194,0.01797785423696041,0.053046129643917084,0.01687195710837841,0.00573365343734622
-97.0,0.026949774473905563,0.04856032505631447,0.04380318522453308,0.22675980627536774,0.06969013065099716,0.07920364290475845,0.05124441534280777,0.08497973531484604,0.013239952735602856,0.05599328503012657,0.15308718383312225,0.05701832473278046,0.017658144235610962,0.05416633188724518,0.017645809799432755,0.005724076647311449
-76.0,0.026889141649007797,0.04865361377596855,0.044073060154914856,0.22948960959911346,0.06908455491065979,0.0796535536646843,0.050896141678094864,0.08492886275053024,0.01306825689971447,0.05496108531951904,0.150852769613266,0.05702846869826317,0.017493795603513718,0.05481952801346779,0.018107589334249496,0.005723612383008003
-120.0,0.027009768411517143,0.04843972250819206,0.043492138385772705,0.2236603945493698,0.0703585147857666,0.0786920115351677,0.05161454528570175,0.08501685410737991,0.013429217971861362,0.05717092752456665,0.15559731423854828,0.057025037705898285,0.017847241833806038,0.053478438407182693,0.017167862504720688,0.005722933914512396
-158.0,0.027093661949038506,0.048213452100753784,0.042964283376932144,0.21837538480758667,0.07147624343633652,0.07782089710235596,0.05219617486000061,0.08503135293722153,0.013745968230068684,0.059185780584812164,0.15979720652103424,0.05706944316625595,0.018184462562203407,0.0524071529507637,0.016438519582152367,0.005711457226425409
-102.0,0.026963520795106888,0.04853516072034836,0.043736010789871216,0.22609205543994904,0.06983596831560135,0.07909334450960159,0.0513262078166008,0.08498915284872055,0.01328099612146616,0.05624471232295036,0.15363162755966187,0.057018134742975235,0.01769888773560524,0.0540146678686142,0.01753954403102398,0.005709911230951548
-139.0,0.02705439366400242,0.04832829162478447,0.04322919622063637,0.2210465371608734,0.07091809064149857,0.0782603919506073,0.051909301429986954,0.08502975106239319,0.01358660589903593,0.05816802382469177,0.15768645703792572,0.05704280361533165,0.018012480810284615,0.052933353930711746,0.016794372349977493,0.005706527270376682
-136.0,0.027047906070947647,0.04834632948040962,0.04327058792114258,0.22146306931972504,0.07083145529031754,0.07832931727170944,0.05186346173286438,0.08502893149852753,0.013561897911131382,0.05800854414701462,0.15735222399234772,0.05703964829444885,0.017986373975872993,0.05301777273416519,0.01685245893895626,0.005706124473363161
-140.0,0.027056558057665825,0.04832225292921066,0.04321539029479027,0.22090771794319153,0.07094752043485641,0.07823709398508072,0.051924608647823334,0.08502940833568573,0.013594909571111202,0.05822117626667023,0.15779758989810944,0.057043928653001785,0.018021348863840103,0.05290535092353821,0.016775134950876236,0.00570487417280674
-75.0,0.026886098086833954,0.04865767061710358,0.04408573731780052,0.2296184003353119,0.06905608624219894,0.07967456430196762,0.05087922886013985,0.08492620289325714,0.013060064986348152,0.054912395775318146,0.15074662864208221,0.05702929198741913,0.01748618856072426,0.05485117435455322,0.01813020184636116,0.005703164264559746
-138.0,0.027052275836467743,0.04833430424332619,0.043243151158094406,0.22118601202964783,0.07088899612426758,0.0782833993434906,0.05189419165253639,0.08502976596355438,0.013578335754573345,0.058114856481552124,0.1575741171836853,0.05704183503985405,0.01800362765789032,0.052961498498916626,0.016813671216368675,0.005695660132914782
-160.0,0.02709745429456234,0.04820099100470543,0.042936474084854126,0.21809080243110657,0.0715336725115776,0.07777471095323563,0.052225980907678604,0.08503123372793198,0.013762637972831726,0.05929477512836456,0.1600208580493927,0.05707305297255516,0.01820252276957035,0.052353017032146454,0.016401808708906174,0.005693779792636633
-137.0,0.027050120756030083,0.04834037646651268,0.04325693100690842,0.22132515907287598,0.0708601251244545,0.07830651104450226,0.051878832280635834,0.08502928912639618,0.013570163398981094,0.05806153267621994,0.15746276080608368,0.05704070255160332,0.01799498312175274,0.052989523857831955,0.01683300919830799,0.005689992569386959
-128.0,0.027029596269130707,0.048395607620477676,0.043381523340940475,0.2225600779056549,0.07059609144926071,0.07851133495569229,0.05174044147133827,0.08502452075481415,0.013495871797204018,0.05758693814277649,0.15647412836551666,0.05703124776482582,0.017916753888130188,0.05324714258313179,0.017008688300848007,0.005687798373401165
-141.0,0.0270586758852005,0.048316288739442825,0.04320139065384865,0.22076845169067383,0.07097639888525009,0.07821383327245712,0.05193968862295151,0.08502956479787827,0.013603292405605316,0.05827425792813301,0.15790973603725433,0.05704503506422043,0.01803026720881462,0.05287714675068855,0.016755953431129456,0.005681645590811968
-159.0,0.027095580473542213,0.04820723459124565,0.04295042157173157,0.21823301911354065,0.0715048685669899,0.07779768109321594,0.05221109464764595,0.0850311666727066,0.013754358515143394,0.059240326285362244,0.15990911424160004,0.05707116797566414,0.018193621188402176,0.05238019675016403,0.016420194879174232,0.005677256267517805
-154.0,0.027085628360509872,0.048237964510917664,0.04302011430263519,0.2189416140317917,0.07135925441980362,0.07791344821453094,0.05213630944490433,0.08503115177154541,0.01371221523731947,0.058968447148799896,0.15935534238815308,0.05706244707107544,0.01814785972237587,0.05251626297831535,0.01651196926832199,0.005669499281793833
-101.0,0.026960818096995354,0.04854029789566994,0.043749429285526276,0.22622516751289368,0.06980668008327484,0.07911548018455505,0.05130992457270622,0.08498754352331161,0.013272847048938274,0.056194134056568146,0.15352334082126617,0.0570182204246521,0.0176906269043684,0.05404476821422577,0.017560740932822227,0.005663297139108181
-127.0,0.02702716737985611,0.048401057720184326,0.04339538514614105,0.22269777953624725,0.07056604325771332,0.07853401452302933,0.05172480642795563,0.08502356708049774,0.013487535528838634,0.057535070925951004,0.15636517107486725,0.057030219584703445,0.01790797710418701,0.05327584967017174,0.017028294503688812,0.005649017170071602
-142.0,0.027060816064476967,0.04831027612090111,0.04318753629922867,0.22062921524047852,0.07100573182106018,0.07819059491157532,0.051954858005046844,0.08502930402755737,0.013611658476293087,0.05832727998495102,0.15802140533924103,0.05704612284898758,0.01803930662572384,0.05284906551241875,0.016736850142478943,0.005638326983898878
-98.0,0.02695254422724247,0.04855524003505707,0.043789710849523544,0.22662676870822906,0.06971926242113113,0.07918157428503036,0.05126086622476578,0.08498132228851318,0.013248155824840069,0.05604328215122223,0.15319669246673584,0.05701816454529762,0.017666231840848923,0.0541357584297657,0.017624441534280777,0.005627396050840616
-100.0,0.026958070695400238,0.04854530096054077,0.04376281797885895,0.22635900974273682,0.06977749615907669,0.0791374146938324,0.05129355937242508,0.0849854126572609,0.01326462160795927,0.0561436302959919,0.15341520309448242,0.05701819434762001,0.017682436853647232,0.05407492816448212,0.01758193038403988,0.005623652134090662
-121.0,0.0270122941583395,0.04843432456254959,0.04347844049334526,0.2235223799943924,0.07038788497447968,0.07866965234279633,0.0516304187476635,0.08501823991537094,0.013437548652291298,0.05722306668758392,0.15570707619190216,0.05702567100524902,0.017855850979685783,0.05344939976930618,0.017147747799754143,0.005610132589936256
-126.0,0.02702469751238823,0.048406556248664856,0.04340917244553566,0.22283492982387543,0.07053624093532562,0.07855649292469025,0.05170907452702522,0.0850224494934082,0.013479188084602356,0.05748300999403,0.15625686943531036,0.05702941119670868,0.01789919286966324,0.05330467224121094,0.017048075795173645,0.005603197030723095
-143.0,0.02706291899085045,0.0483042411506176,0.04317357391119003,0.22049008309841156,0.07103496789932251,0.07816728204488754,0.05197007209062576,0.08502942323684692,0.01362008135765791,0.05838020145893097,0.1581326574087143,0.05704725533723831,0.018048368394374847,0.052821047604084015,0.01671779714524746,0.005600724369287491
-99.0,0.026955312117934227,0.04855026677250862,0.0437762588262558,0.22649338841438293,0.06974837183952332,0.07915946841239929,0.05127721652388573,0.08498334884643555,0.01325640082359314,0.05609334632754326,0.15330569446086884,0.057018134742975235,0.01767435111105442,0.05410529300570488,0.017603162676095963,0.0056004771031439304
-153.0,0.02708362601697445,0.04824423789978027,0.043034330010414124,0.21908274292945862,0.07132914662361145,0.0779365822672844,0.05212144926190376,0.08503153920173645,0.013703780248761177,0.058914896100759506,0.1592438519001007,0.057060811668634415,0.018138602375984192,0.05254397168755531,0.01653040573000908,0.005594131536781788
-125.0,0.027022263035178185,0.04841223359107971,0.04342308267951012,0.22297139465808868,0.07050630450248718,0.07857923209667206,0.051693450659513474,0.08502192050218582,0.013470882549881935,0.057431187480688095,0.15614737570285797,0.057028692215681076,0.01789042539894581,0.05333360284566879,0.017067940905690193,0.005555284675210714
-144.0,0.027065005153417587,0.04829832538962364,0.04315964877605438,0.22035016119480133,0.07106443494558334,0.0781441330909729,0.05198540538549423,0.08502952754497528,0.013628470711410046,0.05843339487910271,0.15824377536773682,0.057048410177230835,0.018057407811284065,0.05279311537742615,0.01669878140091896,0.00554233230650425
-152.0,0.027081573382019997,0.048250261694192886,0.0430481992661953,0.21922430396080017,0.07129950076341629,0.07795962691307068,0.05210643261671066,0.08503098785877228,0.013695312663912773,0.05886109918355942,0.1591339111328125,0.0570591576397419,0.018129438161849976,0.052571386098861694,0.01654883846640587,0.005529806949198246
-122.0,0.027014775201678276,0.048428647220134735,0.043464552611112595,0.22338470816612244,0.07041747868061066,0.07864692062139511,0.0516461618244648,0.08501887321472168,0.013445858843624592,0.0572749599814415,0.15581820905208588,0.05702637508511543,0.017864445224404335,0.05342037230730057,0.01712769828736782,0.005517162848263979
-124.0,0.027019767090678215,0.048417821526527405,0.04343694448471069,0.22310876846313477,0.07047650218009949,0.07860180735588074,0.051677726209163666,0.08502095937728882,0.013462535105645657,0.05737925320863724,0.15603801608085632,0.057027868926525116,0.0178817231208086,0.05336252972483635,0.017087791115045547,0.005514016840606928
-123.0,0.027017267420887947,0.048423152416944504,0.0434507355093956,0.22324705123901367,0.07044698297977448,0.07862425595521927,0.05166191980242729,0.08501973003149033,0.013454176485538483,0.057326994836330414,0.15592844784259796,0.05702705308794975,0.017873095348477364,0.053391456604003906,0.017107710242271423,0.00549031188711524
-151.0,0.027079617604613304,0.048256393522024155,0.04306203871965408,0.21936525404453278,0.07127106934785843,0.07798254489898682,0.05209141969680786,0.08503071963787079,0.013687102124094963,0.058807771652936935,0.1590210348367691,0.05705767124891281,0.018120693042874336,0.05259918421506882,0.016567498445510864,0.005472955759614706
-145.0,0.027067117393016815,0.04829241335391998,0.04314557462930679,0.22021009027957916,0.07109429687261581,0.07812103629112244,0.05200054496526718,0.08502975851297379,0.013636890798807144,0.05848655477166176,0.1583544909954071,0.05704966187477112,0.018066538497805595,0.05276522785425186,0.016679879277944565,0.005426458083093166
-150.0,0.027077527716755867,0.04826245456933975,0.043076105415821075,0.21950645744800568,0.07124088704586029,0.07800572365522385,0.05207641050219536,0.0850307047367096,0.013678699731826782,0.058754146099090576,0.1589103639125824,0.0570562481880188,0.018111390992999077,0.05262678861618042,0.016586100682616234,0.00541343167424202
-149.0,0.027075504884123802,0.04826861619949341,0.0430898517370224,0.21964667737483978,0.07121218740940094,0.07802875339984894,0.05206125229597092,0.08503060787916183,0.0136704808101058,0.05870082229375839,0.1587984710931778,0.05705489218235016,0.018102610483765602,0.052654534578323364,0.01660473272204399,0.005359101574867964
-146.0,0.0270692165941,0.04828651621937752,0.0431315042078495,0.2200704962015152,0.07112390547990799,0.07809799909591675,0.05201572924852371,0.08502998948097229,0.013645344413816929,0.058539580553770065,0.15846486389636993,0.057050853967666626,0.018075646832585335,0.05273737385869026,0.01666099950671196,0.005329799372702837
-148.0,0.027073409408330917,0.04827464371919632,0.043103598058223724,0.21978788077831268,0.07118303328752518,0.07805173844099045,0.0520460307598114,0.08503030985593796,0.013662135228514671,0.05864691734313965,0.1586875319480896,0.05705353990197182,0.018093707039952278,0.05268201231956482,0.016623465344309807,0.005317495670169592
-147.0,0.027071354910731316,0.048280615359544754,0.04311774671077728,0.21993014216423035,0.07115305960178375,0.07807505875825882,0.0520310252904892,0.08503033965826035,0.01365372072905302,0.0585930235683918,0.15857528150081635,0.057052142918109894,0.018084561452269554,0.05270971357822418,0.016642192378640175,0.005297400988638401
Average,0.026903657242655754,0.048582617193460464,0.04393588379025459,0.2281627357006073,0.06935063004493713,0.07943990081548691,0.05100856348872185,0.08491268754005432,0.013142915442585945,0.05545806884765625,0.1518440991640091,0.057068824768066406,0.017582707107067108,0.054618097841739655,0.01798863708972931,
