date,SITE_ID,year,month,TIMESTAMP,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,MODIS_LC,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,MODIS_PFT
2002-07-31,FI-Sod,2002.0,7.0,200207.0,84.0,44.0,181.0,0.23889378,-0.016920842,288.78067,0.25318283,9.0,0.22374448,0.0,0.54,1.6,291.22,285.72,SA
2002-08-31,FI-Sod,2002.0,8.0,200208.0,71.0,32.0,153.0,0.18760124,-0.01420787,286.85928,0.21983661,9.0,0.18069997,0.0,0.58,1.3,291.72,281.0,SA
2002-09-30,FI-Sod,2002.0,9.0,200209.0,28.0,16.0,58.0,0.07828542,-0.007459506,278.46396,0.23079282,9.0,0.14420372,0.0,0.39,0.7,278.36,273.64,SA
2002-10-31,FI-Sod,2002.0,10.0,200210.0,11.0,6.0,24.0,0.033179283,-0.00333482,270.63452,0.24763273,9.0,0.18775904,20.586927,0.2221070181797172,0.23744152502824734,268.9,264.28,SA
2002-11-30,FI-Sod,2002.0,11.0,200211.0,2.0,2.0,5.0,0.0,-0.000366606,263.08667,0.2952082,9.0,0.2887230590169174,63.492065,0.1386430796102104,0.01567375502760695,260.34,257.78,SA
2002-12-31,FI-Sod,2002.502505217379,5.953439414292101,200256.20396115218,-1.0945720402575216,0.43913275706148974,-2.3997405387140263,-0.0065057621866099966,0.00022108963842372277,255.08233091488995,0.32950123445407076,8.999999999999998,0.4488634159047336,91.50854859761075,0.133987058481518,0.019758044996188964,247.59387789565085,249.17967676486904,SA
2003-01-31,FI-Sod,2003.0,1.0,200301.0,1.0,1.0,2.0,-0.001056888,-0.000355937,255.08571,0.33955702634227486,9.0,0.6028190787620654,98.94632007468931,0.15420219337287688,0.10354918908045839,244.96,247.06,SA
2003-02-28,FI-Sod,2003.0,2.0,200302.0,7.0,4.0,16.0,-0.002826674,-0.001223065,265.9062,0.3278072500670979,9.0,0.6888945,100.0,0.1498506640675157,0.1285133528594218,259.7,255.98,SA
2003-03-31,FI-Sod,2003.0,3.0,200303.0,27.0,15.0,59.0,-0.004252159,-0.00664559,269.44995,0.3049250992371994,9.0,0.74032575,100.0,0.12,0.1,266.94,260.14,SA
2003-04-30,FI-Sod,2003.0,4.0,200304.0,58.0,32.0,128.0,-0.004729686,-0.009288527,271.51227,0.2865115209534318,9.0,0.7146998,100.0,0.1,0.1,270.68,265.32,SA
2003-05-31,FI-Sod,2003.0,5.0,200305.0,75.0,41.0,163.0,0.08060503,-0.015689947,279.3037,0.2713536,9.0,0.10135065,21.451612,0.27,0.6,283.9,274.66,SA
2003-06-30,FI-Sod,2003.000096355761,5.9821541554766045,200305.99178973155,98.53136194890303,45.16441032736965,213.86542930530726,0.18467358603933098,-0.022038007306893953,287.70246145452927,0.26042926676099637,8.999999999999998,-0.007763472305524696,-6.286625155608385,0.4621475653135697,1.3136330880246987,294.6043216155156,281.77308908239786,SA
2003-07-31,FI-Sod,2003.0,7.0,200307.0,98.0,43.0,212.0,0.2431874,-0.021811098,290.9947,0.24775928,9.0,0.15733692,0.0,0.58,1.7,296.9,283.18,SA
2003-08-31,FI-Sod,2003.0,8.0,200308.0,50.0,32.0,105.0,0.19470125,-0.011598825,285.0735,0.22935942,9.0,0.17203782,0.0,0.55,1.3,288.58,277.2,SA
2003-09-30,FI-Sod,2003.0,9.0,200309.0,39.0,18.0,85.0,0.08417828,-0.008696102,280.01105,0.21354182,9.0,0.14646448,0.0,0.47,0.9,283.02,272.84,SA
2003-10-31,FI-Sod,2003.0,10.0,200310.0,8.0,6.0,18.0,0.02522044,-0.002698459,273.08087,0.2173893,9.0,0.15658273,38.66734,0.42,0.7,267.6,266.24,SA
2003-11-30,FI-Sod,2003.0,11.0,200311.0,2.0,1.0,4.0,-0.00175624,-0.000724807,269.0842,0.2952082,9.0,0.2348717460277559,100.0,0.3745749270864019,0.5742867310279276,264.74,263.14,SA
2003-12-31,FI-Sod,2003.0,12.0,200312.0,0.0,0.0,0.0,-8.19e-05,-0.001723103,261.7583,0.3542843904531792,9.0,0.3907857876209819,125.46370022859963,0.32346002095659915,0.4864981311665242,253.38,255.48,SA
2004-01-31,FI-Sod,2004.0,1.0,200401.0,1.0,1.0,2.0,0.000138826,-0.000628792,262.19687,0.3733709229387687,9.0,0.54975469528383,110.64617114334644,0.2672634193980181,0.42928003730238273,256.38,255.28,SA
2004-02-29,FI-Sod,2004.0,2.0,200402.0,8.0,4.0,18.0,-0.002682748,-0.001020506,261.64676,0.3550231500696134,9.0,0.6390664,100.0,0.2058459228132069,0.34140535326364846,254.46,250.18,SA
2004-03-31,FI-Sod,2004.0,3.0,200403.0,27.0,16.0,59.0,-0.004252159,-0.003346078,267.59244,0.319060635219661,9.0,0.69740313,100.0,0.13,0.2,264.66,257.06,SA
2004-04-30,FI-Sod,2004.0,4.0,200404.0,66.0,33.0,148.0,-0.005581789,-0.009612188,273.23688,0.2901446928508759,9.0,0.72100806,100.0,0.08,0.1,272.4,261.56,SA
2004-05-31,FI-Sod,2004.0,5.0,200405.0,69.0,44.0,150.0,0.07397526,-0.014604896,278.3636,0.2663536,9.0,0.08282422,11.032258,0.23,0.5,284.76,270.8,SA
2004-06-30,FI-Sod,2004.0,6.0,200406.0,86.0,51.0,185.0,0.17320433,-0.018948913,283.52225,0.25251076,9.0,0.08444076,0.1,0.41,1.1,289.42,276.44,SA
2004-07-31,FI-Sod,2004.0,7.0,200407.0,85.0,48.0,183.0,0.27755716,-0.01659999,289.06793,0.2633089,9.0,0.21646014,0.0,0.57,1.7,292.76,281.94,SA
2004-08-31,FI-Sod,2004.0,8.0,200408.0,56.0,31.0,119.0,0.20505212,-0.009361461,285.01367,0.26597258,9.0,0.20688269,0.0,0.52,1.2,287.2,276.3,SA
2004-09-30,FI-Sod,2004.0,9.0,200409.0,27.0,16.0,57.0,0.10034636,-0.007626507,280.39276,0.23187885,9.0,0.18551706,0.0,0.45,0.8,280.6,273.3,SA
2004-10-31,FI-Sod,2004.0,10.0,200410.0,11.0,6.0,23.0,0.028390069,-0.002574518,272.91406,0.22287777,9.0,0.18070228,10.231005,0.3802907945151308,0.510805129278092,272.16,268.04,SA
2004-11-30,FI-Sod,2004.0,11.0,200411.0,2.0,1.0,4.0,0.0,-0.001418799,265.58658,0.29451427,9.0,0.24715449547578472,66.666664,0.313329097810579,0.31891038177669423,260.72,259.96,SA
2004-12-31,FI-Sod,2004.502505328293,5.953433702526745,200456.2039665318,-0.8884922395852932,-0.17981058466415223,-2.3402084551514055,-0.0034639805168392122,-0.0011103708025054955,264.8228514572711,0.3488398168069709,8.999999999999998,0.39898910000420545,100.43149318737058,0.24465704836105595,0.21148373877966914,254.74775927737653,259.51212544503375,SA
2005-01-31,FI-Sod,2005.0,1.0,200501.0,1.0,1.0,2.0,0.000307991,-0.001115635,265.83313,0.36426338270767855,9.0,0.5583144502914226,101.68837151695368,0.18289802446354408,0.15655661942504537,255.2,259.66,SA
2005-02-28,FI-Sod,2005.0,2.0,200502.0,7.0,4.0,16.0,-0.002629844,-0.001464568,263.52484,0.3447572630128197,9.0,0.65028876,100.0,0.13789360941788226,0.12187278958248161,259.04,253.56,SA
2005-03-31,FI-Sod,2005.0,3.0,200503.0,31.0,17.0,68.0,-0.004252159,-0.002791964,263.5014,0.30898255104828304,9.0,0.71521616,100.0,0.1,0.1,261.84,251.2,SA
2005-04-30,FI-Sod,2005.0,4.0,200504.0,63.0,32.0,139.0,-0.005506779,-0.009589016,273.33313,0.28374075261072673,9.0,0.7947634,100.0,0.08,0.1,272.9,264.02,SA
2005-05-31,FI-Sod,2005.0,5.0,200505.0,71.0,44.0,153.0,0.038449377,-0.013570547,276.7671,0.26737446,9.0,0.5386793,57.35484,0.15,0.3,275.16,270.32,SA
2005-06-30,FI-Sod,2005.0,6.0,200506.0,90.0,47.0,195.0,0.21223985,-0.022359453,285.8504,0.25943044,9.0,0.13727328,0.0,0.47,1.3,289.0,276.98,SA
2005-07-31,FI-Sod,2005.0,7.0,200507.0,93.0,41.0,199.0,0.28694654,-0.021915302,289.691,0.25008413,9.0,0.20484373,0.0,0.59,1.8,295.0,281.82,SA
2005-08-31,FI-Sod,2005.0,8.0,200508.0,58.0,33.0,123.0,0.18904576,-0.013516232,286.64783,0.24274144,9.0,0.22196731,0.0,0.61,1.5,289.68,280.28,SA
2005-09-30,FI-Sod,2005.0,9.0,200509.0,34.0,17.0,74.0,0.091486745,-0.008218944,280.32446,0.24886742,9.0,0.18789667,0.0,0.5,0.9,282.2,274.44,SA
2005-10-31,FI-Sod,2005.0,10.0,200510.0,11.0,7.0,25.0,0.03767181,-0.004602358,275.82642,0.24424717,9.0,0.114716955,32.70968,0.3869260834762858,0.42881139932567647,273.4,270.16,SA
2005-11-30,FI-Sod,2005.0,11.0,200511.0,1.0,1.0,3.0,0.009591341,-0.000944413,271.67664,0.2952082,9.0,0.16529341589668595,100.0,0.30183914304422543,0.1796753795082201,267.06,267.26,SA
2005-12-31,FI-Sod,2005.0,12.0,200512.0,0.0,0.0,0.0,0.000325633,-0.000174582,263.935,0.33476469937246034,9.0,0.37162292558485044,128.25448419295296,0.23905323167709325,0.1358451985766499,255.26,257.72,SA
2006-01-31,FI-Sod,2006.0,1.0,200601.0,1.0,1.0,2.0,-0.001261264,-0.000638202,262.5111,0.3468221469472117,9.0,0.5792293212516545,111.33719592219319,0.18804938580233943,0.1685643200702443,256.84,258.24,SA
2006-02-28,FI-Sod,2006.0,2.0,200602.0,7.0,5.0,17.0,-0.002967851,-0.00084509,260.12805,0.3340767231282483,9.0,0.65016395,100.0,0.14167726928057706,0.15741248051306433,253.72,250.12,SA
2006-03-31,FI-Sod,2006.0,3.0,200603.0,31.0,16.0,72.0,-0.004252159,-0.003124483,262.90158,0.30820025980245874,9.0,0.6671781,100.0,0.09,0.1,261.08,251.3,SA
2006-04-30,FI-Sod,2006.0,4.0,200604.0,55.0,30.0,121.0,-0.005506779,-0.009518232,273.9098,0.28624636204537274,9.0,0.7877187,100.0,0.08,0.1,272.12,264.4,SA
2006-05-31,FI-Sod,2006.0,5.0,200605.0,75.0,43.0,164.0,0.06826225,-0.01527001,279.08234,0.26676744,9.0,0.06252825,9.225806,0.31,0.7,285.5,271.28,SA
2006-06-30,FI-Sod,2006.0,6.0,200606.0,99.0,51.0,214.0,0.22416429,-0.025649704,285.98886,0.25133112,9.0,0.10656455,0.0,0.49,1.4,291.78,279.28,SA
2006-07-31,FI-Sod,2006.0,7.0,200607.0,87.0,46.0,189.0,0.28589812,-0.023011073,287.47113,0.23703794,9.0,0.19120392,0.2580645,0.61,1.9,291.66,279.64,SA
2006-08-31,FI-Sod,2006.0,8.0,200608.0,79.0,31.0,172.0,0.19790307,-0.01836288,288.42157,0.21032268,9.0,0.1541205,0.0,0.6,1.5,295.04,279.62,SA
2006-09-30,FI-Sod,2006.0,9.0,200609.0,26.0,16.0,56.0,0.09363166,-0.007234417,280.0426,0.21339126,9.0,0.17315844,0.0,0.37,0.7,281.28,273.36,SA
2006-10-31,FI-Sod,2006.0,10.0,200610.0,9.0,6.0,18.0,0.024371047,-0.002029076,271.6164,0.23440626,9.0,0.20198207,42.167576,0.11,0.2,269.24,265.58,SA
2006-11-30,FI-Sod,2006.0,11.0,200611.0,2.0,2.0,5.0,0.0,-0.000684068,267.1276,0.2952082,9.0,0.2805367133699151,63.492065,-0.026307817041484605,-0.02217082662691628,262.7,260.08,SA
2006-12-31,FI-Sod,2006.0,12.0,200612.0,0.0,0.0,0.0,0.0,-0.001855224,267.45114,0.34107226290250364,9.0,0.4238671667650158,80.2387665152823,-0.02969901441694736,-0.010443587125784443,262.5,263.34,SA
2007-01-31,FI-Sod,2007.0,1.0,200701.0,1.0,1.0,2.0,-4.27e-05,-0.000674903,261.06207,0.35884997716113204,9.0,0.5676231925232267,94.79132332394312,0.0769127525186933,0.1885977103984362,253.8,252.0,SA
2007-02-28,FI-Sod,2007.0,2.0,200702.0,8.0,5.0,17.0,-0.002746765,-0.00031276,256.41446,0.3507664516633674,9.0,0.65028876,100.0,0.13373521759795265,0.2679911042572474,250.74,245.88,SA
2007-03-31,FI-Sod,2007.0,3.0,200703.0,30.0,15.0,67.0,-0.004252159,-0.004347168,270.9958,0.32630737122984144,9.0,0.7083958,100.0,0.13,0.2,268.64,260.78,SA
2007-04-30,FI-Sod,2007.0,4.0,200704.0,65.0,31.0,144.0,-0.005506779,-0.010996535,272.66925,0.2986929529813318,9.0,0.72490185,100.0,0.1,0.1,272.04,264.94,SA
2007-05-31,FI-Sod,2007.0,5.0,200705.0,69.0,39.0,148.0,0.07172951,-0.014820628,277.84338,0.2660947,9.0,0.19749321,24.047539,0.26,0.6,279.48,269.58,SA
2007-06-30,FI-Sod,2007.0,6.0,200706.0,94.0,46.0,204.0,0.20977734,-0.023213796,284.9858,0.23827176,9.0,0.08167776,0.8,0.43,1.1,291.34,276.34,SA
2007-07-31,FI-Sod,2007.0,7.0,200707.0,78.0,42.0,166.0,0.25002936,-0.014986075,286.9516,0.24879473,9.0,0.18602155,0.0,0.57,1.7,291.58,281.02,SA
2007-08-31,FI-Sod,2007.0,8.0,200708.0,60.0,32.0,128.0,0.19796067,-0.01266475,286.19022,0.22950348,9.0,0.23173769,0.0,0.56,1.3,290.1,280.4,SA
2007-09-30,FI-Sod,2007.0,9.0,200709.0,31.0,18.0,66.0,0.08865844,-0.006659076,278.6432,0.19361033,9.0,0.19792952,0.0,0.44,0.8,281.26,272.56,SA
2007-10-31,FI-Sod,2007.0,10.0,200710.0,10.0,6.0,22.0,0.033259228,-0.002997316,276.22165,0.24763273,9.0,0.14480366,6.748218,0.29,0.5,274.64,270.18,SA
2007-11-30,FI-Sod,2007.0,11.0,200711.0,2.0,1.0,4.0,0.0,-0.001259774,267.3811,0.2952082,9.0,0.19184428524556743,63.492065,0.19004268263193316,0.3153415920085193,262.58,260.2,SA
2007-12-31,FI-Sod,2007.0,12.0,200712.0,0.0,0.0,0.0,0.0,-0.002068065,269.27533,0.3236018230937042,9.0,0.36142770162330445,98.75985399409807,0.14389363594357255,0.21049513363499578,263.68,264.02,SA
2008-01-31,FI-Sod,2008.0,1.0,200801.0,1.0,1.0,2.0,0.000843413,-0.001046792,265.28198,0.3315698898925729,9.0,0.5488361730699927,101.46893349967316,0.14545508971458007,0.17939945863721993,258.32,254.9,SA
2008-02-29,FI-Sod,2008.0,2.0,200802.0,7.0,4.0,16.0,-0.002015,-0.00148318,264.46292,0.32053248934697065,9.0,0.6509926,100.0,0.13755735791153603,0.1480031724233754,259.28,256.82,SA
2008-03-31,FI-Sod,2008.0,3.0,200803.0,26.0,15.0,59.0,-0.004252159,-0.002827488,265.6059,0.29999516626405437,9.0,0.7090688,100.0,0.11,0.1,260.22,250.54,SA
2008-04-30,FI-Sod,2008.0,4.0,200804.0,61.0,33.0,135.0,-0.005581789,-0.009278305,271.51196,0.2823639370081017,9.0,0.75821036,100.0,0.09,0.1,270.3,261.64,SA
2008-05-31,FI-Sod,2008.0,5.0,200805.0,82.0,45.0,180.0,0.040988706,-0.014729947,276.58636,0.26646635,9.0,0.2830032,43.1545,0.22,0.5,282.54,269.74,SA
2008-06-30,FI-Sod,2008.0,6.0,200806.0,78.0,45.0,167.0,0.16616385,-0.016304985,283.43427,0.25317386,9.0,0.07435034,0.0,0.4,1.1,288.8,276.34,SA
2008-07-31,FI-Sod,2008.0,7.0,200807.0,73.0,43.0,155.0,0.26580542,-0.014110111,285.91632,0.24312547,9.0,0.21240205,0.0,0.52,1.5,291.0,279.7,SA
2008-08-31,FI-Sod,2008.0,8.0,200808.0,50.0,33.0,106.0,0.20045279,-0.008979984,282.73325,0.23543109,9.0,0.24445614,0.0,0.55,1.2,285.98,275.1,SA
2008-09-30,FI-Sod,2008.0,9.0,200809.0,28.0,17.0,61.0,0.08835602,-0.00663957,278.34204,0.17763926,9.0,0.20248216,0.0,0.45,0.8,280.84,272.74,SA
2008-10-31,FI-Sod,2008.0,10.0,200810.0,10.0,6.0,21.0,0.03479386,-0.001655273,273.8596,0.251082,9.0,0.1937469,0.0,0.36,0.6,273.44,269.6,SA
2008-11-30,FI-Sod,2008.0,11.0,200811.0,2.0,1.0,4.0,0.008916264,-0.001066826,267.08844,0.29451427,9.0,0.2634436398720875,0.0,0.28718052493373586,0.4655497391528359,262.36,261.26,SA
2008-12-31,FI-Sod,2008.0,12.0,200812.0,0.0,0.0,0.0,0.000344895,-0.001471452,268.52808,0.3199147504397808,9.0,0.42152345207707087,27.616413217115152,0.22239429287432189,0.3546913903327569,262.92,262.22,SA
2009-01-31,FI-Sod,2009.0,1.0,200901.0,1.0,1.0,2.0,-0.001846028,-0.000828944,262.27524,0.33288051824396975,9.0,0.5772842825084069,77.91298668817457,0.16754536691438382,0.26785264945681864,258.4,255.32,SA
2009-02-28,FI-Sod,2009.0,2.0,200902.0,6.0,4.0,13.0,-0.002884198,-0.001045957,261.79108,0.3339036335582641,9.0,0.6479473,100.0,0.123411838661641,0.18969991564507044,256.78,252.58,SA
2009-03-31,FI-Sod,2009.0,3.0,200903.0,25.0,14.0,56.0,-0.004252159,-0.003441036,266.6978,0.3235354081260084,9.0,0.69449383,100.0,0.08,0.1,262.92,256.16,SA
2009-04-30,FI-Sod,2009.0,4.0,200904.0,62.0,31.0,136.0,-0.005506779,-0.010147847,271.39246,0.3023369964321007,9.0,0.7679616,100.0,0.08,0.1,271.26,261.12,SA
2009-05-31,FI-Sod,2009.0,5.0,200905.0,69.0,40.0,149.0,0.08251788,-0.016814783,280.25302,0.26889554,9.0,0.023931827,6.451613,0.31,0.7,285.42,273.7,SA
2009-06-30,FI-Sod,2009.0,6.0,200906.0,92.0,51.0,200.0,0.2340138,-0.022536337,283.88074,0.2319331,9.0,0.15975288,0.0,0.52,1.5,289.2,276.82,SA
2009-07-31,FI-Sod,2009.0,7.0,200907.0,80.0,48.0,172.0,0.26947576,-0.017715245,286.42834,0.22522973,9.0,0.18395811,0.0237691,0.6,1.8,291.86,280.38,SA
2009-08-31,FI-Sod,2009.0,8.0,200908.0,69.0,31.0,151.0,0.20146637,-0.013884679,287.01816,0.22538365,9.0,0.18986382,0.0,0.61,1.5,292.28,278.06,SA
2009-09-30,FI-Sod,2009.0,9.0,200909.0,34.0,18.0,74.0,0.083167925,-0.008343592,281.33862,0.22708304,9.0,0.15114109,0.0,0.45,0.8,284.0,275.12,SA
2009-10-31,FI-Sod,2008.8253838366172,12.119616382097204,200894.65800004388,9.658854071193424,8.457778456100783,20.4711857756461,0.012341941341468578,-0.003922185118686414,274.15880722573803,0.2301808689245403,9.000000000000002,0.1481407506466167,7.223639698310477,0.30774362371478453,0.25461120826936556,272.04592815287936,267.39569752979776,SA
2009-11-30,FI-Sod,2008.5785105701943,16.057993853564096,200873.90905087304,2.5862391594109417,2.5743696173233492,5.554273542117126,0.0016574117366613048,-0.001495283191850763,267.1868639356443,0.2344314650630024,9.0,0.196884729914877,22.43339828976039,0.22805294102335763,-0.007825443211806886,259.497548731779,256.2422812043549,SA
2009-12-31,FI-Sod,2009.0,12.0,200912.0,0.0,0.0,0.0,0.0,-0.000412725,261.78516,0.24011820149128377,9.0,0.3005954180754931,46.63530888087688,0.2055711046323217,-0.004984823643995942,253.28,251.6,SA
2010-01-31,FI-Sod,2010.0,1.0,201001.0,1.0,1.0,2.0,-0.000421508,-0.000517324,258.70404,0.2471206122247451,9.0,0.43074319692993884,71.34384448349073,0.19887463955595136,0.09352273082197043,254.26,253.46,SA
2010-02-28,FI-Sod,2010.2006896300281,-0.46603750490789286,201019.60292549792,9.213314654571784,4.999607909525626,21.6259955189183,0.0005221264464478576,-0.0007091257168661219,258.86475510015754,0.2538929123408576,9.0,0.5499717335286742,87.94619283166236,0.1722525181147846,0.12618467595565802,256.4818208946392,249.15230985982237,SA
2010-03-31,FI-Sod,2010.0,3.0,201003.0,28.0,15.0,64.0,-0.004252159,-0.003032386,263.8587,0.2573543873171706,9.0,0.68383,100.0,0.12,0.1,262.22,249.48,SA
2010-04-30,FI-Sod,2010.0,4.0,201004.0,55.0,31.0,121.0,-0.005506779,-0.009350449,273.66284,0.2560094373136906,9.0,0.7658383,100.0,0.08,0.1,272.98,266.28,SA
2010-05-31,FI-Sod,2010.0053301531373,4.955173763214991,201005.48818907698,81.04991805568075,43.8927370083971,175.91221887256896,0.10599171489521697,-0.01727567221970701,280.34343712637303,0.24976839899685224,8.999999999999998,0.4885377908289359,54.15048238058573,0.26094284621693387,0.6819755592274984,282.5514506670091,275.3393269279025,SA
2010-06-30,FI-Sod,2010.0,6.0,201006.0,94.0,49.0,203.0,0.2213229,-0.021774277,283.3894,0.23903392,9.0,0.1382335,0.8,0.48,1.3,288.6,277.26,SA
2010-07-31,FI-Sod,2009.9990855561498,7.02567790206294,201006.93423351704,85.96736375249029,44.42008202158876,185.09570617815905,0.22909807960835446,-0.01906438511920208,284.28027437873726,0.22309036839001034,9.0,0.0096256077689129,-22.85132259303271,0.5471015652464108,1.3987042400043634,290.90572896702486,277.36372034815196,SA
2010-08-31,FI-Sod,2010.0015188859554,8.010558037093482,201008.16244663266,59.362166651317004,31.254344928362297,127.36019674288907,0.14286117254743813,-0.010533487355596052,282.9778852138618,0.2066177764554587,8.999999999999998,0.08134119995413047,-17.415860848060348,0.47937395248992254,1.0465620503381003,289.0285361420305,275.66868045027,SA
2010-09-30,FI-Sod,2010.0,9.0,201009.0,33.0,18.0,70.0,0.07261013,-0.005599059,280.16568,0.21370347,9.0,0.14435075,0.0,0.43,0.8,282.3,272.92,SA
2010-10-31,FI-Sod,2010.0,10.0,201010.0,10.0,6.0,20.0,0.028614203,-0.004156269,274.56134,0.24763273,9.0,0.18286026,33.587093,0.41,0.7,270.54,268.14,SA
2010-11-30,FI-Sod,2010.0,11.0,201011.0,2.0,1.0,4.0,0.003984333,-0.000538178,262.56656,0.2952082,9.0,0.2649248393651032,100.0,0.36695662502983895,0.5902467301321828,258.1,258.06,SA
2010-12-31,FI-Sod,2010.0,12.0,201012.0,0.0,0.0,0.0,0.000123061,-0.000350133,259.04187,0.3267957414146976,9.0,0.4083768463252222,127.4458751508101,0.2885473768883667,0.43477513307974003,251.98,251.42,SA
2011-01-31,FI-Sod,2011.0,1.0,201101.0,1.0,1.0,2.0,0.000342357,-0.000259809,260.66937,0.3352599145340511,9.0,0.5562080768150403,109.9560362737354,0.18637298928047943,0.2536913355424808,251.48,252.0,SA
2011-02-28,FI-Sod,2011.0,2.0,201102.0,8.0,5.0,19.0,-0.002724677,-0.000631772,255.9677,0.3230299458094355,9.0,0.65164775,100.0,0.1220265651569126,0.1454216699573377,251.7,247.86,SA
2011-03-31,FI-Sod,2011.0,3.0,201103.0,33.0,16.0,74.0,-0.004252159,-0.005466178,267.55804,0.3004339713543596,9.0,0.7094354,100.0,0.09,0.1,266.32,256.98,SA
2011-04-30,FI-Sod,2011.0,4.0,201104.0,55.0,32.0,119.0,0.011134711,-0.01037243,274.64752,0.2828657648064649,9.0,0.59924674,84.03333,0.12,0.2,274.14,266.64,SA
2011-05-31,FI-Sod,2011.0,5.0,201105.0,81.0,38.0,178.0,0.084433325,-0.015836433,278.79932,0.2691685,9.0,0.010250757,0.0,0.32,0.8,286.86,270.86,SA
2011-06-30,FI-Sod,2011.0,6.0,201106.0,98.0,48.0,214.0,0.23296633,-0.023272216,286.8894,0.25973162,9.0,0.13321055,0.0,0.51,1.4,291.82,279.48,SA
2011-07-31,FI-Sod,2011.0,7.0,201107.0,94.0,47.0,203.0,0.27636907,-0.018739223,289.00427,0.24776895,9.0,0.20799284,0.0,0.61,1.8,294.78,282.92,SA
2011-08-31,FI-Sod,2011.0,8.0,201108.0,61.0,32.0,132.0,0.20489533,-0.013898432,285.28217,0.22505057,9.0,0.20104055,0.0,0.54,1.4,289.88,277.2,SA
2011-09-30,FI-Sod,2011.0,9.0,201109.0,28.0,17.0,59.0,0.089160934,-0.007010117,281.8529,0.23796682,9.0,0.13580734,0.0,0.4,0.7,284.74,274.96,SA
2011-10-31,FI-Sod,2011.0,10.0,201110.0,12.0,6.0,25.0,0.032889247,-0.002028484,275.477,0.24763273,9.0,0.21066959,2.0394266,0.282558202439332,0.17329818097260713,275.76,270.66,SA
2011-11-30,FI-Sod,2011.0,11.0,201111.0,2.0,1.0,4.0,0.0,-0.001585271,270.83783,0.2952082,9.0,0.3245121925009858,63.492065,0.20887231759913846,-0.0774985570410084,265.74,267.82,SA
2011-12-31,FI-Sod,2011.0,12.0,201112.0,0.0,0.0,0.0,0.0,-0.001470156,269.0038,0.3314190620564598,9.0,0.46148598158215204,101.26320272777667,0.17402355642772513,-0.06915258559434447,261.56,262.0,SA
2012-01-31,FI-Sod,2012.0,1.0,201201.0,1.0,1.0,2.0,-0.001245877,-0.000471719,261.35138,0.34398715749352476,9.0,0.5841884248778796,102.44970046740538,0.15577573234715703,0.0421739229250113,254.68,256.3,SA
2012-02-29,FI-Sod,2012.0,2.0,201202.0,7.0,4.0,15.0,-0.002965059,-0.000768662,257.52438,0.3343404466080385,9.0,0.65723944,100.0,0.13218580777128858,0.09607969196057163,254.56,248.5,SA
2012-03-31,FI-Sod,2012.0,3.0,201203.0,29.0,16.0,66.0,-0.004252159,-0.003845483,268.3357,0.3122388464626748,9.0,0.70936865,100.0,0.1,0.1,266.5,257.4,SA
2012-04-30,FI-Sod,2012.0,4.0,201204.0,54.0,34.0,117.0,-0.005581789,-0.007473204,271.5285,0.29015362674850387,9.0,0.7455683,100.0,0.08,0.1,269.7,257.68,SA
2012-05-31,FI-Sod,2012.0,5.0,201205.0,78.0,43.0,171.0,0.046392955,-0.017364785,277.78653,0.26661542,9.0,0.31941554,42.225807,0.18,0.4,279.44,270.1,SA
2012-06-30,FI-Sod,2012.0002305564417,5.964278030713443,201205.98733367486,92.42077420097468,45.560861464740654,203.525743184698,0.12905542361832237,-0.022704694223245434,283.1551185326264,0.24314282020093753,9.000000000000002,0.10671743684476065,6.6325264300984506,0.3833790319544463,0.9904637264689911,287.3873293232729,278.90246457125147,SA
2012-07-31,FI-Sod,2011.9997746871084,6.977864000140147,201206.95533271096,94.89539391731205,42.58498888494742,208.26213299625925,0.22386068345028462,-0.021949765839868324,286.5531051795126,0.2214052825672161,9.000000000000002,0.17452406707036927,1.7563106443752643,0.6475888993827177,1.7416461114264556,291.78535146935207,281.4018556406807,SA
2012-08-31,FI-Sod,2012.0,8.0,201208.0,71.0,32.0,155.0,0.20690122,-0.01557181,285.4533,0.22288734,9.0,0.21848938,0.0,0.64,1.6,290.16,278.48,SA
2012-09-30,FI-Sod,2012.0,9.0,201209.0,28.0,16.0,60.0,0.09091691,-0.005820468,279.97684,0.24306238,9.0,0.19819066,0.0,0.39,0.7,282.52,271.74,SA
2012-10-31,FI-Sod,2012.0,10.0,201210.0,8.0,5.0,16.0,0.030745901,-0.001729377,272.61383,0.251082,9.0,0.20321132,29.450935,0.3,0.5,270.42,266.88,SA
2012-11-30,FI-Sod,2012.0,11.0,201211.0,2.0,1.0,4.0,-0.001692025,-0.000719436,268.82202,0.29451427,9.0,0.2783732492016076,100.0,0.2522374992185204,0.4362009004627608,262.96,261.48,SA
2012-12-31,FI-Sod,2012.0,12.0,201212.0,0.0,0.0,0.0,-8.75e-05,-0.000583135,260.12555,0.32706168734978786,9.0,0.4341760581321837,129.94803799767806,0.20918733318365149,0.35657531678926785,251.56,250.44,SA
2013-01-31,FI-Sod,2013.0,1.0,201301.0,1.0,1.0,2.0,0.001985614,-0.000553392,263.11887,0.3370406743816605,9.0,0.5809806948228194,111.94461690227452,0.1710877832440293,0.26558009480456973,256.76,257.74,SA
