year,month,SITE_ID,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,MODIS_LC,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,MODIS_IGBP,MODIS_PFT,gap_flag_month
2009,6,DE-Hte,101.0,50.0,218.0,0.3823930558,-0.007052265,287.8319,0.24191745,17.0,0.3342342,0.0,0.78,4.0,289.84,283.92,WAT,Other,0.0
2009,7,DE-Hte,99.4,45.6,214.6,0.2710242058,-0.0065972774,290.760808,0.254522274,17.0,0.3399724,0.0,0.762,3.5599999999999996,292.68,285.96000000000004,WAT,Other,1.0
2009,8,DE-Hte,84.8,41.8,182.4,0.201196662,-0.0060642032,290.19820799999997,0.25959106000000004,17.0,0.33253859,0.0,0.736,3.1800000000000006,291.688,285.86800000000005,WAT,Other,1.0
2009,9,DE-Hte,60.2,31.4,129.0,0.25484142,-0.0043680952,287.544974,0.27535087599999997,17.0,0.30068986999999997,0.0,0.6940000000000001,2.3200000000000003,288.58000000000004,283.648,WAT,Other,1.0
2009,10,DE-Hte,52.6,26.4,113.0,0.1887496256,-0.0039216006,286.099172,0.27834117599999997,17.0,0.27948733800000003,0.0,0.682,2.12,287.03200000000004,282.35600000000005,WAT,Other,1.0
2009,11,DE-Hte,28.2,14.4,60.4,0.0782694472,-0.0025662648,281.3896,0.291115148,17.0,0.21945172200000002,0.0,0.644,1.7399999999999998,281.492,277.88800000000003,WAT,Other,1.0
2009,12,DE-Hte,18.8,9.4,40.6,0.07013219476000002,-0.0018825846,278.7057940000001,0.29123045200000003,17.0,0.185139262,2.3179212,0.626,1.58,278.62,274.70000000000005,WAT,Other,1.0
2010,1,DE-Hte,41.8,19.2,92.4,0.05717079452,-0.0026725664000000005,277.344546,0.291604292,17.0,0.0957869554,4.3612904,0.39799999999999996,0.76,279.524,272.448,WAT,Other,1.0
2010,2,DE-Hte,48.8,21.0,107.8,0.11580528699999999,-0.0031341164,278.25730599999997,0.282560276,17.0,0.1011746204,4.3612904,0.41600000000000004,0.8800000000000001,281.07599999999996,273.112,WAT,Other,1.0
2010,3,DE-Hte,61.2,28.4,134.2,0.08175707839999999,-0.0038310706,280.35575200000005,0.268664886,17.0,0.1103841544,1.6,0.45999999999999996,1.1400000000000001,283.496,275.29200000000003,WAT,Other,1.0
2010,4,DE-Hte,79.0,35.4,173.8,0.1548986518,-0.0049684568,282.942948,0.249385038,17.0,0.1348454944,0.0,0.538,1.6199999999999999,286.948,277.46000000000004,WAT,Other,1.0
2010,5,DE-Hte,72.0,43.0,153.0,0.23051790419999998,-0.004436061,283.3827,0.24073912,17.0,0.224639,0.0,0.51,1.7,286.22,279.2,WAT,Other,0.0
2010,6,DE-Hte,117.0,44.0,254.0,0.11356085728000001,-0.006497592,289.13354,0.24930781,17.0,0.31304297,0.0,0.73,3.2,291.4,284.16,WAT,Other,0.0
2010,7,DE-Hte,121.0,48.0,263.0,0.17690100724,-0.00890924,295.495,0.24413615,17.0,0.34597316,0.0,0.82,4.2,297.94,289.48,WAT,Other,0.0
2010,8,DE-Hte,78.0,41.0,167.0,0.278357892,-0.005034171,290.9077,0.2666604,17.0,0.34625605,0.0,0.73,3.0,291.68,286.44,WAT,Other,0.0
2010,9,DE-Hte,52.0,29.0,110.0,0.18038775359999998,-0.004189387,286.41177,0.2779829,17.0,0.32443836,0.0,0.71,2.4,286.3,282.64,WAT,Other,0.0
2010,10,DE-Hte,35.0,16.0,76.0,0.07595193772,-0.003047586,282.01447,0.28939393,17.0,0.26664996,0.0,0.75,2.1,283.56,278.7,WAT,Other,0.0
2010,11,DE-Hte,28.2,14.4,60.4,0.0782694472,-0.0025662648000000002,281.38960000000003,0.291115148,17.0,0.219451722,0.0,0.626,1.5799999999999998,281.49199999999996,277.88800000000003,WAT,Other,1.0
2010,12,DE-Hte,14.4,7.6,31.0,0.05813351924,-0.001580442,277.80878199999995,0.295857866,17.0,0.17988629,2.5379212,0.616,1.42,277.53999999999996,273.732,WAT,Other,1.0
2011,1,DE-Hte,31.0,16.8,68.0,0.0698939424,-0.002018179,274.86955800000004,0.29863428599999997,17.0,0.1100948714,5.6774194,0.34800000000000003,0.54,276.312,270.668,WAT,Other,1.0
2011,2,DE-Hte,39.8,19.0,87.4,0.04457160632,-0.0025810182,276.045046,0.28794322,17.0,0.115488831,5.6774194,0.378,0.6799999999999999,278.008,271.952,WAT,Other,1.0
2011,3,DE-Hte,69.8,32.0,153.8,0.09891331524,-0.0043916336,280.178598,0.261534222,17.0,0.113292074,1.3161289999999999,0.49800000000000005,1.3199999999999998,283.70799999999997,275.7,WAT,Other,1.0
2011,4,DE-Hte,84.0,33.0,186.0,0.15744933999999997,-0.005380414,283.3819,0.2496691,17.0,0.076868795,0.0,0.51,1.3,288.06,278.52,WAT,Other,0.0
2011,5,DE-Hte,104.0,45.0,229.0,0.4127890592,-0.006852843,286.49854,0.20527576,17.0,0.25151345,0.0,0.72,2.9,290.6,279.32,WAT,Other,0.0
2011,6,DE-Hte,117.0,47.0,256.0,0.09306319828000001,-0.006851383,290.03198,0.24061388,17.0,0.33951283,0.0,0.72,3.2,291.64,285.44,WAT,Other,0.0
2011,7,DE-Hte,80.0,45.0,171.0,0.29458902000000003,-0.005493119,290.4359,0.27058956,17.0,0.36035562,0.0,0.75,3.4,292.54,285.8,WAT,Other,0.0
2011,8,DE-Hte,72.0,41.0,154.0,0.245773726,-0.005135953,290.34467,0.2672584,17.0,0.31179118,0.0,0.64,2.3,292.68,286.86,WAT,Other,0.0
2011,9,DE-Hte,64.0,30.0,138.0,0.16931706480000003,-0.004433379,288.04626,0.27545875,17.0,0.2543138,0.0,0.64,1.8,288.68,283.6,WAT,Other,0.0
2011,10,DE-Hte,34.0,16.0,74.0,0.07416946112,-0.00290348,283.11566,0.2822099,17.0,0.20577852,0.0,0.58,1.3,284.94,280.4,WAT,Other,0.0
2011,11,DE-Hte,13.0,7.0,28.0,0.060869371599999986,-0.001205262,278.63666,0.29028034,17.0,0.14751571,0.0,0.54,1.1,278.28,275.84,WAT,Other,0.0
2011,12,DE-Hte,7.0,4.0,14.0,0.0642989924,-0.001485609,276.76944,0.31570867,17.0,0.15287606,0.0,0.46399999999999997,0.82,274.38,271.86,WAT,Other,0.0
2012,1,DE-Hte,35.8,18.6,78.4,0.07549530724,-0.0024777374,275.87748,0.292476374,17.0,0.11562321099999999,4.80645168,0.394,0.7,278.076,272.184,WAT,Other,1.0
2012,2,DE-Hte,63.8,29.6,140.4,0.14062433,-0.003888718,278.87344599999994,0.275166278,17.0,0.08126734,1.3161289999999999,0.438,0.9199999999999999,282.23999999999995,274.85600000000005,WAT,Other,1.0
2012,3,DE-Hte,49.0,24.0,109.0,0.07666965368,-0.003072664,278.8181,0.29488918,17.0,0.04993047,0.0,0.42,0.7,280.3,275.2,WAT,Other,0.0
2012,4,DE-Hte,71.0,36.0,155.0,0.15961530899999998,-0.004317436,280.62225,0.27457032,17.0,0.045300845,0.0,0.5,1.2,285.36,276.2,WAT,Other,0.0
2012,5,DE-Hte,108.0,45.0,235.0,0.21267441520000002,-0.007044047,286.4877,0.24461307,17.0,0.21130352,0.0,0.65,2.4,288.2,279.98,WAT,Other,0.0
2012,6,DE-Hte,104.0,52.0,226.0,0.5800606399999999,-0.006803185,288.53824,0.24362326,17.0,0.3163897,0.0,0.66,2.9,290.26,282.04,WAT,Other,0.0
2012,7,DE-Hte,96.0,49.0,206.0,0.33094511200000004,-0.006500743,290.77887,0.26735362,17.0,0.3214777,0.0,0.73,3.2,292.34,286.0,WAT,Other,0.0
2012,8,DE-Hte,90.0,40.0,194.0,0.2248666226,-0.005641364,291.18573,0.2536634,17.0,0.28994486,0.0,0.77,3.1,292.62,286.02,WAT,Other,0.0
2012,9,DE-Hte,56.0,28.0,121.0,0.19297197559999998,-0.004712135,287.2737,0.25235364,17.0,0.26979628,0.0,0.71,2.2,289.72,283.8,WAT,Other,0.0
2012,10,DE-Hte,32.0,16.0,70.0,0.0973179432,-0.002773576,282.3365,0.2850941,17.0,0.21885006,0.0,0.66,1.6,284.2,278.46,WAT,Other,0.0
2012,11,DE-Hte,12.0,7.0,26.0,0.0690173808,-0.001392767,278.6306,0.30534697,17.0,0.17951366,1.1,0.55,1.0,279.54,275.56,WAT,Other,0.0
2012,12,DE-Hte,5.0,4.0,11.0,0.0438480204,-0.000770986,272.99274,0.27855942,17.0,0.15287606,11.589606,0.472,0.8400000000000001,271.94,266.7,WAT,Other,0.0
2013,1,DE-Hte,32.4,17.2,71.2,0.075106914,-0.0023925768,275.731942,0.292161604,17.0,0.10141366680000001,2.311520726,0.41600000000000004,0.7,277.604,272.464,WAT,Other,1.0
2013,2,DE-Hte,45.6,22.8,100.2,0.0930769972,-0.0029177326,276.629622,0.286960902,17.0,0.08740230279999998,1.582488446,0.41600000000000004,0.74,278.98,273.092,WAT,Other,1.0
2013,3,DE-Hte,41.0,22.0,90.0,0.059655123399999996,-0.002334811,271.5722,0.28326675,17.0,0.14284681,6.580645,0.34,0.5,274.22,269.26,WAT,Other,0.0
2013,4,DE-Hte,74.0,33.0,162.0,0.19681153999999998,-0.004338265,279.97278,0.27343604,17.0,0.09138978,0.0,0.42,0.9,283.26,275.1,WAT,Other,0.0
2013,5,DE-Hte,86.0,42.0,186.0,0.308103774,-0.005431593,286.49777,0.2630671,17.0,0.19869189,0.0,0.54,1.8,289.58,281.38,WAT,Other,0.0
2013,6,DE-Hte,114.0,52.0,247.0,0.26288198399999996,-0.006862171,289.18,0.2572118,17.0,0.3233841,0.0,0.69,2.9,290.96,284.24,WAT,Other,0.0
2013,7,DE-Hte,123.0,46.0,270.0,0.11775403240000001,-0.007247396,292.87997,0.25817806,17.0,0.35083747,0.0,0.84,4.3,294.32,287.9,WAT,Other,0.0
2013,8,DE-Hte,89.0,43.0,194.0,0.26895704140000004,-0.006428145,291.77032,0.23819996,17.0,0.3489364,0.0,0.79,3.6,292.84,287.3,WAT,Other,0.0
2013,9,DE-Hte,59.0,28.0,128.0,0.18026229840000002,-0.003985189,286.56744,0.27272543,17.0,0.29727906,0.0,0.8,3.0,289.68,282.92,WAT,Other,0.0
2013,10,DE-Hte,34.0,15.0,74.0,0.17948886,-0.003092982,284.23825,0.28562936,17.0,0.25236323,0.67741936,0.63,1.5,285.3,279.28,WAT,Other,0.0
2013,11,DE-Hte,13.0,7.0,28.0,0.0809367248,-0.001692548,278.8595,0.30092704,17.0,0.1695021,1.0,0.32,0.5,279.18,275.9,WAT,Other,0.0
2013,12,DE-Hte,6.0,4.0,13.0,0.0524382484,-0.002012931,277.47015,0.30266616,17.0,0.15287606,0.0,0.46399999999999997,0.82,275.76,275.02,WAT,Other,0.0
2014,1,DE-Hte,24.4,13.6,53.4,0.07670766372,-0.0019698069999999996,274.450158,0.295273068,17.0,0.1285219388,5.376036726000001,0.40800000000000003,0.6799999999999999,275.988,270.724,WAT,Other,1.0
2014,2,DE-Hte,27.4,15.0,60.0,0.0949934684,-0.0021568778,275.142254,0.29537306,17.0,0.1104407028,2.3115207260000004,0.40800000000000003,0.6799999999999999,276.544,271.70799999999997,WAT,Other,1.0
2014,3,DE-Hte,52.6,25.0,115.8,0.10843663379999999,-0.0032833356000000003,277.122386,0.284977886,17.0,0.0870609768,1.582488446,0.426,0.8200000000000001,279.90400000000005,273.44800000000004,WAT,Other,1.0
2014,4,DE-Hte,77.2,36.8,168.8,0.17652869999999998,-0.004828387799999999,282.06615999999997,0.269963954,17.0,0.1299943488,0.18064516,0.532,1.54,284.82800000000003,276.948,WAT,Other,1.0
2014,5,DE-Hte,97.0,44.0,211.0,0.28296701300000004,-0.005761229,286.1281,0.25505093,17.0,0.2508315,0.0,0.72,2.9,289.26,279.66,WAT,Other,0.0
2014,6,DE-Hte,110.0,50.0,238.0,0.330967574,-0.00689286,289.72168,0.2566613,17.0,0.3422239,0.0,0.76,3.7,291.1,283.3,WAT,Other,0.0
2014,7,DE-Hte,109.0,48.0,237.0,0.292149086,-0.007838063,294.03128,0.24950366,17.0,0.338712,0.0,0.83,4.3,295.9,287.62,WAT,Other,0.0
2014,8,DE-Hte,86.0,41.0,186.0,0.208301698,-0.006196916,290.1488,0.24502867,17.0,0.3176026,0.0,0.75,3.2,292.32,286.3,WAT,Other,0.0
2014,9,DE-Hte,59.0,28.0,129.0,0.13459949340000002,-0.004106127,288.70425,0.25971332,17.0,0.24774055,0.0,0.75,2.6,291.3,285.24,WAT,Other,0.0
2014,10,DE-Hte,30.0,15.0,66.0,0.0443541428,-0.002143748,285.3316,0.2840791,17.0,0.2199527,0.0,0.64,1.6,288.62,281.2,WAT,Other,0.0
2014,11,DE-Hte,12.0,7.0,25.0,0.079246609,-0.001441419,280.3722,0.29297924,17.0,0.17075758,1.1,0.59,1.2,280.46,275.06,WAT,Other,0.0
2014,12,DE-Hte,6.0,4.0,12.0,0.059154030999999996,-0.001195915,275.48126,0.30801234,17.0,0.15287606,6.451613,0.4119999999999999,0.7,273.18,271.44,WAT,Other,0.0
2015,1,DE-Hte,8.0,5.0,17.0,0.0562063442,-0.001712486,275.48438,0.29943955,17.0,0.1614466,3.6451614,0.42,0.7,276.38,271.96,WAT,Other,0.0
2015,2,DE-Hte,22.0,12.0,48.0,0.05557750692,-0.001703449,274.57147,0.2942719,17.0,0.1088491,0.42857143,0.45,0.8,276.64,272.86,WAT,Other,0.0
2015,3,DE-Hte,42.0,23.0,92.0,0.11783530296,-0.003139474,278.21356,0.28894064,17.0,0.043995354,0.9032258,0.45,0.8,280.48,273.04,WAT,Other,0.0
2015,4,DE-Hte,84.0,35.0,187.0,0.172346012,-0.004900679,281.28192,0.2849741,17.0,0.04822384,0.0,0.47,1.1,284.92,276.98,WAT,Other,0.0
2015,5,DE-Hte,89.0,49.0,192.0,0.4156101455999999,-0.006002292,284.73444,0.24741806,17.0,0.21553127,0.0,0.6,2.0,286.22,279.96,WAT,Other,0.0
2015,6,DE-Hte,107.0,50.0,232.0,0.5362718612,-0.00689473,288.35492,0.24841909,17.0,0.3190015,0.0,0.76,3.6,290.02,281.28,WAT,Other,0.0
2015,7,DE-Hte,99.0,48.0,215.0,0.360186927,-0.007906683,291.38257,0.25106022,17.0,0.3616885,0.0,0.73,3.5,293.68,285.66,WAT,Other,0.0
2015,8,DE-Hte,93.0,37.0,202.0,0.209424885,-0.007077687,293.0509,0.24967992,17.0,0.31599873,0.0,0.83,3.8,294.0,287.46,WAT,Other,0.0
2015,9,DE-Hte,64.0,28.0,138.0,0.19298159480000004,-0.004334793,287.1734,0.26004803,17.0,0.2972191,0.0,0.75,2.8,289.28,283.88,WAT,Other,0.0
2015,10,DE-Hte,32.0,15.0,71.0,0.13340502719999997,-0.002123244,282.03412,0.27783483,17.0,0.22568704,0.0,0.67,1.7,284.34,277.1,WAT,Other,0.0
2015,11,DE-Hte,12.0,7.0,27.0,0.10269000400000002,-0.001941815,280.43726,0.30499107,17.0,0.10103798,0.0,0.64,1.6,280.12,277.42,WAT,Other,0.0
2015,12,DE-Hte,8.0,4.0,18.0,0.0717875114,-0.002351843,279.6822,0.3094776,17.0,0.15287606,0.0,0.47000000000000003,0.9199999999999999,278.48,273.52,WAT,Other,0.0
2016,1,DE-Hte,9.0,6.0,20.0,0.050388925400000006,-0.000958815,272.40918,0.3104465,17.0,0.18547183,15.32258,0.42000000000000004,0.7,272.22,266.5,WAT,Other,0.0
2016,2,DE-Hte,24.0,13.0,53.0,0.078995529,-0.001894169,275.86966,0.31094646,17.0,0.09506565,0.0,0.38,0.6,275.0,271.42,WAT,Other,0.0
2016,3,DE-Hte,43.0,24.0,94.0,0.13289340919999998,-0.002297863,277.3034,0.2883769,17.0,0.033291206,0.0,0.46,0.8,278.86,272.42,WAT,Other,0.0
2016,4,DE-Hte,74.0,35.0,164.0,0.204775236,-0.004596259,281.01904,0.27023342,17.0,0.0403252,0.0,0.48,1.1,284.14,277.42,WAT,Other,0.0
2016,5,DE-Hte,113.0,44.0,249.0,0.362487566,-0.006954774,288.01172,0.24892348,17.0,0.20967966,0.0,0.61,2.1,290.84,282.38,WAT,Other,0.0
2016,6,DE-Hte,124.0,50.0,270.0,0.340074334,-0.007218458,291.54874,0.24469328,17.0,0.3536603,0.0,0.81,4.2,294.38,285.32,WAT,Other,0.0
2016,7,DE-Hte,106.0,51.0,228.0,0.3235052602,-0.007038675,292.0692,0.24318874,17.0,0.33995277,0.0,0.77,3.6,292.56,286.34,WAT,Other,0.0
2016,8,DE-Hte,86.0,38.0,184.0,0.225815872,-0.006390102,291.3487,0.24731164,17.0,0.3100694,0.0,0.81,3.7,292.12,286.62,WAT,Other,0.0
2016,9,DE-Hte,68.0,29.0,147.0,0.18434749199999997,-0.00519982,290.69672,0.23468255,17.0,0.25039813,0.0,0.71,2.5,293.96,284.6,WAT,Other,0.0
2016,10,DE-Hte,23.0,15.0,49.0,0.091061907,-0.002638333,282.4177,0.27939564,17.0,0.22940789,0.0,0.55,1.2,284.34,276.52,WAT,Other,0.0
2016,11,DE-Hte,12.4,7.4,27.0,0.0959921,-0.0019521027999999997,279.54803200000003,0.305037734,17.0,0.16567116399999998,0.0,0.5399999999999999,1.2200000000000002,279.348,274.148,WAT,Other,1.0
2016,12,DE-Hte,9.0,5.2,19.6,0.0556216226,-0.0016636192000000001,278.16074399999997,0.310761074,17.0,0.150364798,1.2903226,0.5399999999999999,1.2200000000000002,277.11600000000004,273.132,WAT,Other,1.0
2017,1,DE-Hte,9.0,5.0,20.0,0.0589456874,-0.000902459,273.11694,0.29996327,17.0,0.18547183,0.0,0.404,0.6599999999999999,273.6,268.74,WAT,Other,0.0
2017,2,DE-Hte,19.0,11.0,42.0,0.04925281352,-0.001881816,274.98682,0.29808518,17.0,0.08170339,0.0,0.42,0.7,276.14,270.24,WAT,Other,0.0
2017,3,DE-Hte,44.0,22.0,96.0,0.07893288779999999,-0.002587102,278.73016,0.30149224,17.0,0.043904025,0.614601,0.49,0.9,281.66,273.48,WAT,Other,0.0
2017,4,DE-Hte,73.0,34.0,160.0,0.201919904,-0.004587807,280.49164,0.28612432,17.0,0.043095116,0.0,0.5,1.2,283.26,274.98,WAT,Other,0.0
2017,5,DE-Hte,99.0,44.0,214.0,0.37004529399999997,-0.005687185,286.45703,0.25744337,17.0,0.17664519,0.0,0.64,2.4,290.08,281.24,WAT,Other,0.0
2017,6,DE-Hte,104.0,44.0,223.0,0.19312233699999998,-0.006963566,289.9657,0.2419692,17.0,0.31710184,0.0,0.74,3.4,291.86,285.62,WAT,Other,0.0
2017,7,DE-Hte,93.0,45.0,198.0,0.336144451,-0.005335383,290.1737,0.2623526,17.0,0.3315778,0.0,0.8,3.9,292.68,286.26,WAT,Other,0.0
2017,8,DE-Hte,82.0,38.0,176.0,0.21032991560000003,-0.005802363,290.76367,0.25436848,17.0,0.30417442,0.0,0.74,3.0,292.14,285.36,WAT,Other,0.0
2017,9,DE-Hte,52.0,26.0,111.0,0.1343063736,-0.003935628,286.8938,0.26503578,17.0,0.275714,0.0,0.68,2.0,288.18,284.16,WAT,Other,0.0
2017,10,DE-Hte,24.0,15.0,52.0,0.092424139,-0.003005579,284.58914,0.29031995,17.0,0.22088055,0.0,0.59,1.3,284.54,281.32,WAT,Other,0.0
2017,11,DE-Hte,12.0,7.0,25.0,0.08907334599999998,-0.00149177,278.91284,0.31205636,17.0,0.17308255,0.0,0.25,0.3,279.12,276.2,WAT,Other,0.0
2017,12,DE-Hte,7.0,4.0,16.0,0.0722056134,-0.001336753,276.29016,0.319268,17.0,0.17195134,0.0,0.4640000000000001,0.82,274.68,267.08,WAT,Other,0.0
2018,1,DE-Hte,8.0,5.0,18.0,0.061371896599999996,-0.001244858,275.37976,0.32739022,17.0,0.20743416,1.5071684,0.51,0.9,273.66,268.54,WAT,Other,0.0
2018,2,DE-Hte,22.0,12.0,49.0,0.065668463,-0.001382113,271.81293,0.29151347,17.0,0.14936508,0.5,0.42,0.7,273.52,268.58,WAT,Other,0.0
2018,3,DE-Hte,38.0,22.0,84.0,0.033765705800000004,-0.00214415,274.00073,0.31313977,17.0,0.09459205,18.161291,0.33,0.5,274.76,269.16,WAT,Other,0.0
2018,4,DE-Hte,79.0,33.0,173.0,0.20565980364,-0.004367799,283.35895,0.2864214,17.0,0.05417026,3.9,0.48,1.1,287.74,279.46,WAT,Other,0.0
2018,5,DE-Hte,120.0,40.0,265.0,0.20765409800000004,-0.007680312,289.3863,0.239821,17.0,0.22401898,0.0,0.74,3.2,293.84,283.06,WAT,Other,0.0
2018,6,DE-Hte,112.0,50.0,243.0,0.42771887399999997,-0.008311048,292.24673,0.24136229,17.0,0.34216422,0.0,0.82,4.4,293.58,283.58,WAT,Other,0.0
2018,7,DE-Hte,114.0,45.0,248.0,0.20078031,-0.008297868,294.784,0.22230041,17.0,0.33070573,0.0,0.74,3.7,295.8,288.78,WAT,Other,0.0
2018,8,DE-Hte,93.0,36.0,203.0,0.28131362000000004,-0.008061506,294.29675,0.22580868,17.0,0.2894924,0.0,0.82,3.9,294.78,287.66,WAT,Other,0.0
2018,9,DE-Hte,68.0,28.0,147.0,0.17250349599999998,-0.006060623,289.28592,0.23992081,17.0,0.27731165,0.0,0.8,3.1,290.86,284.6,WAT,Other,0.0
2018,10,DE-Hte,37.0,16.0,80.0,0.1491419544,-0.003883295,284.5879,0.26424226,17.0,0.23507908,0.0,0.74,2.3,286.92,281.02,WAT,Other,0.0
2018,11,DE-Hte,14.0,8.0,32.0,0.05632810880000001,-0.001544491,278.8753,0.2842947,17.0,0.16571066,0.0,0.62,1.3,280.5,274.0,WAT,Other,0.0
2018,12,DE-Hte,18.8,10.0,41.0,0.07273711100000001,-0.0022523776,280.651068,0.294036254,17.0,0.19334083600000002,0.0,0.55,1.28,281.152,275.924,WAT,Other,1.0
2019,1,DE-Hte,19.2,11.0,42.6,0.03910188739999999,-0.0015110791999999999,273.859436,0.30601838200000003,17.0,0.14371330200000001,4.03369188,0.434,0.74,274.336,269.052,WAT,Other,1.0
1996,7,NL-Loo,80.4,45.2,174.0,0.24834508,-0.0053378843999999995,288.946122,0.19704131799999997,9.0,0.20719906400000002,0.0,0.6759999999999999,2.3400000000000003,294.15999999999997,283.336,SAV,SA,1.0
1996,8,NL-Loo,66.6,39.4,143.8,0.23316769399999998,-0.004645297,288.8820979999999,0.20216600599999998,9.0,0.233026948,0.0,0.6799999999999999,2.18,292.536,283.23199999999997,SAV,SA,1.0
1996,9,NL-Loo,51.8,30.0,111.8,0.189914914,-0.0036870510000000002,287.10305800000003,0.21016490399999999,9.0,0.24257937000000002,0.74666666,0.676,1.98,289.448,281.57599999999996,SAV,SA,1.0
1996,10,NL-Loo,35.4,20.8,75.0,0.1366085088,-0.002561599,283.75343399999997,0.221081578,9.0,0.261042834,7.862796059999999,0.6759999999999999,1.98,284.372,278.35600000000005,SAV,SA,1.0
1996,11,NL-Loo,35.4,20.8,75.0,0.13660850880000003,-0.002561599,283.75343399999997,0.221081578,9.0,0.261042834,7.862796059999999,0.6679999999999999,1.72,284.372,278.35599999999994,SAV,SA,1.0
1996,12,NL-Loo,22.2,13.6,47.2,0.0889344914,-0.001731655,280.45390399999997,0.23309414999999997,9.0,0.252259282,7.862796059999999,0.6500000000000001,1.44,280.16,275.24,SAV,SA,1.0
1997,1,NL-Loo,26.2,17.8,54.6,0.063713226,-0.0017660141999999996,277.19257400000004,0.24637419,9.0,0.21030169999999998,9.109689392,0.532,0.9600000000000002,279.03599999999994,272.288,SAV,SA,1.0
1997,2,NL-Loo,28.8,19.0,60.4,0.067187148,-0.002079998,277.66482800000006,0.24667022200000002,9.0,0.156938534,2.729044392,0.524,0.9800000000000001,279.74399999999997,272.6360000000001,SAV,SA,1.0
1997,3,NL-Loo,44.2,25.8,94.0,0.095678808,-0.0028041648000000003,279.319088,0.23373311199999997,9.0,0.153292244,2.729044392,0.544,1.2,283.476,274.256,SAV,SA,1.0
1997,4,NL-Loo,59.0,35.2,125.8,0.14352817759999997,-0.003871183400000001,282.075428,0.22222841799999996,9.0,0.115015918,2.65162504,0.5640000000000001,1.4999999999999998,286.716,276.564,SAV,SA,1.0
1997,5,NL-Loo,72.8,42.8,157.0,0.194862864,-0.0048661756,285.16560799999996,0.21176154400000002,9.0,0.130177656,0.21290324,0.61,1.86,291.364,279.224,SAV,SA,1.0
1997,6,NL-Loo,81.6,46.8,176.0,0.23523898000000001,-0.0054553108,287.94967799999995,0.20211072999999996,9.0,0.17006496999999998,0.0,0.646,2.1799999999999997,293.82399999999996,281.9719999999999,SAV,SA,1.0
1997,7,NL-Loo,80.4,45.2,174.0,0.24834508,-0.0053378843999999995,288.946122,0.19704131799999997,9.0,0.20719906400000002,0.0,0.6759999999999999,2.3400000000000003,294.15999999999997,283.336,SAV,SA,1.0
1997,8,NL-Loo,66.6,39.4,143.8,0.23316769399999998,-0.004645297,288.8820979999999,0.20216600599999998,9.0,0.233026948,0.0,0.6799999999999999,2.18,292.536,283.23199999999997,SAV,SA,1.0
1997,9,NL-Loo,51.8,30.0,111.8,0.189914914,-0.0036870510000000002,287.10305800000003,0.21016490399999999,9.0,0.24257937000000002,0.74666666,0.676,1.98,289.448,281.57599999999996,SAV,SA,1.0
1997,10,NL-Loo,35.4,20.8,75.0,0.1366085088,-0.002561599,283.75343399999997,0.221081578,9.0,0.261042834,7.862796059999999,0.6759999999999999,1.98,284.372,278.35600000000005,SAV,SA,1.0
1997,11,NL-Loo,35.4,20.8,75.0,0.13660850880000003,-0.002561599,283.75343399999997,0.221081578,9.0,0.261042834,7.862796059999999,0.668,1.72,284.372,278.35600000000005,SAV,SA,1.0
1997,12,NL-Loo,22.2,13.6,47.2,0.0889344914,-0.001731655,280.45390399999997,0.23309414999999997,9.0,0.252259282,7.862796059999999,0.65,1.44,280.16,275.24,SAV,SA,1.0
1998,1,NL-Loo,20.6,12.2,43.6,0.053325858000000004,-0.0015742241999999996,276.739678,0.25104764,9.0,0.22238832,9.109689392,0.528,0.9,277.6,272.36,SAV,SA,1.0
1998,2,NL-Loo,28.8,19.0,60.4,0.067187148,-0.002079998,277.66482800000006,0.24667022200000002,9.0,0.156938534,2.729044392,0.524,0.9800000000000001,279.74399999999997,272.6360000000001,SAV,SA,1.0
1998,3,NL-Loo,44.2,25.8,94.0,0.095678808,-0.0028041648000000003,279.319088,0.23373311199999997,9.0,0.15329224399999997,2.729044392,0.544,1.2,283.476,274.256,SAV,SA,1.0
1998,4,NL-Loo,59.0,35.2,125.8,0.1435281776,-0.003871183400000001,282.075428,0.22222841799999998,9.0,0.115015918,2.65162504,0.5640000000000001,1.4999999999999998,286.716,276.56399999999996,SAV,SA,1.0
1998,5,NL-Loo,72.8,42.8,157.0,0.19486286400000002,-0.0048661756,285.16560799999996,0.21176154399999997,9.0,0.130177656,0.21290324,0.61,1.86,291.364,279.22400000000005,SAV,SA,1.0
1998,6,NL-Loo,81.6,46.8,176.0,0.23523898000000001,-0.005455310800000001,287.94967800000006,0.20211072999999996,9.0,0.17006497,0.0,0.646,2.1799999999999997,293.82399999999996,281.9719999999999,SAV,SA,1.0
1998,7,NL-Loo,80.4,45.2,174.0,0.24834508,-0.0053378844,288.94612199999995,0.19704131799999997,9.0,0.20719906400000002,0.0,0.676,2.3400000000000003,294.15999999999997,283.33599999999996,SAV,SA,1.0
1998,8,NL-Loo,66.6,39.4,143.8,0.23316769399999998,-0.004645297,288.8820979999999,0.20216600599999998,9.0,0.233026948,0.0,0.6799999999999999,2.18,292.536,283.23199999999997,SAV,SA,1.0
1998,9,NL-Loo,51.8,30.0,111.8,0.189914914,-0.0036870510000000002,287.10305800000003,0.21016490399999999,9.0,0.24257937000000002,0.74666666,0.676,1.98,289.448,281.57599999999996,SAV,SA,1.0
