year,month,SITE_ID,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,prcp,prcp-lag3,ESACCI-sm,MODIS_LC,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,MODIS_IGBP,MODIS_PFT,gap_flag_month
2002,7,US-Ton,154.0,36.0,342.0,0.08062458,-0.01096227,301.09903,7.98e-07,0.000826139,0.1506139,9.0,-0.13914481,0.0,0.35,0.9,315.68,291.5,SAV,SA,0.0
2002,8,US-Ton,138.0,41.0,309.0,0.06748376,-0.009401679,299.0956,1.15e-06,3.22e-06,0.16362368,9.0,-0.13364023,0.0,0.34,0.9,313.28,289.84,SAV,SA,0.0
2002,9,US-Ton,117.0,29.0,257.0,0.048729323,-0.007879831,297.2745,1.51e-05,1.71e-05,0.13882264,9.0,-0.12982066,0.0,0.34,0.7,311.68,288.88,SAV,SA,0.0
2002,10,US-Ton,86.0,24.0,190.0,0.043524176,-0.005382314,290.69116,2.22e-06,1.85e-05,0.14586978,9.0,-0.11887858,0.0,0.35,0.7,303.14,283.18,SAV,SA,0.0
2002,11,US-Ton,46.0,19.0,102.0,0.055616766,-0.002837338,284.59644,0.002772975,0.002790307,0.27506992,9.0,-0.09357286,0.0,0.39,0.6,291.82,279.3,SAV,SA,0.0
2002,12,US-Ton,30.0,15.0,65.0,0.085721165,-0.002072074,281.1639,0.00801107,0.010786263,0.30633318,9.0,-0.023639325,0.0,0.39,0.6,285.14,277.14,SAV,SA,0.0
2003,1,US-Ton,50.0,20.2,110.0,0.10415657600000001,-0.0021815554,280.56772599999994,0.0030276662,0.011943920200000001,0.30106081200000007,9.0,-0.037540694,0.0,0.48600000000000004,0.9800000000000001,287.56800000000004,276.30400000000003,SAV,SA,1.0
2003,2,US-Ton,61.0,22.0,136.0,0.15202393,-0.002659746,281.4804,0.001970641,0.011221632,0.29279122,9.0,0.016825916,0.0,0.57,1.2,288.06,276.72,SAV,SA,0.0
2003,3,US-Ton,96.0,32.0,211.0,0.22784182,-0.004228227,284.4812,0.002670804,0.005881366,0.2651831,9.0,0.103322506,0.0,0.64,1.8,291.72,279.78,SAV,SA,0.0
2003,4,US-Ton,93.0,45.0,203.0,0.3017451,-0.004452489,284.59625,0.004724014,0.009365459,0.2732659,9.0,0.19489858,0.0,0.61,2.1,292.36,280.28,SAV,SA,0.0
2003,5,US-Ton,134.0,44.0,294.0,0.25013125,-0.007594228,290.83887,0.001168244,0.008563062,0.2349872,9.0,0.12927029,0.0,0.56,1.8,300.88,284.48,SAV,SA,0.0
2003,6,US-Ton,158.0,36.0,351.0,0.12798296,-0.010201141,297.6515,1.03e-06,0.005893291,0.15301143,9.0,-0.07166407,0.0,0.41,1.2,310.7,288.7,SAV,SA,0.0
2003,7,US-Ton,151.0,34.0,333.0,0.096976005,-0.010985166,301.77985,4.02e-06,0.001173297,0.15073195,9.0,-0.104138926,0.0,0.37,1.0,319.4,288.84,SAV,SA,0.0
2003,8,US-Ton,138.0,32.0,303.0,0.061452486,-0.009071097,298.71606,0.000898118,0.000903171,0.16202798,9.0,-0.15791143,0.0,0.34,0.9,317.18,287.08,SAV,SA,0.0
2003,9,US-Ton,115.0,32.0,254.0,0.04610011,-0.007403985,297.1712,5.36e-05,0.000955721,0.14137262,9.0,-0.16684993,0.0,0.33,0.8,314.92,286.98,SAV,SA,0.0
2003,10,US-Ton,87.0,22.0,190.0,0.039416708,-0.005772725,292.86407,0.000129602,0.001081304,0.1489736,9.0,-0.15424089,0.0,0.34,0.6,307.82,283.36,SAV,SA,0.0
2003,11,US-Ton,47.0,19.0,102.0,0.044034168,-0.002439536,282.42795,0.00213432,0.002317505,0.25197163,9.0,-0.105052575,0.0,0.34,0.5,291.96,275.94,SAV,SA,0.0
2003,12,US-Ton,29.0,15.0,63.0,0.054447375,-0.001665659,281.04736,0.005891899,0.008155822,0.31837216,9.0,-0.07283564,0.0,0.38,0.6,287.18,274.42,SAV,SA,0.0
2004,1,US-Ton,31.0,17.0,67.0,0.06742663,-0.001603037,279.8336,0.002498422,0.010524641,0.32721257,9.0,-0.055125553,0.0,0.4,0.7,286.6,274.44,SAV,SA,0.0
2004,2,US-Ton,51.0,23.0,111.0,0.11002042,-0.002672732,281.06277,0.006315975,0.014706296,0.31932682,9.0,-0.03536728,0.0,0.47,1.0,289.94,275.86,SAV,SA,0.0
2004,3,US-Ton,100.0,29.0,219.0,0.20292974,-0.004554167,286.89322,0.00085149,0.009665887,0.24112256,9.0,0.061140347,0.0,0.61,1.7,298.06,281.04,SAV,SA,0.0
2004,4,US-Ton,127.0,37.0,283.0,0.20798281,-0.00765045,289.5982,0.000426987,0.007594451,0.20211491,9.0,0.06561389,0.0,0.56,1.8,302.72,281.22,SAV,SA,0.0
2004,5,US-Ton,129.6,40.4,285.8,0.23296998200000002,-0.007389934399999999,290.39277000000004,0.0016094254,0.0091152348,0.22324558999999997,9.0,0.11565391840000001,0.0,0.55,1.8599999999999999,301.87199999999996,282.652,SAV,SA,1.0
2004,6,US-Ton,154.8,33.0,342.2,0.10176295099999999,-0.0104442268,299.25462,0.0002954016,0.003630187,0.160764688,9.0,-0.09832220480000001,0.0,0.372,1.04,315.696,287.78799999999995,SAV,SA,1.0
2004,7,US-Ton,158.0,30.0,350.0,0.08887814,-0.010558605,300.523,8.74e-07,0.00026488,0.15662017,9.0,-0.11688598,0.0,0.35,0.9,319.82,287.72,SAV,SA,0.0
2004,8,US-Ton,143.0,30.0,315.0,0.07326279,-0.009469524,299.81445,2.68e-06,1.84e-05,0.14384012,9.0,-0.109524585,0.0,0.34,0.9,318.36,287.48,SAV,SA,0.0
2004,9,US-Ton,116.0,26.0,255.0,0.057796706,-0.008218672,296.91425,0.000182363,0.000185919,0.15085621,9.0,-0.11569586,0.0,0.35,0.8,314.8,286.08,SAV,SA,0.0
2004,10,US-Ton,73.0,26.0,159.0,0.05202938,-0.004620262,289.57617,0.004377712,0.004562757,0.21016373,9.0,-0.11999155,0.0,0.37,0.7,302.66,282.34,SAV,SA,0.0
2004,11,US-Ton,43.0,17.0,94.0,0.08567096,-0.0022991,282.25845,0.002623589,0.007183664,0.27526444,9.0,-0.07164271,0.0,0.44,0.8,291.28,277.54,SAV,SA,0.0
2004,12,US-Ton,33.0,14.0,73.0,0.10261209,-0.001707822,279.93713,0.00536539,0.012366692,0.2968232,9.0,0.007339829,0.0,0.48,0.9,286.24,274.6,SAV,SA,0.0
2005,1,US-Ton,29.0,16.0,61.0,0.14441678,-0.001572758,280.38196,0.004912901,0.01290188,0.3370194,9.0,0.020747216,0.38709676,0.55,1.1,284.78,276.04,SAV,SA,0.0
2005,2,US-Ton,54.0,25.0,118.0,0.19026233,-0.002378196,283.0678,0.00373629,0.014014581,0.3024558,9.0,0.117653765,0.0,0.58,1.4,289.78,278.82,SAV,SA,0.0
2005,3,US-Ton,81.0,32.0,177.0,0.28525823,-0.003888913,284.89398,0.006081894,0.014731085,0.26810417,9.0,0.22707401,0.0,0.69,2.2,293.88,279.9,SAV,SA,0.0
2005,4,US-Ton,112.0,41.0,248.0,0.33204293,-0.0055838,286.26868,0.0020851,0.011903284,0.25064266,9.0,0.28330323,0.0,0.68,2.6,295.3,279.62,SAV,SA,0.0
2005,5,US-Ton,125.0,44.0,274.0,0.25743663,-0.006679811,290.687,0.002896485,0.01106348,0.24573132,9.0,0.16221707,0.0,0.56,1.9,300.7,283.64,SAV,SA,0.0
2005,6,US-Ton,150.0,36.0,330.0,0.11725629,-0.009441383,294.5711,0.001470311,0.006451897,0.18275186,9.0,-0.062134888,0.0,0.39,1.2,309.76,284.3,SAV,SA,0.0
2005,7,US-Ton,157.0,29.0,347.0,0.07772136,-0.011034839,301.74765,7.73e-07,0.00436757,0.16070803,9.0,-0.13678716,0.0,0.34,0.9,318.8,289.38,SAV,SA,0.0
2005,8,US-Ton,144.0,29.0,317.0,0.064554065,-0.009684227,300.4037,5.86e-07,0.001471671,0.15816048,9.0,-0.13422008,0.0,0.33,0.9,317.06,287.58,SAV,SA,0.0
2005,9,US-Ton,120.0,27.0,264.0,0.052803464,-0.007455073,295.26587,4.06e-05,4.2e-05,0.15509446,9.0,-0.1212056,0.0,0.34,0.8,310.28,284.42,SAV,SA,0.0
2005,10,US-Ton,72.2,22.6,158.0,0.052971450600000004,-0.0044801220000000004,288.367768,0.001841859,0.0028632446,0.215835382,9.0,-0.118840794,0.0,0.358,0.68,300.636,280.62,SAV,SA,1.0
2005,11,US-Ton,47.0,18.0,101.0,0.031167675,-0.002963848,285.12585,0.00184446,0.002197988,0.25339293,9.0,-0.15356831,0.0,0.29,0.4,295.14,277.54,SAV,SA,0.0
2005,12,US-Ton,30.0,14.0,66.0,0.02912736,-0.001649804,281.83148,0.009138906,0.01129627,0.32541022,9.0,-0.16799906,0.0,0.27,0.4,288.8,277.08,SAV,SA,0.0
2006,1,US-Ton,37.0,17.0,80.0,0.05487277,-0.001826048,281.09314,0.004425647,0.015409014,0.3477652,9.0,-0.10939303,0.0,0.32,0.5,288.14,276.44,SAV,SA,0.0
2006,2,US-Ton,65.0,21.0,142.0,0.08742869,-0.002765469,281.7257,0.002946257,0.01651081,0.30079776,9.0,-0.08991717,0.0,0.45,0.9,293.38,276.56,SAV,SA,0.0
2006,3,US-Ton,71.0,37.0,155.0,0.1533214,-0.003498606,281.72385,0.007796387,0.015168292,0.32711962,9.0,0.024317922,0.0,0.47,1.2,289.08,276.3,SAV,SA,0.0
2006,4,US-Ton,94.0,40.0,205.0,0.23609471,-0.004437115,286.44495,0.007090882,0.017833525,0.30207145,9.0,0.10368911,0.0,0.57,1.9,297.62,281.22,SAV,SA,0.0
2006,5,US-Ton,141.0,38.0,312.0,0.22044693,-0.008141115,292.9671,0.001088084,0.015975354,0.2088933,9.0,0.06785266,0.0,0.55,1.8,304.64,284.24,SAV,SA,0.0
2006,6,US-Ton,152.0,39.0,335.0,0.11095735,-0.010679565,299.0416,2e-05,0.008198996,0.16988319,9.0,-0.089146145,0.0,0.39,1.1,315.92,286.84,SAV,SA,0.0
2006,7,US-Ton,155.0,32.0,342.0,0.08014691,-0.011290893,302.8676,5.5e-06,0.001113612,0.17473088,9.0,-0.1278239,0.0,0.34,0.9,320.64,289.74,SAV,SA,0.0
2006,8,US-Ton,145.0,29.0,322.0,0.067094415,-0.009686008,299.01337,7.84e-07,2.63e-05,0.15580358,9.0,-0.12059068,0.0,0.34,0.9,317.1,286.74,SAV,SA,0.0
2006,9,US-Ton,115.0,32.0,254.0,0.05242837,-0.008067645,296.5016,6.1e-06,1.24e-05,0.17005841,9.0,-0.1135248,0.0,0.33,0.7,313.08,285.28,SAV,SA,0.0
2006,10,US-Ton,78.0,25.0,172.0,0.043185774,-0.005062327,289.6125,0.000322934,0.000329814,0.18526135,9.0,-0.1277958,0.0,0.35,0.7,303.82,281.26,SAV,SA,0.0
2006,11,US-Ton,43.0,19.0,92.0,0.039985597,-0.002231732,283.9772,0.00206051,0.00238954,0.27307433,9.0,-0.16120656,0.0,0.32,0.5,292.6,278.82,SAV,SA,0.0
2006,12,US-Ton,33.0,14.0,73.0,0.04942581,-0.001944937,279.7109,0.003673283,0.006056726,0.31448063,9.0,-0.14741993,0.0,0.33,0.5,287.6,273.64,SAV,SA,0.0
2007,1,US-Ton,45.2,18.2,98.2,0.085572646,-0.0022022442000000004,280.738752,0.004586809200000001,0.014224103600000001,0.328980204,9.0,-0.0715200078,0.077419352,0.418,0.78,288.052,276.152,SAV,SA,1.0
2007,2,US-Ton,71.6,23.2,157.0,0.11318117800000001,-0.0034455554,282.50782,0.0029731804,0.0124834334,0.29887320799999995,9.0,-0.0488150718,0.0,0.4640000000000001,1.04,292.32,277.16400000000004,SAV,SA,1.0
2007,3,US-Ton,98.0,29.0,215.0,0.18394697,-0.004777454,285.93524,0.000646137,0.008334035,0.27076542,9.0,0.04039877,0.0,0.57,1.6,297.44,279.68,SAV,SA,0.0
2007,4,US-Ton,121.0,38.0,268.0,0.25237736,-0.006644435,288.0462,0.001629079,0.009335341,0.23917934,9.0,0.1343359,0.0,0.62,2.1,299.26,279.08,SAV,SA,0.0
2007,5,US-Ton,145.0,37.0,323.0,0.1738595,-0.009949088,294.04456,0.000389091,0.002664307,0.17955846,9.0,0.010598989,0.0,0.48,1.4,307.68,282.24,SAV,SA,0.0
2007,6,US-Ton,149.2,39.8,331.8,0.109987009,-0.0107604964,298.75969999999995,9.37602e-05,0.0023894732,0.151503679,9.0,-0.09244866920000001,0.0,0.386,1.06,316.628,286.11199999999997,SAV,SA,1.0
2007,7,US-Ton,152.0,32.0,334.0,0.09019673,-0.010657713,300.53363,5.72e-05,0.00047312,0.13727084,9.0,-0.10360705,0.0,0.35,0.9,319.46,287.38,SAV,SA,0.0
2007,8,US-Ton,146.0,29.0,320.0,0.07289705,-0.009949319,300.38943,1.07e-05,9.47e-05,0.14870295,9.0,-0.09907356,0.0,0.34,0.9,318.82,287.66,SAV,SA,0.0
2007,9,US-Ton,111.0,32.0,245.0,0.060817968,-0.00753019,295.58264,0.000149489,0.000217373,0.14871244,9.0,-0.09068467,0.0,0.35,0.8,311.86,285.36,SAV,SA,0.0
2007,10,US-Ton,76.0,25.0,167.0,0.043276545,-0.004638717,289.1201,0.001250453,0.001410602,0.20209199,9.0,-0.124317616,0.0,0.33,0.6,303.06,281.88,SAV,SA,0.0
2007,11,US-Ton,55.0,18.0,120.0,0.03750699,-0.00297261,284.7483,0.000800098,0.00220004,0.23225339,9.0,-0.16426282,0.0,0.34,0.5,296.36,278.44,SAV,SA,0.0
2007,12,US-Ton,34.0,15.0,74.0,0.038830064,-0.001898415,279.1855,0.004164811,0.006215361,0.3097807,9.0,-0.13087417,0.0,0.35,0.6,286.86,272.24,SAV,SA,0.0
2008,1,US-Ton,32.0,16.0,69.0,0.05307859,-0.002005242,279.3484,0.006519853,0.011484762,0.3397863,9.0,-0.092388265,0.0,0.32,0.5,284.04,275.16,SAV,SA,0.0
2008,2,US-Ton,63.0,21.0,139.0,0.0880664,-0.002841704,281.14456,0.004129388,0.014814052,0.31953236,9.0,-0.08664879,0.0,0.45,0.9,289.92,276.56,SAV,SA,0.0
2008,3,US-Ton,100.0,29.0,220.0,0.15338524,-0.004837908,284.3852,0.000624267,0.011273508,0.2634842,9.0,-0.015519904,0.0,0.53,1.3,296.82,277.86,SAV,SA,0.0
2008,4,US-Ton,127.0,34.0,283.0,0.16814117,-0.008025523,288.3186,0.000226098,0.004979753,0.21664956,9.0,-0.019015858,0.0,0.51,1.5,304.2,278.22,SAV,SA,0.0
2008,5,US-Ton,144.0,41.0,321.0,0.11710095,-0.010335855,294.7602,0.00019044,0.001040805,0.16557133,9.0,-0.09714248,0.0,0.4,1.2,313.48,283.42,SAV,SA,0.0
2008,6,US-Ton,152.0,43.0,342.0,0.09321541,-0.012041129,299.50653,1.45e-06,0.000417992,0.15292948,9.0,-0.13948128,0.0,0.36,1.0,319.78,286.08,SAV,SA,0.0
2008,7,US-Ton,145.0,48.0,325.0,0.081706055,-0.010474987,300.67218,1.06e-06,0.000192951,0.117876425,9.0,-0.14060786,0.0,0.35,0.9,320.3,288.02,SAV,SA,0.0
2008,8,US-Ton,132.0,34.8,292.2,0.06638894940000001,-0.0091972188,298.879014,3.8695799999999996e-05,0.000131533,0.138370567,9.0,-0.11649823200000001,0.0,0.34199999999999997,0.8400000000000001,316.98400000000004,286.86400000000003,SAV,SA,1.0
2008,9,US-Ton,117.0,30.0,260.0,0.0479452,-0.008171164,297.66235,1.73e-06,7.06e-06,0.13262917,9.0,-0.13338453,0.0,0.33,0.7,316.06,285.96,SAV,SA,0.0
2008,10,US-Ton,83.0,24.0,181.0,0.0428935,-0.006020047,291.36154,0.000704054,0.000710054,0.1728112,9.0,-0.15086804,0.0,0.35,0.7,306.4,282.18,SAV,SA,0.0
2008,11,US-Ton,47.0,18.0,102.0,0.05239019,-0.002317615,284.95758,0.002191653,0.00289744,0.27140936,9.0,-0.13586217,0.0,0.39,0.7,294.56,280.12,SAV,SA,0.0
2008,12,US-Ton,35.0,15.0,76.0,0.06609653,-0.001722299,279.0398,0.00302659,0.005922298,0.29484743,9.0,-0.051731355,0.0,0.39,0.7,285.94,273.52,SAV,SA,0.0
2009,1,US-Ton,41.0,15.0,90.0,0.080923125,-0.001717404,279.99203,0.001986111,0.007204354,0.30402693,9.0,-0.06670512,0.0,0.47,0.8,288.96,274.88,SAV,SA,0.0
2009,2,US-Ton,56.0,24.0,123.0,0.13168196,-0.002781779,282.03717,0.006942862,0.011955562,0.32512283,9.0,0.011033137,0.0,0.53,1.1,289.64,275.88,SAV,SA,0.0
2009,3,US-Ton,94.0,29.0,208.0,0.20984404,-0.004654504,283.9322,0.003622903,0.012551875,0.29386142,9.0,0.08758678,0.0,0.6,1.7,294.76,278.72,SAV,SA,0.0
2009,4,US-Ton,123.0,35.0,274.0,0.25757203,-0.007039368,287.65808,0.001269654,0.011835419,0.25676772,9.0,0.13761058,0.0,0.56,1.8,300.18,280.28,SAV,SA,0.0
2009,5,US-Ton,140.0,37.0,309.0,0.17954375,-0.008600608,294.04794,0.001718308,0.006610866,0.2238615,9.0,0.017516758,0.0,0.48,1.5,308.3,284.04,SAV,SA,0.0
2009,6,US-Ton,142.0,46.0,312.0,0.10309649,-0.010064453,297.40613,9.01e-05,0.003078055,0.1520051,9.0,-0.104826204,0.0,0.37,1.0,314.28,285.64,SAV,SA,0.0
2009,7,US-Ton,158.0,30.0,349.0,0.082647145,-0.010855481,300.46545,2.5e-05,0.001833414,0.14853728,9.0,-0.13176523,0.0,0.35,1.0,320.32,287.4,SAV,SA,0.0
2009,8,US-Ton,141.0,35.0,311.0,0.068578474,-0.009860434,300.08847,3.05e-05,0.000145581,0.14393185,9.0,-0.11874054,0.0,0.34,0.9,317.88,287.32,SAV,SA,0.0
2009,9,US-Ton,115.0,29.0,251.0,0.051565956,-0.008061819,298.54956,0.000108191,0.00016368,0.15631033,9.0,-0.12382434,0.0,0.35,0.8,315.42,287.26,SAV,SA,0.0
2009,10,US-Ton,82.0,24.0,180.0,0.052188855,-0.005005322,289.1164,0.002301202,0.002439868,0.21554746,9.0,-0.11317147,0.0,0.37,0.7,301.5,281.56,SAV,SA,0.0
2009,11,US-Ton,53.0,18.0,116.0,0.058029428,-0.003115267,283.6611,0.000579221,0.002988614,0.24922886,9.0,-0.08952676,0.0,0.41,0.7,294.34,277.26,SAV,SA,0.0
2009,12,US-Ton,32.0,15.0,69.0,0.054673865,-0.001525395,279.01172,0.003653958,0.006534381,0.31734106,9.0,-0.08019137,0.0,0.38,0.6,285.28,274.0,SAV,SA,0.0
2010,1,US-Ton,31.0,18.0,66.0,0.07684259,-0.001639076,281.3017,0.007605136,0.011838315,0.332339,9.0,-0.048302516,0.0,0.47,0.8,281.1,275.5,SAV,SA,0.0
2010,2,US-Ton,52.0,24.0,113.0,0.1341048,-0.002285801,282.58356,0.004028654,0.015287749,0.32567406,9.0,0.032009184,0.0,0.5,1.0,290.4,276.9,SAV,SA,0.0
2010,3,US-Ton,86.0,34.0,191.0,0.20486592,-0.004112043,283.76495,0.00274416,0.014377951,0.3071639,9.0,0.10504902,0.0,0.57,1.5,292.82,277.62,SAV,SA,0.0
2010,4,US-Ton,102.0,43.0,223.0,0.27700815,-0.004938476,284.9148,0.004314222,0.011087037,0.2961696,9.0,0.191673,0.0,0.64,2.1,294.04,279.58,SAV,SA,0.0
2010,5,US-Ton,129.0,43.0,284.0,0.24250463,-0.007432453,288.51746,0.001594707,0.008653089,0.26501796,9.0,0.14140135,0.0,0.55,1.8,300.42,279.96,SAV,SA,0.0
2010,6,US-Ton,156.0,35.0,344.0,0.13320772,-0.010800555,297.1941,3.44e-05,0.005943363,0.18589783,9.0,-0.04177813,0.0,0.42,1.2,311.58,286.12,SAV,SA,0.0
2010,7,US-Ton,159.0,28.0,351.0,0.094603814,-0.010804221,299.71375,1.02e-06,0.001630161,0.16214503,9.0,-0.10904163,0.0,0.38,1.0,318.14,287.22,SAV,SA,0.0
2010,8,US-Ton,143.0,30.0,317.0,0.07766467,-0.009106375,297.88428,2.89e-05,6.43e-05,0.13942015,9.0,-0.10231323,0.0,0.36,1.0,316.46,286.38,SAV,SA,0.0
2010,9,US-Ton,118.0,28.0,259.0,0.06077146,-0.007741295,296.99185,9.08e-06,3.9e-05,0.15263279,9.0,-0.09270291,0.0,0.36,0.8,313.74,285.92,SAV,SA,0.0
2010,10,US-Ton,74.0,25.0,160.0,0.04981902,-0.004465818,290.53204,0.003790229,0.003828175,0.21800222,9.0,-0.08240076,0.0,0.36,0.7,304.6,283.36,SAV,SA,0.0
2010,11,US-Ton,49.0,17.0,107.0,0.06804068,-0.002340667,282.66617,0.003878644,0.007677953,0.27547216,9.0,-0.058333945,0.0,0.4,0.7,290.58,277.76,SAV,SA,0.0
2010,12,US-Ton,45.2,16.8,99.0,0.06808556660000001,-0.0024450065999999998,281.413078,0.0019479013999999998,0.0047940188,0.271714668,9.0,-0.0712787544,0.0,0.426,0.7399999999999999,289.83199999999994,275.57599999999996,SAV,SA,1.0
2011,1,US-Ton,50.4,20.6,110.2,0.09125181099999999,-0.0025038586,281.356682,0.0043214104000000005,0.0103441212,0.305624862,9.0,-0.050975035999999994,0.0,0.46799999999999997,0.8800000000000001,289.064,275.35600000000005,SAV,SA,1.0
2011,2,US-Ton,63.0,21.0,139.0,0.11536045,-0.003159359,280.28998,0.005176557,0.015055296,0.3124059,9.0,-0.024531903,0.0,0.52,1.1,290.2,274.18,SAV,SA,0.0
2011,3,US-Ton,69.0,33.0,149.0,0.17235759,-0.003252782,283.29047,0.008666619,0.015906513,0.3297264,9.0,0.05200736,0.0,0.55,1.4,292.24,278.18,SAV,SA,0.0
2011,4,US-Ton,112.0,39.2,246.8,0.21407919800000003,-0.006262444000000001,287.64790800000003,0.003661996,0.0118210384,0.27150379599999996,9.0,0.0820272814,0.0,0.5519999999999999,1.6799999999999997,299.252,280.52799999999996,SAV,SA,1.0
2011,5,US-Ton,130.0,44.0,288.0,0.20199761,-0.008086033,289.7505,0.001709001,0.011180786,0.24095176,9.0,0.05067804,0.0,0.5,1.5,305.54,281.04,SAV,SA,0.0
2011,6,US-Ton,141.0,39.0,310.0,0.12738979,-0.008853227,294.77222,0.001776398,0.004290566,0.2098349,9.0,-0.065576896,0.0,0.41,1.3,310.88,285.76,SAV,SA,0.0
2011,7,US-Ton,157.0,30.0,349.0,0.08551065,-0.010423593,299.38513,1.26e-06,0.003486659,0.1739255,9.0,-0.14985752,0.0,0.36,1.0,316.92,288.02,SAV,SA,0.0
2011,8,US-Ton,145.0,27.0,322.0,0.06685681,-0.009366468,299.01263,9.73e-07,0.001778631,0.14650196,9.0,-0.15454465,0.0,0.35,1.0,317.64,287.08,SAV,SA,0.0
2011,9,US-Ton,118.0,29.0,258.0,0.053768124,-0.007713668,298.18103,3.53e-06,5.76e-06,0.15807626,9.0,-0.14239796,0.0,0.36,0.8,314.84,288.08,SAV,SA,0.0
2011,10,US-Ton,81.0,25.0,178.0,0.072914235,-0.004279047,289.88715,0.001798895,0.001803394,0.22389612,9.0,-0.111516684,0.0,0.43,0.9,301.44,283.58,SAV,SA,0.0
2011,11,US-Ton,49.0,19.0,107.0,0.09011268,-0.002876081,283.0429,0.001540184,0.003342605,0.25625858,9.0,-0.051681757,0.0,0.49,0.9,290.88,276.6,SAV,SA,0.0
2011,12,US-Ton,43.0,15.0,96.0,0.06957118,-0.002367623,278.6835,8.75e-05,0.003426541,0.26027268,9.0,-0.07665994,0.0,0.45,0.8,288.08,272.26,SAV,SA,0.0
2012,1,US-Ton,44.0,16.0,96.0,0.05145496,-0.002157137,280.5291,0.003027433,0.004655079,0.27538595,9.0,-0.12242789,0.0,0.41,0.7,291.1,274.14,SAV,SA,0.0
2012,2,US-Ton,62.0,24.0,137.0,0.078496255,-0.00327792,282.07907,0.001769272,0.004884167,0.2823194,9.0,-0.091622055,0.0,0.44,0.8,292.52,276.06,SAV,SA,0.0
2012,3,US-Ton,72.0,33.0,156.0,0.13370773,-0.003591783,283.3103,0.005978804,0.010775509,0.29525852,9.0,-0.042793952,0.0,0.47,1.2,296.22,277.14,SAV,SA,0.0
2012,4,US-Ton,115.0,40.0,254.0,0.22005422,-0.005750753,287.19647,0.003583838,0.011331914,0.28915897,9.0,0.0794946,0.0,0.56,1.8,296.76,281.0,SAV,SA,0.0
2012,5,US-Ton,144.0,36.0,320.0,0.19897842,-0.009284176,293.0873,3.63e-05,0.009598942,0.20151225,9.0,0.036283407,0.0,0.51,1.6,307.68,282.84,SAV,SA,0.0
2012,6,US-Ton,156.0,32.0,345.0,0.10775748,-0.010923192,297.5187,0.000186739,0.003806877,0.15613896,9.0,-0.09659432,0.0,0.38,1.1,315.54,284.82,SAV,SA,0.0
2012,7,US-Ton,158.0,30.0,349.0,0.08498789,-0.01064644,300.09528,2.8e-06,0.000225843,0.14255917,9.0,-0.113259934,0.0,0.35,0.9,319.56,287.48,SAV,SA,0.0
2012,8,US-Ton,143.0,30.0,314.0,0.067687936,-0.009722494,300.35175,2.7e-05,0.000216585,0.13967493,9.0,-0.110402815,0.0,0.34,0.9,320.08,287.84,SAV,SA,0.0
2012,9,US-Ton,115.0,28.0,253.0,0.053228762,-0.007753238,297.4456,3.34e-05,6.32e-05,0.1415692,9.0,-0.10227885,0.0,0.34,0.7,315.16,286.32,SAV,SA,0.0
2012,10,US-Ton,79.0,24.0,173.0,0.04632646,-0.004787326,291.2115,0.001010831,0.001071262,0.19470935,9.0,-0.090598375,0.0,0.36,0.7,305.74,283.52,SAV,SA,0.0
2012,11,US-Ton,47.0,18.0,102.0,0.063729264,-0.002526157,284.42358,0.005261626,0.006305846,0.26599067,9.0,-0.08419346,0.0,0.43,0.7,293.8,279.84,SAV,SA,0.0
2012,12,US-Ton,31.0,14.0,66.0,0.09159835,-0.001651183,280.2115,0.006550247,0.012822703,0.31781098,9.0,0.024082776,0.0,0.46,0.8,286.14,275.98,SAV,SA,0.0
2013,1,US-Ton,48.0,16.0,105.0,0.0935015,-0.001569904,277.64426,0.000755371,0.012567244,0.3229571,9.0,-0.018021755,0.0,0.5,0.9,287.86,273.76,SAV,SA,0.0
2013,2,US-Ton,69.0,21.0,153.0,0.1234232,-0.002983168,280.2677,0.000599137,0.007904756,0.29691204,9.0,-0.019685654,0.0,0.54,1.1,292.3,275.42,SAV,SA,0.0
2013,3,US-Ton,92.0,33.0,203.0,0.18647674,-0.004782401,285.95306,0.001254463,0.002608972,0.27894416,9.0,0.03262686,0.0,0.57,1.5,296.3,278.76,SAV,SA,0.0
2013,4,US-Ton,111.8,35.2,247.2,0.20606781000000002,-0.0062032117999999995,288.231354,0.0019517152,0.009330540600000001,0.26113237600000005,9.0,0.055827301600000004,0.0,0.5539999999999999,1.6800000000000002,299.23999999999995,280.864,SAV,SA,1.0
2013,5,US-Ton,143.4,35.2,317.8,0.167120548,-0.009473084,294.65101000000004,0.00045614239999999996,0.006424676,0.19250468999999998,9.0,-0.007272900800000001,0.0,0.472,1.4599999999999997,309.97200000000004,284.03200000000004,SAV,SA,1.0
2013,6,US-Ton,150.0,32.0,331.0,0.08892001,-0.01033853,298.64288,0.000488727,0.001792047,0.15879874,9.0,-0.13191488,0.0,0.36,1.0,318.86,287.18,SAV,SA,0.0
2013,7,US-Ton,152.0,35.0,337.0,0.06476556,-0.010909304,301.71005,7.04e-07,0.000868422,0.1401457,9.0,-0.17079704,0.0,0.33,0.9,320.9,288.68,SAV,SA,0.0
2013,8,US-Ton,142.0,32.0,314.0,0.054446865,-0.009493887,299.4129,8.26e-06,0.000497696,0.14049225,9.0,-0.1600303,0.0,0.32,0.9,319.02,287.06,SAV,SA,0.0
