,start,end,duration_days,site_id,IGBP
703,2002-06-01 00:00:00,2003-06-09 23:30:00,374,US-GBT,ENF
704,2003-06-21 00:00:00,2003-10-23 23:30:00,125,US-GBT,ENF
705,2005-04-25 00:00:00,2006-01-29 23:30:00,280,US-GLE,ENF
706,2006-03-06 00:00:00,2007-05-03 23:30:00,424,US-GLE,ENF
707,2007-05-19 00:00:00,2007-06-23 23:30:00,36,US-GLE,ENF
708,2007-07-09 00:00:00,2007-07-13 23:30:00,5,US-GLE,ENF
709,2007-08-20 00:00:00,2008-06-03 23:30:00,289,US-GLE,ENF
710,2008-06-21 00:00:00,2008-06-27 23:30:00,7,US-GLE,ENF
711,2008-07-24 00:00:00,2008-10-16 23:30:00,85,US-GLE,ENF
712,2008-10-27 00:00:00,2009-06-16 23:30:00,233,US-GLE,ENF
713,2009-07-07 00:00:00,2009-09-07 23:30:00,63,US-GLE,ENF
714,2009-09-20 00:00:00,2010-12-04 23:30:00,441,US-GLE,ENF
715,2010-12-21 00:00:00,2011-04-18 23:30:00,119,US-GLE,ENF
716,2011-06-05 00:00:00,2011-07-04 23:30:00,30,US-GLE,ENF
717,2011-07-15 00:00:00,2013-09-06 23:30:00,785,US-GLE,ENF
718,2013-09-21 00:00:00,2014-12-31 23:30:00,467,US-GLE,ENF
719,2002-05-07 00:00:00,2002-11-19 23:30:00,197,US-Goo,GRA
720,2002-12-01 00:00:00,2003-03-12 23:30:00,102,US-Goo,GRA
721,2003-04-15 00:00:00,2003-06-04 23:30:00,51,US-Goo,GRA
722,2003-06-24 00:00:00,2003-08-19 23:30:00,57,US-Goo,GRA
723,2003-09-19 00:00:00,2003-09-21 23:30:00,3,US-Goo,GRA
724,2003-11-06 00:00:00,2003-11-11 23:30:00,6,US-Goo,GRA
725,2003-12-09 00:00:00,2003-12-18 23:30:00,10,US-Goo,GRA
726,2003-12-29 00:00:00,2004-05-20 23:30:00,144,US-Goo,GRA
727,2004-06-01 00:00:00,2005-01-05 23:30:00,219,US-Goo,GRA
728,2005-01-16 00:00:00,2005-03-26 23:30:00,70,US-Goo,GRA
729,2005-04-07 00:00:00,2005-07-14 23:30:00,99,US-Goo,GRA
730,2005-09-08 00:00:00,2006-11-15 23:30:00,434,US-Goo,GRA
731,2006-12-06 00:00:00,2006-12-31 23:30:00,26,US-Goo,GRA
732,2004-10-07 00:00:00,2005-03-28 23:30:00,173,US-IB2,GRA
733,2005-04-08 00:00:00,2008-08-03 23:30:00,1214,US-IB2,GRA
734,2008-08-27 00:00:00,2010-08-03 23:30:00,707,US-IB2,GRA
735,2010-08-18 00:00:00,2011-12-31 23:30:00,501,US-IB2,GRA
736,2004-01-01 00:00:00,2004-02-18 23:30:00,49,US-Ivo,WET
737,2004-03-03 00:00:00,2004-07-24 23:30:00,144,US-Ivo,WET
738,2004-08-28 00:00:00,2005-10-27 23:30:00,426,US-Ivo,WET
739,2005-12-03 00:00:00,2005-12-21 23:30:00,19,US-Ivo,WET
740,2006-02-04 00:00:00,2006-12-04 23:30:00,304,US-Ivo,WET
741,2007-01-31 00:00:00,2007-04-19 23:30:00,79,US-Ivo,WET
742,2007-05-01 00:00:00,2007-06-05 23:30:00,36,US-Ivo,WET
743,2007-06-27 00:00:00,2007-10-04 23:30:00,100,US-Ivo,WET
744,2002-03-07 00:00:00,2002-06-15 23:30:00,101,US-KS1,ENF
745,2002-07-10 00:00:00,2002-12-31 23:30:00,175,US-KS1,ENF
746,2003-03-29 00:00:00,2003-04-22 23:30:00,25,US-KS2,CSH
747,2003-05-05 00:00:00,2003-07-21 23:30:00,78,US-KS2,CSH
748,2003-08-15 00:00:00,2006-12-31 23:30:00,1235,US-KS2,CSH
749,1997-01-12 00:00:00,1997-03-31 23:30:00,79,US-LWW,GRA
750,1997-04-11 00:00:00,1998-03-06 23:30:00,330,US-LWW,GRA
751,1998-04-03 00:00:00,1998-12-31 23:30:00,273,US-LWW,GRA
752,2009-11-09 00:00:00,2010-11-15 23:30:00,372,US-Lin,CRO
753,2000-09-11 00:00:00,2000-11-03 23:30:00,54,US-Los,WET
754,2000-12-17 00:00:00,2001-06-25 23:30:00,191,US-Los,WET
755,2001-07-15 00:00:00,2003-11-19 23:30:00,858,US-Los,WET
756,2003-12-08 00:00:00,2004-09-05 23:30:00,273,US-Los,WET
757,2004-09-24 00:00:00,2006-12-30 23:30:00,828,US-Los,WET
758,2007-05-30 00:00:00,2007-10-03 23:30:00,127,US-Los,WET
759,2008-05-27 00:00:00,2008-10-06 23:30:00,133,US-Los,WET
760,,2014-12-31 23:30:00,,US-Los,WET
761,2004-06-16 00:00:00,2004-08-06 23:30:00,52,US-Me1,ENF
762,2004-09-04 00:00:00,2005-05-15 23:30:00,254,US-Me1,ENF
763,2004-01-01 00:00:00,2004-12-12 23:30:00,347,US-Me3,ENF
764,2005-01-23 00:00:00,2006-01-04 23:30:00,347,US-Me3,ENF
765,2006-01-28 00:00:00,2006-02-11 23:30:00,15,US-Me3,ENF
766,2006-03-15 00:00:00,2006-05-08 23:30:00,55,US-Me3,ENF
767,2006-06-09 00:00:00,2006-12-16 23:30:00,191,US-Me3,ENF
768,2007-02-19 00:00:00,2008-12-31 23:30:00,682,US-Me3,ENF
769,2009-01-11 00:00:00,2009-09-30 23:30:00,263,US-Me3,ENF
770,1996-05-22 00:00:00,1996-10-25 23:30:00,157,US-Me4,ENF
771,1997-03-18 00:00:00,1997-04-23 23:30:00,37,US-Me4,ENF
772,1997-05-12 00:00:00,1997-11-09 23:30:00,182,US-Me4,ENF
773,,2000-11-03 23:30:00,,US-Me4,ENF
774,2000-04-04 00:00:00,2001-10-23 23:30:00,568,US-Me5,ENF
775,2001-11-13 00:00:00,2002-04-24 23:30:00,163,US-Me5,ENF
776,2002-05-06 00:00:00,2002-10-20 23:30:00,168,US-Me5,ENF
777,2002-11-24 00:00:00,2002-12-31 23:30:00,38,US-Me5,ENF
778,2010-06-05 00:00:00,2010-06-20 23:30:00,16,US-Me6,ENF
779,2010-07-02 00:00:00,2010-08-06 23:30:00,36,US-Me6,ENF
780,2010-09-14 00:00:00,2010-09-29 23:30:00,16,US-Me6,ENF
781,2010-10-26 00:00:00,2010-10-26 23:30:00,1,US-Me6,ENF
782,2011-01-08 00:00:00,2011-11-11 23:30:00,308,US-Me6,ENF
783,2011-12-26 00:00:00,2012-04-24 23:30:00,121,US-Me6,ENF
784,2012-05-26 00:00:00,2012-12-12 23:30:00,201,US-Me6,ENF
785,2012-12-31 00:00:00,2013-03-09 23:30:00,69,US-Me6,ENF
786,2013-04-08 00:00:00,2014-11-29 23:30:00,601,US-Me6,ENF
787,2014-12-12 00:00:00,2014-12-31 23:30:00,20,US-Me6,ENF
788,2011-02-08 00:00:00,2011-02-08 23:30:00,1,US-Myb,WET
789,2011-03-02 00:00:00,2011-03-27 23:30:00,26,US-Myb,WET
790,2011-04-21 00:00:00,2011-12-28 23:30:00,252,US-Myb,WET
791,2012-01-15 00:00:00,2012-02-15 23:30:00,32,US-Myb,WET
792,2012-02-27 00:00:00,2014-11-28 23:30:00,1006,US-Myb,WET
793,2014-12-09 00:00:00,2014-12-31 23:30:00,23,US-Myb,WET
794,1999-05-02 00:00:00,1999-07-19 23:30:00,79,US-NR1,ENF
795,1999-08-10 00:00:00,2003-09-02 23:30:00,1485,US-NR1,ENF
796,2003-09-13 00:00:00,2004-08-06 23:30:00,329,US-NR1,ENF
797,2004-08-19 00:00:00,2005-04-27 23:30:00,252,US-NR1,ENF
798,2005-05-11 00:00:00,2006-12-20 23:30:00,589,US-NR1,ENF
799,2007-01-03 00:00:00,2010-05-10 23:30:00,1224,US-NR1,ENF
800,2010-05-24 00:00:00,2014-12-31 23:30:00,1683,US-NR1,ENF
801,2011-01-01 00:00:00,2011-02-11 23:30:00,42,US-ORv,WET
802,2011-03-20 00:00:00,2011-12-31 23:30:00,287,US-ORv,WET
803,2008-03-15 00:00:00,2008-04-01 23:30:00,18,US-SRC,MF
804,2008-04-24 00:00:00,2008-06-12 23:30:00,50,US-SRC,MF
805,2008-07-09 00:00:00,2009-05-19 23:30:00,315,US-SRC,MF
806,2009-06-09 00:00:00,2009-08-09 23:30:00,62,US-SRC,MF
807,2009-08-26 00:00:00,2010-09-15 23:30:00,386,US-SRC,MF
808,2010-10-08 00:00:00,2010-12-13 23:30:00,67,US-SRC,MF
809,2010-12-25 00:00:00,2011-12-13 23:30:00,354,US-SRC,MF
810,2012-01-22 00:00:00,2012-03-27 23:30:00,66,US-SRC,MF
811,2012-05-12 00:00:00,2012-08-01 23:30:00,82,US-SRC,MF
812,2012-08-13 00:00:00,2012-10-31 23:30:00,80,US-SRC,MF
813,2012-11-11 00:00:00,2013-04-14 23:30:00,155,US-SRC,MF
814,2013-10-06 00:00:00,2014-05-21 23:30:00,228,US-SRC,MF
815,2014-06-16 00:00:00,2014-06-22 23:30:00,7,US-SRC,MF
816,2004-01-01 00:00:00,2006-11-16 23:30:00,1051,US-SRM,WSA
817,2006-11-29 00:00:00,2008-05-22 23:30:00,541,US-SRM,WSA
818,2008-06-02 00:00:00,2013-02-28 23:30:00,1733,US-SRM,WSA
819,2013-03-13 00:00:00,2013-06-12 23:30:00,92,US-SRM,WSA
820,2013-06-23 00:00:00,2014-12-31 23:30:00,557,US-SRM,WSA
821,2005-11-03 00:00:00,2005-12-19 23:30:00,47,US-Sta,OSH
822,2006-12-01 00:00:00,2006-12-16 23:30:00,16,US-Sta,OSH
823,2007-02-02 00:00:00,2007-05-15 23:30:00,103,US-Sta,OSH
824,2007-07-14 00:00:00,2007-08-17 23:30:00,35,US-Sta,OSH
825,2007-09-12 00:00:00,2008-02-23 23:30:00,165,US-Sta,OSH
826,2008-03-05 00:00:00,2008-05-22 23:30:00,79,US-Sta,OSH
827,2008-06-05 00:00:00,2008-07-20 23:30:00,46,US-Sta,OSH
828,2008-08-02 00:00:00,2009-05-12 23:30:00,284,US-Sta,OSH
829,2009-05-25 00:00:00,2009-12-07 23:30:00,197,US-Sta,OSH
830,2001-08-30 00:00:00,2002-04-27 23:30:00,241,US-Syv,MF
831,2002-05-12 00:00:00,2002-12-22 23:30:00,225,US-Syv,MF
832,2003-01-03 00:00:00,2003-04-19 23:30:00,107,US-Syv,MF
833,2003-06-06 00:00:00,2003-11-18 23:30:00,166,US-Syv,MF
834,2004-02-20 00:00:00,2004-07-03 23:30:00,135,US-Syv,MF
835,2004-07-14 00:00:00,2004-09-15 23:30:00,64,US-Syv,MF
836,2004-09-27 00:00:00,2005-01-02 23:30:00,98,US-Syv,MF
837,2005-01-30 00:00:00,2005-08-12 23:30:00,195,US-Syv,MF
838,2005-10-25 00:00:00,2005-11-28 23:30:00,35,US-Syv,MF
839,2005-12-18 00:00:00,2006-02-20 23:30:00,65,US-Syv,MF
840,2006-03-07 00:00:00,2006-10-29 23:30:00,237,US-Syv,MF
841,2006-11-10 00:00:00,2006-12-31 23:30:00,52,US-Syv,MF
842,2007-05-12 00:00:00,2007-06-27 23:30:00,47,US-Syv,MF
843,,2014-12-31 23:30:00,,US-Syv,MF
844,2001-05-24 00:00:00,2004-05-22 23:30:00,1095,US-Ton,WSA
845,2004-07-07 00:00:00,2007-01-14 23:30:00,922,US-Ton,WSA
846,2007-02-23 00:00:00,2007-06-02 23:30:00,100,US-Ton,WSA
847,2007-06-13 00:00:00,2010-12-23 23:30:00,1290,US-Ton,WSA
848,2011-01-04 00:00:00,2011-01-10 23:30:00,7,US-Ton,WSA
849,2011-01-22 00:00:00,2011-04-02 23:30:00,71,US-Ton,WSA
850,2011-04-13 00:00:00,2013-04-24 23:30:00,743,US-Ton,WSA
851,2013-05-28 00:00:00,2014-12-31 23:30:00,583,US-Ton,WSA
852,2013-05-24 00:00:00,2013-10-30 23:30:00,160,US-Tw3,CRO
853,2013-11-15 00:00:00,2013-12-25 23:30:00,41,US-Tw3,CRO
854,2014-01-09 00:00:00,2014-01-14 23:30:00,6,US-Tw3,CRO
855,2014-02-22 00:00:00,2014-10-18 23:30:00,239,US-Tw3,CRO
856,2014-12-05 00:00:00,2014-12-31 23:30:00,27,US-Tw3,CRO
857,2009-04-04 00:00:00,2009-11-06 23:30:00,217,US-Twt,CRO
858,2009-11-21 00:00:00,2009-11-27 23:30:00,7,US-Twt,CRO
859,2010-02-04 00:00:00,2010-11-30 23:30:00,300,US-Twt,CRO
860,2010-12-23 00:00:00,2011-01-15 23:30:00,24,US-Twt,CRO
861,2011-01-30 00:00:00,2012-01-27 23:30:00,363,US-Twt,CRO
862,2012-02-07 00:00:00,2012-11-14 23:30:00,282,US-Twt,CRO
863,2012-12-12 00:00:00,2012-12-30 23:30:00,19,US-Twt,CRO
864,2013-01-12 00:00:00,2013-12-25 23:30:00,348,US-Twt,CRO
865,2014-01-06 00:00:00,2014-01-18 23:30:00,13,US-Twt,CRO
866,2014-02-17 00:00:00,2014-10-29 23:30:00,255,US-Twt,CRO
867,2014-11-13 00:00:00,2014-11-22 23:30:00,10,US-Twt,CRO
868,2014-12-19 00:00:00,2014-12-31 23:30:00,13,US-Twt,CRO
869,2000-11-01 00:00:00,2005-01-02 23:30:00,1524,US-Var,GRA
870,2005-02-11 00:00:00,2010-03-24 23:30:00,1868,US-Var,GRA
871,2010-04-10 00:00:00,2014-12-31 23:30:00,1727,US-Var,GRA
872,1999-02-07 00:00:00,1999-06-14 23:30:00,128,US-WCr,DBF
873,1999-07-07 00:00:00,1999-07-20 23:30:00,14,US-WCr,DBF
874,1999-08-07 00:00:00,1999-08-24 23:30:00,18,US-WCr,DBF
875,1999-09-06 00:00:00,2000-03-08 23:30:00,185,US-WCr,DBF
876,2000-03-20 00:00:00,2002-05-04 23:30:00,776,US-WCr,DBF
877,2002-05-23 00:00:00,2002-06-25 23:30:00,34,US-WCr,DBF
878,2002-07-08 00:00:00,2003-12-30 23:30:00,541,US-WCr,DBF
879,2004-02-05 00:00:00,2004-05-12 23:30:00,98,US-WCr,DBF
880,2004-07-02 00:00:00,2004-07-14 23:30:00,13,US-WCr,DBF
881,2004-07-30 00:00:00,2005-11-28 23:30:00,487,US-WCr,DBF
882,2005-12-16 00:00:00,2006-10-08 23:30:00,297,US-WCr,DBF
883,2006-10-29 00:00:00,2006-11-09 23:30:00,12,US-WCr,DBF
884,2006-11-22 00:00:00,2006-12-05 23:30:00,14,US-WCr,DBF
885,,2014-12-31 23:30:00,,US-WCr,DBF
886,2011-01-01 00:00:00,2013-12-31 23:30:00,1096,US-WPT,WET
887,2007-06-30 00:00:00,2014-12-31 23:30:00,2742,US-Whs,OSH
888,2002-04-27 00:00:00,2002-11-25 23:30:00,213,US-Wi0,ENF
889,2002-12-14 00:00:00,2002-12-14 23:30:00,1,US-Wi0,ENF
890,2003-05-24 00:00:00,2003-07-27 23:30:00,65,US-Wi1,DBF
891,2003-08-08 00:00:00,2003-10-26 23:30:00,80,US-Wi1,DBF
892,2003-12-08 00:00:00,2003-12-08 23:30:00,1,US-Wi1,DBF
893,2003-05-23 00:00:00,2003-05-23 23:30:00,1,US-Wi2,ENF
894,2003-06-08 00:00:00,2003-06-09 23:30:00,2,US-Wi2,ENF
895,2003-06-26 00:00:00,2003-07-09 23:30:00,14,US-Wi2,ENF
896,2003-07-22 00:00:00,2003-07-26 23:30:00,5,US-Wi2,ENF
897,2003-08-09 00:00:00,2003-08-16 23:30:00,8,US-Wi2,ENF
898,2003-09-03 00:00:00,2003-09-03 23:30:00,1,US-Wi2,ENF
899,2003-09-14 00:00:00,2003-09-23 23:30:00,10,US-Wi2,ENF
900,2003-10-06 00:00:00,2003-10-19 23:30:00,14,US-Wi2,ENF
901,2003-12-15 00:00:00,2003-12-31 23:30:00,17,US-Wi2,ENF
902,2002-05-08 00:00:00,2002-10-28 23:30:00,174,US-Wi3,DBF
903,2002-11-13 00:00:00,2002-12-03 23:30:00,21,US-Wi3,DBF
904,,2004-12-12 23:30:00,,US-Wi3,DBF
905,2002-05-08 00:00:00,2002-09-28 23:30:00,144,US-Wi4,ENF
906,2002-10-09 00:00:00,2002-10-21 23:30:00,13,US-Wi4,ENF
907,2002-11-08 00:00:00,2002-11-24 23:30:00,17,US-Wi4,ENF
908,2003-05-26 00:00:00,2003-09-01 23:30:00,99,US-Wi4,ENF
909,2003-10-07 00:00:00,2003-10-10 23:30:00,4,US-Wi4,ENF
910,2003-12-04 00:00:00,2003-12-04 23:30:00,1,US-Wi4,ENF
911,2004-05-01 00:00:00,2004-05-16 23:30:00,16,US-Wi4,ENF
912,2004-05-29 00:00:00,2004-10-18 23:30:00,143,US-Wi4,ENF
913,2004-11-09 00:00:00,2004-12-08 23:30:00,30,US-Wi4,ENF
914,2004-12-23 00:00:00,2005-01-04 23:30:00,13,US-Wi4,ENF
915,2005-05-20 00:00:00,2005-11-07 23:30:00,172,US-Wi4,ENF
916,2004-04-20 00:00:00,2004-12-12 23:30:00,237,US-Wi5,ENF
917,2002-05-06 00:00:00,2002-11-24 23:30:00,203,US-Wi6,OSH
918,2003-07-29 00:00:00,2003-07-29 23:30:00,1,US-Wi6,OSH
919,2003-08-09 00:00:00,2003-08-09 23:30:00,1,US-Wi6,OSH
920,2003-09-08 00:00:00,2003-09-08 23:30:00,1,US-Wi6,OSH
921,2005-05-23 00:00:00,2005-11-07 23:30:00,169,US-Wi7,OSH
922,2002-05-17 00:00:00,2002-11-07 23:30:00,175,US-Wi8,DBF
923,2004-05-01 00:00:00,2004-12-08 23:30:00,222,US-Wi9,ENF
924,2005-05-18 00:00:00,2005-08-26 23:30:00,101,US-Wi9,ENF
925,2004-05-07 00:00:00,2014-12-31 23:30:00,3891,US-Wkg,GRA
926,2000-03-02 00:00:00,2000-03-10 23:30:00,9,ZM-Mon,DBF
927,,2009-07-22 23:30:00,,ZM-Mon,DBF
928,1998-01-01 00:00:00,2003-01-04 23:30:00,1830,CA-Ca1,ENF
929,2003-01-22 00:00:00,2003-01-22 23:30:00,1,CA-Ca1,ENF
930,2003-02-03 00:00:00,2003-02-03 23:30:00,1,CA-Ca1,ENF
931,2003-02-22 00:00:00,2003-02-22 23:30:00,1,CA-Ca1,ENF
932,2003-03-14 00:00:00,2003-03-19 23:30:00,6,CA-Ca1,ENF
933,2003-04-07 00:00:00,2003-04-07 23:30:00,1,CA-Ca1,ENF
934,2003-04-19 00:00:00,2003-05-08 23:30:00,20,CA-Ca1,ENF
935,2003-06-02 00:00:00,2003-06-08 23:30:00,7,CA-Ca1,ENF
936,2003-10-11 00:00:00,2003-10-11 23:30:00,1,CA-Ca1,ENF
937,2003-10-29 00:00:00,2003-10-30 23:30:00,2,CA-Ca1,ENF
938,2003-12-02 00:00:00,2003-12-04 23:30:00,3,CA-Ca1,ENF
939,2003-12-23 00:00:00,2010-12-31 23:30:00,2566,CA-Ca1,ENF
940,2001-01-23 00:00:00,2001-12-15 23:30:00,327,CA-Ca2,ENF
941,,2010-12-31 23:30:00,,CA-Ca2,ENF
942,2001-09-14 00:00:00,2009-07-20 23:30:00,2867,CA-Ca3,ENF
943,2009-08-01 00:00:00,2010-12-31 23:30:00,518,CA-Ca3,ENF
944,1998-01-01 00:00:00,1998-05-03 23:30:00,123,CA-Cbo,DBF
945,1998-05-14 00:00:00,1998-06-18 23:30:00,36,CA-Cbo,DBF
946,1998-07-03 00:00:00,1998-08-22 23:30:00,51,CA-Cbo,DBF
947,1998-09-03 00:00:00,1999-01-05 23:30:00,125,CA-Cbo,DBF
948,1999-01-19 00:00:00,1999-08-17 23:30:00,211,CA-Cbo,DBF
949,1999-09-18 00:00:00,2000-07-01 23:30:00,288,CA-Cbo,DBF
950,2000-07-12 00:00:00,2000-11-15 23:30:00,127,CA-Cbo,DBF
951,2001-07-20 00:00:00,2001-08-23 23:30:00,35,CA-Cbo,DBF
952,2001-10-15 00:00:00,2002-07-15 23:30:00,274,CA-Cbo,DBF
953,2002-07-27 00:00:00,2003-03-30 23:30:00,247,CA-Cbo,DBF
954,2003-04-10 00:00:00,2003-05-05 23:30:00,26,CA-Cbo,DBF
955,2003-05-16 00:00:00,2003-06-07 23:30:00,23,CA-Cbo,DBF
956,2003-06-27 00:00:00,2003-07-18 23:30:00,22,CA-Cbo,DBF
957,2003-07-29 00:00:00,2003-08-08 23:30:00,11,CA-Cbo,DBF
958,2003-08-21 00:00:00,2003-11-12 23:30:00,84,CA-Cbo,DBF
959,,2014-12-31 23:30:00,,CA-Cbo,DBF
960,2003-08-29 00:00:00,2003-10-28 23:30:00,61,CA-Gro,MF
961,2004-01-13 00:00:00,2004-08-02 23:30:00,203,CA-Gro,MF
962,2004-08-13 00:00:00,2004-09-18 23:30:00,37,CA-Gro,MF
963,2004-10-23 00:00:00,2004-11-19 23:30:00,28,CA-Gro,MF
964,2004-12-04 00:00:00,2005-01-06 23:30:00,34,CA-Gro,MF
965,2005-02-24 00:00:00,2005-06-25 23:30:00,122,CA-Gro,MF
966,2005-07-06 00:00:00,2006-12-27 23:30:00,540,CA-Gro,MF
967,2007-01-27 00:00:00,2007-12-23 23:30:00,331,CA-Gro,MF
968,2008-01-24 00:00:00,2011-07-22 23:30:00,1276,CA-Gro,MF
969,2011-08-13 00:00:00,2013-01-23 23:30:00,530,CA-Gro,MF
970,2013-02-07 00:00:00,2013-11-12 23:30:00,279,CA-Gro,MF
971,2013-12-17 00:00:00,2014-05-16 23:30:00,151,CA-Gro,MF
972,2002-06-26 00:00:00,2002-11-22 23:30:00,150,CA-NS1,ENF
973,2003-01-18 00:00:00,2005-09-25 23:30:00,982,CA-NS1,ENF
974,2001-07-25 00:00:00,2002-12-13 23:30:00,507,CA-NS2,ENF
975,2003-03-09 00:00:00,2004-07-30 23:30:00,510,CA-NS2,ENF
976,2004-08-10 00:00:00,2004-11-13 23:30:00,96,CA-NS2,ENF
977,2005-04-27 00:00:00,2005-06-28 23:30:00,63,CA-NS2,ENF
978,2005-07-13 00:00:00,2005-08-21 23:30:00,40,CA-NS2,ENF
979,2001-07-26 00:00:00,2005-09-22 23:30:00,1520,CA-NS3,ENF
980,2001-08-09 00:00:00,2001-09-04 23:30:00,27,CA-NS5,ENF
981,2001-09-23 00:00:00,2002-05-11 23:30:00,231,CA-NS5,ENF
982,2002-06-21 00:00:00,2002-12-01 23:30:00,164,CA-NS5,ENF
983,2003-04-02 00:00:00,2005-09-23 23:30:00,906,CA-NS5,ENF
984,2001-10-01 00:00:00,2005-09-21 23:30:00,1452,CA-NS6,OSH
985,2008-02-19 00:00:00,2008-02-29 23:30:00,11,CA-Qc2,MF
986,2008-03-15 00:00:00,2008-04-24 23:30:00,41,CA-Qc2,MF
987,2008-05-18 00:00:00,2008-09-18 23:30:00,124,CA-Qc2,MF
988,2008-10-02 00:00:00,2008-11-20 23:30:00,50,CA-Qc2,MF
989,2008-12-08 00:00:00,2008-12-30 23:30:00,23,CA-Qc2,MF
990,2009-01-13 00:00:00,2009-01-28 23:30:00,16,CA-Qc2,MF
991,2009-02-14 00:00:00,2009-12-27 23:30:00,317,CA-Qc2,MF
992,2010-01-18 00:00:00,2010-10-17 23:30:00,273,CA-Qc2,MF
993,2010-11-01 00:00:00,2010-11-28 23:30:00,28,CA-Qc2,MF
994,2003-08-31 00:00:00,2003-12-07 23:30:00,99,CA-Qfo,ENF
995,2004-01-21 00:00:00,2004-02-22 23:30:00,33,CA-Qfo,ENF
996,2004-03-16 00:00:00,2004-06-19 23:30:00,96,CA-Qfo,ENF
997,2004-07-04 00:00:00,2009-05-15 23:30:00,1777,CA-Qfo,ENF
998,2009-06-12 00:00:00,2010-09-04 23:30:00,450,CA-Qfo,ENF
999,2010-10-13 00:00:00,2010-11-21 23:30:00,40,CA-Qfo,ENF
1000,2010-12-04 00:00:00,2010-12-31 23:30:00,28,CA-Qfo,ENF
1001,2003-04-12 00:00:00,2003-09-17 23:30:00,159,CA-SF2,ENF
1002,2004-04-10 00:00:00,2004-09-15 23:30:00,159,CA-SF2,ENF
1003,2005-04-10 00:00:00,2005-06-07 23:30:00,59,CA-SF2,ENF
1004,2005-07-07 00:00:00,2005-09-17 23:30:00,73,CA-SF2,ENF
1005,2003-11-19 00:00:00,2005-06-27 23:30:00,587,CA-SJ2,ENF
1006,2005-07-08 00:00:00,2007-12-31 23:30:00,907,CA-SJ2,ENF
1007,2003-04-12 00:00:00,2008-12-30 23:30:00,2090,CA-TP4,ENF
1008,2009-01-11 00:00:00,2013-02-06 23:30:00,1488,CA-TP4,ENF
1009,2013-03-08 00:00:00,2017-09-10 23:30:00,1648,CA-TP4,ENF
1010,2017-09-21 00:00:00,2017-12-31 23:30:00,102,CA-TP4,ENF
1011,2003-08-01 00:00:00,2009-08-28 23:30:00,2220,CA-WP1,WET
1012,2009-09-11 00:00:00,2009-09-30 23:30:00,20,CA-WP1,WET
1013,2004-05-01 00:00:00,2004-05-12 23:30:00,12,CA-WP2,WET
1014,2004-06-01 00:00:00,2004-06-16 23:30:00,16,CA-WP2,WET
1015,2004-07-03 00:00:00,2004-07-28 23:30:00,26,CA-WP2,WET
1016,2004-08-10 00:00:00,2004-09-04 23:30:00,26,CA-WP2,WET
1017,2004-09-23 00:00:00,2004-10-16 23:30:00,24,CA-WP2,WET
1018,2005-05-05 00:00:00,2005-10-17 23:30:00,166,CA-WP2,WET
1019,2006-04-17 00:00:00,2006-10-31 23:30:00,198,CA-WP2,WET
1020,2004-05-15 00:00:00,2004-06-02 23:30:00,19,CA-WP3,WET
1021,2004-06-15 00:00:00,2004-07-07 23:30:00,23,CA-WP3,WET
1022,2004-07-24 00:00:00,2004-08-16 23:30:00,24,CA-WP3,WET
1023,2004-09-11 00:00:00,2004-11-04 23:30:00,55,CA-WP3,WET
1024,2005-05-23 00:00:00,2005-07-13 23:30:00,52,CA-WP3,WET
1025,2005-07-26 00:00:00,2005-08-09 23:30:00,15,CA-WP3,WET
1026,2005-08-21 00:00:00,2005-10-07 23:30:00,48,CA-WP3,WET
1027,2006-04-30 00:00:00,2006-06-05 23:30:00,37,CA-WP3,WET
1028,2006-07-11 00:00:00,2006-07-24 23:30:00,14,CA-WP3,WET
1029,2006-08-07 00:00:00,2006-10-16 23:30:00,71,CA-WP3,WET
1030,2009-04-30 00:00:00,2012-04-14 23:30:00,1081,US-AR1,GRA
1031,2012-08-09 00:00:00,2012-12-31 23:30:00,145,US-AR1,GRA
1032,2009-04-30 00:00:00,2009-07-23 23:30:00,85,US-AR2,GRA
1033,2009-09-02 00:00:00,2011-08-28 23:30:00,726,US-AR2,GRA
1034,2011-09-15 00:00:00,2012-04-12 23:30:00,211,US-AR2,GRA
1035,2012-05-25 00:00:00,2012-08-02 23:30:00,70,US-AR2,GRA
1036,2003-01-01 00:00:00,2003-05-07 23:30:00,127,US-ARM,CRO
1037,2003-05-25 00:00:00,2003-06-10 23:30:00,17,US-ARM,CRO
1038,2003-06-21 00:00:00,2003-09-26 23:30:00,98,US-ARM,CRO
1039,2003-10-11 00:00:00,2005-05-24 23:30:00,592,US-ARM,CRO
1040,2006-01-09 00:00:00,2010-03-15 23:30:00,1527,US-ARM,CRO
1041,2010-04-07 00:00:00,2012-08-24 23:30:00,871,US-ARM,CRO
1042,2012-09-18 00:00:00,2014-09-07 23:30:00,720,US-ARM,CRO
1043,2014-10-20 00:00:00,2015-02-26 23:30:00,130,US-ARM,CRO
1044,2015-03-14 00:00:00,2015-04-08 23:30:00,26,US-ARM,CRO
1045,2015-05-02 00:00:00,2015-06-23 23:30:00,53,US-ARM,CRO
1046,2015-07-23 00:00:00,2015-10-22 23:30:00,92,US-ARM,CRO
1047,2015-11-03 00:00:00,2016-03-07 23:30:00,126,US-ARM,CRO
1048,2016-03-18 00:00:00,2018-12-31 23:30:00,1019,US-ARM,CRO
1049,2005-03-10 00:00:00,2005-07-09 23:30:00,122,US-ARb,GRA
