encoder_index,month,day,hour,gap_flag_month,gap_flag_hour,timestep_idx_global,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,P_ERA,PA_ERA,EVI,NDVI,NIRv,b1,b2,b3,b4,b5,b6,b7,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,relative_time_idx,GPP_NT_VUT_REF,encoder_attention
-218,0.013349311,0.007688433,0.007337156,0.004204197,0.16322276,0.03415555,0.122272775,0.016537648,0.014135111,0.020879785,0.03832717,0.03605217,0.015600579,0.03023267,0.009799604,0.024106724,0.0031666292,0.0035886993,0.022300825,0.0150635,0.016514579,0.0049235043,0.022047296,0.020171732,0.013814276,0.010289538,0.020564906,0.0051442333,0.0017287817,0.01961158,0.002952095,0.03531624,0.021011269,0.016336735,0.015050095,0.10063507,0.07186677,0.0005971194
-217,0.013259562,0.00840353,0.006619957,0.003995207,0.15003818,0.032679517,0.12907788,0.016056174,0.013779321,0.021060783,0.036847137,0.031281453,0.015154139,0.03190934,0.009159021,0.023768967,0.0033271492,0.002972795,0.020261293,0.014835001,0.016049102,0.0045624445,0.020825181,0.017783565,0.013455547,0.010224062,0.019880602,0.0062561478,0.0019228443,0.019010967,0.0031035224,0.036541525,0.019383896,0.017453581,0.014584174,0.12791638,0.06656013,0.0009282421
-216,0.012083315,0.007846965,0.0055633746,0.0043182094,0.118775345,0.024839899,0.1425362,0.042934433,0.013979726,0.019337049,0.033672184,0.020455986,0.015195891,0.025636783,0.007684739,0.02079939,0.0032214543,0.002671784,0.017931106,0.015040451,0.015543472,0.003742537,0.018197726,0.012799027,0.013875098,0.010063658,0.017981762,0.008770436,0.0022999656,0.01631434,0.0033668245,0.030799268,0.014779666,0.017769985,0.015396279,0.17306013,0.07071561,0.0021657438
-215,0.013643168,0.010037182,0.004451201,0.0033794667,0.084869124,0.026985439,0.12420771,0.014206905,0.012319691,0.020272044,0.028366854,0.018791618,0.013322724,0.031293716,0.008691431,0.02227185,0.0042387424,0.0020264417,0.018187277,0.012692401,0.0141726835,0.0032363909,0.017358618,0.0096528595,0.0120020835,0.01063022,0.017328398,0.010539504,0.0024196927,0.016635198,0.0035312683,0.031210296,0.015312109,0.017540086,0.01350789,0.27826813,0.05239955,0.0015472985
-214,0.013558686,0.00951281,0.005856282,0.0036506432,0.1276892,0.030645408,0.13525863,0.015542889,0.013409725,0.021818291,0.034148958,0.024973815,0.014613982,0.033232037,0.009235551,0.023447143,0.003734882,0.0024966514,0.01945862,0.01456799,0.015525697,0.0039299126,0.01949169,0.013731197,0.013065282,0.010590281,0.01919984,0.0075974693,0.0021162834,0.01853664,0.0032991145,0.035270452,0.017834721,0.018013885,0.014535214,0.16855943,0.061850734,0.0011722089
-213,0.012374586,0.008355429,0.0058537265,0.0042338693,0.13418666,0.02676632,0.1416806,0.038363863,0.013956976,0.02037485,0.034791023,0.022936482,0.015241239,0.02687403,0.008145587,0.021239167,0.0034493438,0.002713655,0.018788343,0.015231009,0.015703816,0.0038913428,0.018812396,0.01375791,0.013754459,0.009838581,0.018592086,0.0076421383,0.0021785789,0.017019788,0.0031441115,0.03137954,0.01659726,0.017753191,0.015227397,0.14748484,0.07166578,0.0012574041
-212,0.01318248,0.009579382,0.0058237882,0.0033825943,0.13596246,0.033077117,0.13618106,0.015419521,0.0132178785,0.021211974,0.033492092,0.025043638,0.0146999415,0.028317185,0.009661226,0.024183955,0.0035787632,0.0028851544,0.020538574,0.015168246,0.015558171,0.004468577,0.020076146,0.0160771,0.012791726,0.009873167,0.019762851,0.006845708,0.0021394428,0.01909631,0.0029954822,0.034120224,0.01994026,0.016656497,0.014456006,0.15335882,0.06717654,0.0012415857
-211,0.012804182,0.009113429,0.00603059,0.00324593,0.14588727,0.034777615,0.1303385,0.015182417,0.013064136,0.020778742,0.033238962,0.026302882,0.014417106,0.027064735,0.010158479,0.02470477,0.003273536,0.0030279295,0.021179881,0.015530178,0.01555491,0.004890734,0.020782964,0.01872417,0.012636715,0.009290677,0.020070778,0.006506329,0.0022288237,0.019781824,0.0029898304,0.0340421,0.019806664,0.015732536,0.014877134,0.14498197,0.06698051,0.0012785539
-210,0.0120843435,0.008699107,0.006066867,0.003728075,0.13529362,0.029249173,0.13643798,0.037300326,0.0133729,0.019767635,0.03376521,0.022004418,0.014902754,0.023621043,0.008741443,0.022082256,0.003214898,0.0027878631,0.019735698,0.015590855,0.015434641,0.0043968046,0.019004706,0.015343233,0.01309148,0.008939971,0.018926403,0.007502275,0.0023565965,0.018104717,0.0029221405,0.030899003,0.017875025,0.016845778,0.015197668,0.15093255,0.073780484,0.0017091173
-209,0.013975049,0.008382597,0.0065834275,0.003548016,0.16025598,0.03785969,0.1264209,0.015948968,0.013557349,0.021145107,0.036340088,0.03190377,0.015096684,0.023811521,0.011623677,0.026454704,0.003252553,0.0040361974,0.02440284,0.016215814,0.016282335,0.0051586004,0.02257324,0.02152283,0.013145593,0.009710915,0.021350011,0.004805841,0.0019157424,0.020956513,0.002722144,0.033203635,0.023057126,0.013884287,0.015149739,0.102685675,0.071060814,0.0008946577
-208,0.013954273,0.005551325,0.017673017,0.008861847,0.14805369,0.04199109,0.05884947,0.02301306,0.016180754,0.014162762,0.04154313,0.034603596,0.016044326,0.006731536,0.018381637,0.020986227,0.002499874,0.015556553,0.09411077,0.018378962,0.019304773,0.025806863,0.027939983,0.027880158,0.016191533,0.010844894,0.024997283,0.0017256059,0.0017855227,0.030037668,0.0024578264,0.023124756,0.034572773,0.009437218,0.017371364,0.009469708,0.09992427,0.0013049036
-207,0.011047427,0.0034645952,0.023270722,0.014006854,0.09156337,0.029771825,0.05001468,0.04503067,0.017347792,0.008811179,0.025094772,0.032258254,0.011183233,0.0052375207,0.015333457,0.013160833,0.002073549,0.021761522,0.18970138,0.018943995,0.019351749,0.027627425,0.025741016,0.024046164,0.017699972,0.012149615,0.02253963,0.0018091439,0.0028612462,0.03340324,0.0039472263,0.016258411,0.026486497,0.007631047,0.017943522,0.0061984602,0.10522804,0.0013750246
-206,0.010751718,0.003391533,0.02367941,0.018001517,0.08181509,0.030705113,0.05360739,0.02668623,0.017689543,0.010919638,0.023618365,0.03157832,0.012173979,0.005105605,0.016769685,0.014930885,0.002108965,0.023067582,0.2078647,0.01930616,0.01982413,0.028562296,0.024682123,0.024787094,0.017972596,0.012423596,0.02310393,0.0014716119,0.0035609512,0.03655872,0.0035093245,0.016154055,0.030262347,0.007462771,0.018365271,0.005424391,0.09210343,0.0006120935
-205,0.014942938,0.005354696,0.020284329,0.015992297,0.11114225,0.03883847,0.06090952,0.025221024,0.017391426,0.013596193,0.0371626,0.03005909,0.016728226,0.0050540273,0.019719942,0.02052301,0.0026447119,0.019193523,0.121659,0.019423872,0.020304197,0.030803232,0.026389102,0.027856749,0.017437292,0.012254357,0.025377044,0.0014918416,0.0019463592,0.034387466,0.0026008622,0.022230322,0.03361985,0.008636987,0.018455224,0.00729061,0.09307741,0.00075382215
-204,0.005481107,0.0026879744,0.016437294,0.015609679,0.042465292,0.01814794,0.031134794,0.02068491,0.012939781,0.0050567696,0.014297941,0.017370164,0.0061776466,0.0031186983,0.011989457,0.0064273668,0.0017856811,0.019471614,0.46746606,0.014300279,0.013958084,0.017974947,0.016155172,0.016151354,0.013387035,0.0104081705,0.015395098,0.0014779088,0.005065221,0.024774233,0.009325164,0.009771475,0.01851614,0.008313543,0.013153609,0.0039023526,0.069220096,9.6362965e-05
-203,0.01037475,0.0037458432,0.023298008,0.020328263,0.081914224,0.030802492,0.055598825,0.027404465,0.017500201,0.010159928,0.022818418,0.028551135,0.013047204,0.0043429933,0.017080368,0.014231506,0.0022617648,0.022299258,0.20946842,0.018560275,0.019529227,0.028165797,0.024122167,0.024360033,0.017731523,0.012732791,0.022726297,0.0014954564,0.0034944462,0.03728951,0.0034002573,0.01659212,0.031021846,0.0075973887,0.018093329,0.0053675766,0.092491835,0.0001433688
-202,0.008712178,0.00326999,0.023032753,0.020027082,0.071005866,0.027608545,0.050385352,0.026134161,0.016863022,0.008198513,0.019974437,0.026382564,0.010509111,0.004368977,0.01530488,0.011521646,0.002096625,0.02276354,0.26514873,0.018206226,0.018589849,0.025970357,0.022732414,0.022612056,0.017184246,0.012083625,0.021222787,0.0015360302,0.0041869762,0.035210773,0.0042034118,0.014458355,0.02780613,0.007235966,0.017310359,0.005011796,0.09113066,0.00010054835
-201,0.012945833,0.007067559,0.008394235,0.007954692,0.16074795,0.038697436,0.13400824,0.037217226,0.014078473,0.019437924,0.041915465,0.023044167,0.01599802,0.009819032,0.013606249,0.026012791,0.0031240527,0.005769067,0.037049882,0.016889395,0.016760206,0.007635567,0.021816019,0.023733381,0.013650182,0.008757101,0.021616511,0.002949179,0.0017503841,0.022812031,0.0019126709,0.030039217,0.026964994,0.011473894,0.015490793,0.050991453,0.087868765,0.00028455898
-200,0.009817257,0.0031695794,0.02337648,0.01623849,0.08139073,0.029423863,0.05267794,0.026898071,0.017302223,0.00925877,0.021783702,0.029967906,0.010910288,0.0050555062,0.017337529,0.012813081,0.0020831926,0.022777937,0.22807962,0.018817294,0.019199306,0.027442506,0.024433542,0.023761138,0.017616868,0.012530249,0.022200497,0.0015490144,0.003640302,0.03499959,0.0040967697,0.0154936975,0.028531132,0.007458604,0.017793337,0.005235564,0.09483842,0.0002443035
-199,0.013747687,0.004149591,0.021904023,0.012624866,0.11095936,0.036354765,0.059522413,0.027205952,0.017890759,0.013363147,0.03380059,0.03558806,0.01585534,0.0060681216,0.020800805,0.019083166,0.0023144374,0.02080951,0.12822065,0.0192217,0.020428408,0.02990476,0.027191445,0.026946086,0.018014472,0.013102667,0.02471373,0.0014900815,0.0022098294,0.032938514,0.0029649492,0.020369682,0.032708645,0.008466845,0.018646732,0.006859018,0.09355924,0.00069500145
-198,0.013318639,0.0061212475,0.0093139345,0.0056016147,0.18721673,0.034626033,0.11325658,0.038985077,0.0145553555,0.018671876,0.04256762,0.033331245,0.015945436,0.01358913,0.0120165,0.022439776,0.002804592,0.006091459,0.035683606,0.016021881,0.016966954,0.007841842,0.022486558,0.023030031,0.014252643,0.009970749,0.021090291,0.0030356657,0.0015614209,0.021651097,0.0022634848,0.0286165,0.024201348,0.012653289,0.015431051,0.045567375,0.087221436,0.0011883362
-197,0.013354061,0.008756832,0.007285099,0.0035351575,0.16409285,0.03593659,0.13398182,0.0155726755,0.013229968,0.02019084,0.038238205,0.029400881,0.015290151,0.022333482,0.011626025,0.024978155,0.0030508484,0.0038045326,0.024670383,0.016307592,0.015924834,0.0055838274,0.0214484,0.020684253,0.012831114,0.009321159,0.02075162,0.005052237,0.0019664138,0.021242129,0.002612043,0.034400243,0.023262335,0.014272686,0.014749801,0.09655538,0.07370538,0.00084587437
-196,0.013180033,0.009211324,0.006262014,0.0033919103,0.14970735,0.034166854,0.14481652,0.01536791,0.013070136,0.020323193,0.034494914,0.028435199,0.015228839,0.024486406,0.010300081,0.024318488,0.0030910484,0.003789255,0.02329123,0.016159536,0.01564126,0.005299434,0.021191074,0.019060595,0.012680032,0.009400894,0.020300794,0.0057268655,0.0020471849,0.020061223,0.002702842,0.031635918,0.022311542,0.014439427,0.0145807015,0.117933534,0.07189441,0.0010272543
-195,0.012782368,0.009840706,0.0054662963,0.0030163003,0.1339003,0.033703618,0.1432748,0.014971598,0.012494296,0.019615749,0.032116022,0.0238809,0.014393816,0.02518223,0.010494972,0.024245987,0.0033039039,0.0031069843,0.021846876,0.015540975,0.015087255,0.004886654,0.020243298,0.017904239,0.012123045,0.009113466,0.019761547,0.006929562,0.0023914198,0.01939284,0.0029273727,0.03264292,0.02067793,0.014279069,0.014430318,0.15797551,0.06605482,0.0016968773
-194,0.012785419,0.009072209,0.006173732,0.003181805,0.14691275,0.032349933,0.13921045,0.015135987,0.012852675,0.020423131,0.034124885,0.026445322,0.014769273,0.025600715,0.010773852,0.024268515,0.0031354823,0.0034410716,0.021930216,0.016053662,0.015513838,0.0052150176,0.020893432,0.019070357,0.012507997,0.009173981,0.020222144,0.006226167,0.002126513,0.020222073,0.0028904201,0.033553224,0.021139704,0.014795449,0.01456832,0.13101164,0.07222873,0.0013618835
-193,0.013262986,0.009497656,0.0056456267,0.0031643414,0.12238561,0.030317247,0.13844433,0.014787492,0.01260889,0.020290453,0.032762226,0.024649413,0.014131502,0.02826011,0.010013661,0.023602782,0.0033162897,0.0028069785,0.020042643,0.015024927,0.015082837,0.004597341,0.019672563,0.015740925,0.012273076,0.009680068,0.019324977,0.007671607,0.0022471282,0.019306373,0.0031127243,0.034189004,0.019093888,0.015987435,0.014153217,0.17739542,0.065456174,0.0020662767
-192,0.013308709,0.009330763,0.005165624,0.0031886853,0.12423873,0.030013135,0.13992442,0.014956107,0.012796895,0.020277755,0.032072715,0.02552841,0.014272479,0.030253742,0.010093585,0.023508923,0.0035097557,0.0028794422,0.020159427,0.01514259,0.015177089,0.004441052,0.020207297,0.016289784,0.01242703,0.00959763,0.019392865,0.007864945,0.002201278,0.018316468,0.003146818,0.032845717,0.019257883,0.015513347,0.014024393,0.17421798,0.06445648,0.0016373505
-191,0.013664927,0.008854056,0.005906285,0.003344961,0.14633113,0.03151528,0.13782124,0.015578164,0.013287209,0.020914605,0.03508604,0.029108962,0.014530838,0.028171254,0.010994904,0.023953732,0.0035651384,0.003173889,0.020677615,0.015711198,0.015795004,0.004627698,0.021381557,0.018824153,0.0129173165,0.009707147,0.020329567,0.006390291,0.0019832293,0.01945373,0.0029908645,0.03345304,0.020776333,0.015453952,0.014540885,0.13030252,0.068881206,0.001125562
-190,0.012996957,0.01035104,0.0051029716,0.0026459694,0.10355029,0.030235419,0.124743156,0.01389585,0.011859939,0.018871123,0.030901842,0.02060701,0.013459389,0.024200402,0.011456033,0.023631793,0.0036163942,0.0026447373,0.020529673,0.015126121,0.014349102,0.0043259813,0.018972963,0.014035104,0.01144287,0.008894416,0.018988658,0.009311521,0.0025779945,0.018845193,0.00295905,0.031905234,0.020584457,0.014528486,0.013948684,0.22575097,0.06815325,0.002646889
-189,0.0135225495,0.010180466,0.005107465,0.0029587268,0.11734062,0.030379029,0.13903819,0.014708337,0.012557742,0.02020017,0.031832837,0.023324125,0.013727208,0.02622711,0.010774924,0.023353627,0.0039195456,0.002735043,0.019878037,0.015099979,0.014975985,0.004225875,0.019794216,0.015009058,0.012116939,0.009448548,0.019525312,0.0081001995,0.0023139105,0.018615447,0.0029956095,0.03177223,0.020619977,0.015448022,0.0138942925,0.18734331,0.066935346,0.0017604788
-188,0.013656819,0.010149415,0.004475793,0.0029065507,0.0970472,0.027884956,0.13132113,0.014162297,0.012177192,0.02019108,0.028855393,0.019811198,0.01303756,0.027644513,0.010413909,0.022994032,0.0043012956,0.002358197,0.018892033,0.013833252,0.01434831,0.0036899329,0.01846192,0.012069406,0.011767785,0.009854474,0.018276565,0.009526401,0.0024020541,0.017464343,0.0032466364,0.031344697,0.017848916,0.01588456,0.013544146,0.24492833,0.05922765,0.0019444342
-187,0.013221746,0.009691688,0.0044985306,0.002824456,0.10086115,0.028132549,0.1251897,0.013816984,0.011977372,0.019995034,0.028148917,0.020415172,0.012777123,0.028750207,0.010527996,0.023085903,0.003990332,0.0023145997,0.019072326,0.0138930725,0.0141979335,0.0038793557,0.018629735,0.0135595575,0.011583486,0.009427912,0.018203728,0.009588357,0.0025146413,0.017600084,0.0033235806,0.031549633,0.016982507,0.0153692495,0.014034082,0.24931005,0.05706122,0.0018168024
-186,0.012851792,0.009597868,0.0056203166,0.0030428127,0.129884,0.03098633,0.13446552,0.023627445,0.012548548,0.019706132,0.03257375,0.022726115,0.0139753455,0.023390794,0.0104066515,0.023156136,0.0034722565,0.0027503825,0.02064318,0.015774747,0.015051372,0.0046933903,0.019761287,0.016450414,0.012156732,0.008590963,0.019573707,0.007906492,0.0023911146,0.019088011,0.0028454948,0.031188425,0.020333242,0.015519842,0.0144705335,0.16726136,0.071517505,0.0014812719
-185,0.0136839105,0.010130282,0.004901196,0.0028466622,0.102475956,0.03215152,0.13589275,0.014035262,0.011883516,0.018958034,0.031114347,0.02027296,0.01355524,0.022584602,0.012029078,0.026201881,0.0036979537,0.002878651,0.021679027,0.01577351,0.014571268,0.004189581,0.019558582,0.015288954,0.011461922,0.008891444,0.019713081,0.007990296,0.0025313173,0.019311883,0.0028578828,0.032015175,0.021712834,0.013308494,0.0140912235,0.21227068,0.06348903,0.001796633
-184,0.0150677785,0.004845214,0.020203648,0.012391305,0.12158179,0.037318498,0.05525377,0.025373036,0.017227335,0.013792518,0.03817162,0.034583855,0.015824841,0.0056395438,0.020910608,0.020509865,0.0026057435,0.019092686,0.1127858,0.01910591,0.020245232,0.030475892,0.02765862,0.0281427,0.017410453,0.012256417,0.025637884,0.0015748452,0.0020060565,0.035368875,0.0025685562,0.02100801,0.035168834,0.00855003,0.018157018,0.007132594,0.0943526,0.00040577873
-183,0.013269719,0.0037391472,0.022219192,0.015513662,0.10844896,0.029125893,0.054997876,0.056559578,0.017974835,0.010796297,0.031645607,0.030826613,0.014283398,0.004730088,0.016379178,0.015424352,0.0024353857,0.019694667,0.14098918,0.018879462,0.020012045,0.027862947,0.024217455,0.024761828,0.018187935,0.01356799,0.023149678,0.0017640042,0.0021959145,0.035489403,0.0031557912,0.018720161,0.026421024,0.00823976,0.01843933,0.007898973,0.09798269,0.00050086173
-182,0.011986523,0.003690527,0.023179669,0.020169009,0.08620835,0.032087684,0.055523217,0.028080843,0.017986674,0.011667859,0.026166352,0.030735811,0.014156248,0.0047228877,0.018107045,0.016613202,0.0023296026,0.023143202,0.1780775,0.01900319,0.020328833,0.029690592,0.025583643,0.025909688,0.018239187,0.012618237,0.024080336,0.0014729314,0.00316082,0.039473947,0.0030817015,0.017037269,0.03249152,0.0077210814,0.018616538,0.0056515727,0.09120673,0.00026373583
-181,0.010494873,0.0039595724,0.022611951,0.021963133,0.078517154,0.030088803,0.05129648,0.02758145,0.017196447,0.009246198,0.0231042,0.025511311,0.012785753,0.0040731304,0.0169447,0.013764073,0.0023370236,0.022770604,0.21953951,0.018458026,0.019358456,0.028510284,0.024225993,0.024516335,0.017553214,0.011980175,0.022964003,0.0015509119,0.003347817,0.039617192,0.0034495417,0.016302846,0.030343575,0.0075720847,0.017759617,0.005156562,0.09354698,0.00015785496
-180,0.008739525,0.0030182097,0.023251124,0.021004708,0.07411761,0.024503963,0.049431976,0.046985805,0.01691537,0.009479288,0.019682784,0.024655499,0.010778842,0.004010328,0.013441775,0.010613359,0.0021709267,0.022859119,0.2588712,0.017989432,0.01838115,0.02420833,0.021087315,0.0216458,0.017241044,0.013233096,0.02052278,0.0016795871,0.003902923,0.039028995,0.003959394,0.014392239,0.023226738,0.0072675715,0.017145412,0.0061974158,0.08435941,0.00010065792
-179,0.008790248,0.0035010928,0.02261922,0.021800488,0.07053019,0.027761903,0.048225455,0.027756596,0.016729726,0.0081908265,0.020056138,0.024615511,0.0110428035,0.0038537025,0.01609332,0.011757294,0.0022219194,0.023190692,0.26226315,0.017709332,0.018525882,0.026168894,0.022775296,0.022713153,0.017092993,0.011982247,0.021344366,0.0015555196,0.004444919,0.038032457,0.003799362,0.014205328,0.029493218,0.0073993024,0.017119745,0.0048826165,0.0897551,8.600807e-05
-178,0.008983394,0.0034174274,0.022674574,0.02129057,0.073453814,0.028284753,0.04969009,0.027292553,0.016944079,0.008227522,0.02063824,0.025711583,0.011297321,0.0041951356,0.015975125,0.0118889045,0.0021895252,0.023320006,0.2527091,0.01787852,0.018768402,0.026591808,0.023078386,0.023063963,0.017292723,0.012130437,0.021619173,0.0015706603,0.004059437,0.03774846,0.0038965042,0.014824617,0.028864034,0.007309087,0.017326375,0.004996363,0.09079731,7.180554e-05
-177,0.010612457,0.0032228976,0.023054702,0.019221347,0.08739067,0.028726464,0.05542002,0.04622757,0.017674342,0.0103995595,0.022936052,0.028015267,0.012654621,0.0045254,0.016799921,0.0132954335,0.0022599169,0.021583788,0.1919555,0.018425846,0.019454382,0.02683009,0.023164263,0.0236782,0.017895956,0.012937204,0.022261908,0.0016890586,0.0032486091,0.04011052,0.003391636,0.015960395,0.027659781,0.0076690353,0.017983284,0.0064638737,0.09519993,0.00011233979
-176,0.014360021,0.005014169,0.020281091,0.014014372,0.117331915,0.03806359,0.057856906,0.026207352,0.017153021,0.012810255,0.03674542,0.029194657,0.016134746,0.0047452026,0.022530966,0.018985476,0.0027227951,0.019302804,0.12139427,0.019089764,0.019977897,0.031132266,0.026949452,0.027627144,0.01721395,0.012698379,0.025132861,0.0015669761,0.0020479343,0.034912877,0.00267127,0.02149551,0.034425557,0.008718051,0.01789499,0.0067513427,0.09484471,0.00024201632
-175,0.014876046,0.0055423095,0.015494124,0.00942034,0.15498506,0.041711204,0.07084437,0.021954335,0.015974743,0.01576327,0.044853248,0.030947087,0.017088607,0.0067103757,0.021208035,0.023072146,0.0027605947,0.014210392,0.077080056,0.018162766,0.019102478,0.022947334,0.02703036,0.028062167,0.015791448,0.011778177,0.024879077,0.001711864,0.0016455019,0.029866686,0.0022014491,0.025761804,0.035633314,0.009722656,0.016861517,0.011344262,0.093000755,0.0006389195
-174,0.012235912,0.006661374,0.009026272,0.0053133117,0.18325953,0.03452904,0.111471936,0.04667991,0.014227125,0.017601082,0.041949153,0.024877284,0.016006688,0.009113719,0.013345024,0.022491762,0.0027837306,0.006280375,0.039099146,0.017505288,0.0167884,0.008582529,0.022251682,0.023496129,0.013934963,0.008671446,0.02144291,0.003271779,0.0018742012,0.022628712,0.0020399457,0.02663629,0.026257547,0.011855578,0.015134113,0.0436568,0.097019345,0.0016120088
-173,0.013563232,0.009018176,0.006786885,0.0032850737,0.15920985,0.03561462,0.13190104,0.015400075,0.01304024,0.019495709,0.03787026,0.0278497,0.015196413,0.020622466,0.012230694,0.025353787,0.0031260755,0.0037376478,0.024514666,0.016850827,0.015864957,0.005611299,0.02195444,0.021022895,0.012615816,0.008803121,0.021120243,0.0056462097,0.0020719124,0.021271681,0.0025509272,0.032995466,0.024741657,0.013889601,0.014499384,0.10495073,0.07572218,0.0010564802
-172,0.013431657,0.009057813,0.006150034,0.003359249,0.15377806,0.033929616,0.13893832,0.015468917,0.013107066,0.019932719,0.03532049,0.029766407,0.015201801,0.023314241,0.01093915,0.024504099,0.0031646872,0.0038793217,0.023682605,0.016649326,0.015779039,0.005378739,0.022100022,0.019994128,0.012686086,0.009057454,0.020794224,0.005864443,0.0020219162,0.019996613,0.00261944,0.03089934,0.023960881,0.014065024,0.014357869,0.11250637,0.074342854,0.0011467558
-171,0.013257217,0.010023398,0.0047090086,0.0029143142,0.110419445,0.03038361,0.13564603,0.015049256,0.012181812,0.019335577,0.0300728,0.022947889,0.013766962,0.028594902,0.010256016,0.023392007,0.0036454992,0.0026379114,0.020816792,0.014896253,0.014606552,0.0042802873,0.019497156,0.015199221,0.011794224,0.0091753835,0.019012677,0.008893967,0.0025026028,0.017790467,0.00309209,0.031212438,0.01948207,0.014610571,0.013455766,0.20906849,0.0613793,0.002725402
-170,0.013294451,0.009442273,0.0051046247,0.003116362,0.11767856,0.030337857,0.13732123,0.014780373,0.012631562,0.020355985,0.031314924,0.024390351,0.014039278,0.029766884,0.010184165,0.023348888,0.0034906773,0.002773127,0.01989204,0.015107146,0.01503411,0.004316178,0.019933177,0.015455236,0.012286976,0.0095480215,0.019281156,0.008325098,0.0022759426,0.018255807,0.0031771872,0.032135706,0.019165035,0.015622211,0.013885383,0.1882116,0.064720355,0.002294451
-169,0.012943142,0.010036469,0.0047921594,0.0026289339,0.08775716,0.030317001,0.12328503,0.013420294,0.011440129,0.018101813,0.028622875,0.019036489,0.012923814,0.023071973,0.010589462,0.02293098,0.0034569902,0.002515917,0.019298434,0.0142872315,0.013913291,0.0041686296,0.018388867,0.013321019,0.011070795,0.009046457,0.01833702,0.01008012,0.00265609,0.018034995,0.003011737,0.029711464,0.019528175,0.014394908,0.012981033,0.26564956,0.06424959,0.0033423554
-168,0.012816665,0.008725964,0.006331197,0.0034937242,0.14993612,0.03261767,0.13658631,0.015414177,0.013101772,0.020788124,0.034309965,0.029375242,0.014864858,0.027961811,0.0098616285,0.023948815,0.0030846903,0.0033237431,0.021703862,0.015798122,0.015704097,0.0050892057,0.021464279,0.018809158,0.012742485,0.009448449,0.020279942,0.0062022605,0.0020902804,0.01959071,0.0028962353,0.033157285,0.021578519,0.015899723,0.014196801,0.12680301,0.070003144,0.0013957174
-167,0.01302535,0.0097738495,0.0056698197,0.003006603,0.12085094,0.031490806,0.13220096,0.014563576,0.012406465,0.020363687,0.03151434,0.023578582,0.014047929,0.026901275,0.010197437,0.023751162,0.0032926623,0.0027808386,0.020802008,0.0154091995,0.01497374,0.0045857155,0.019883204,0.015303245,0.012027628,0.009312907,0.019589772,0.007985601,0.0023966625,0.019244203,0.003006669,0.0323815,0.020602548,0.01593255,0.013982586,0.18536928,0.067794695,0.0027101643
-166,0.0126330415,0.009434724,0.006593827,0.0031817942,0.14943828,0.03333444,0.12928134,0.015048683,0.012773036,0.02070746,0.03481311,0.026536874,0.014803136,0.02497353,0.010710212,0.024284124,0.0030889676,0.0031954602,0.022388665,0.016315117,0.015479489,0.0051977094,0.02099019,0.018181274,0.012373887,0.008943111,0.020465616,0.0065084947,0.002263861,0.020356156,0.0027673992,0.033648904,0.022918336,0.015678624,0.014330571,0.13189982,0.07446069,0.0021041813
-165,0.012631508,0.0093849115,0.0066864467,0.0033355735,0.15880916,0.034153227,0.13231705,0.015316971,0.012956643,0.020792514,0.035131212,0.027586434,0.015088131,0.023006016,0.01055713,0.024223518,0.003119479,0.003505694,0.023379235,0.016449159,0.01570171,0.00543646,0.021561334,0.019408291,0.012520571,0.008894324,0.020882307,0.0057832384,0.0021705932,0.020396793,0.0026046152,0.032024514,0.024531886,0.015264654,0.014225942,0.113464005,0.07669874,0.001719157
-164,0.01294703,0.00994159,0.0054541063,0.003120517,0.121646896,0.03064931,0.13425219,0.014680807,0.0125442585,0.020758118,0.03154595,0.022732353,0.014047802,0.028279629,0.00969864,0.023370596,0.0036107025,0.0026010808,0.020433448,0.015055441,0.01493702,0.004356917,0.019478627,0.013936903,0.012143075,0.00960561,0.019220434,0.008134988,0.0023743943,0.018577946,0.0030758786,0.033347543,0.01982073,0.016872557,0.013752352,0.18772799,0.06526658,0.0030074227
-163,0.012472204,0.009953829,0.0046454063,0.0027204517,0.093908764,0.028405184,0.118708014,0.013138762,0.01141705,0.01920813,0.026969956,0.018822538,0.01267468,0.026956191,0.009677999,0.022581251,0.0036376475,0.0022210754,0.019363448,0.0138263125,0.013685495,0.004037264,0.017972602,0.012444187,0.0110304775,0.009127695,0.017748246,0.010151175,0.0027779094,0.01748157,0.0032020414,0.030531896,0.017248183,0.015644917,0.013620246,0.2748826,0.05710455,0.0035909854
-162,0.013025174,0.008873105,0.006892257,0.0036357045,0.1594277,0.032849062,0.13468546,0.015593531,0.013286618,0.021775372,0.035956077,0.028970616,0.014691444,0.028176611,0.010026893,0.023516247,0.0033638887,0.0029793375,0.020937806,0.015563408,0.015845766,0.0048460388,0.02112954,0.018514667,0.012923592,0.009765446,0.020370467,0.005804211,0.0020392998,0.019972537,0.0028771355,0.033535674,0.021332888,0.017115619,0.01441037,0.11652264,0.068767786,0.0010151151
