month,day,hour,gap_flag_month,gap_flag_hour,timestep_idx_global,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,P_ERA,PA_ERA,EVI,NDVI,NIRv,b1,b2,b3,b4,b5,b6,b7,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,relative_time_idx,GPP_NT_VUT_REF,encoder_index
0.013114078,0.009268482,0.019662138,0.002998388,0.064747296,0.010972005,0.085075945,0.01672987,0.013776205,0.01392437,0.051587258,0.020525957,0.02538441,0.02420803,0.021135377,0.037990022,0.0013439573,0.011434997,0.024755726,0.019378014,0.023691649,0.0026619923,0.019911561,0.011801099,0.01846639,0.015902296,0.010258091,0.008730508,0.0029949786,0.008738382,0.003684895,0.030809032,0.00978531,0.037587956,0.01735968,0.13060859,0.15899502,-316
0.012603828,0.009192604,0.017895283,0.0029945767,0.06521065,0.010544648,0.081666954,0.015841976,0.013605632,0.013992903,0.04938686,0.019957386,0.025924057,0.028320102,0.02078451,0.039076336,0.0014141629,0.0100099975,0.022973895,0.018735044,0.02335819,0.002350876,0.020290079,0.011794158,0.018838996,0.015296673,0.009547466,0.009385252,0.0034216791,0.008584961,0.0038658862,0.031258635,0.009303385,0.036789704,0.017414209,0.15924476,0.13912374,-315
0.01225139,0.008868041,0.017240854,0.0030009397,0.057022426,0.010250885,0.0775483,0.015196902,0.013023792,0.015122381,0.04553181,0.01878387,0.024584573,0.02977966,0.01986073,0.037223574,0.0014313917,0.01013484,0.020238265,0.017633561,0.022051135,0.0022504742,0.018846974,0.011125122,0.01716895,0.015121155,0.008964655,0.010698683,0.0034619998,0.008206749,0.0037727659,0.029635418,0.008980733,0.03597738,0.01678943,0.19522572,0.13699444,-314
0.012366572,0.008880359,0.018529601,0.003131828,0.058625285,0.010440218,0.07773765,0.015648631,0.013210072,0.01440467,0.047824867,0.019274326,0.02514982,0.028271282,0.01984096,0.03812897,0.0013473859,0.010195215,0.020604149,0.017956559,0.022514513,0.0023869323,0.019078752,0.011339942,0.017346563,0.015207826,0.008949993,0.010347368,0.0034354292,0.008429888,0.0037098771,0.030642549,0.009429669,0.03714405,0.016951632,0.18208481,0.1394318,-313
0.012834711,0.0093368115,0.01989623,0.0030865201,0.07413186,0.010743996,0.08013293,0.016588537,0.013975399,0.013441212,0.0524977,0.02033173,0.02763263,0.025176844,0.02022815,0.04050147,0.0012510241,0.011602965,0.024902873,0.019909995,0.023978837,0.0029497123,0.020277074,0.012097563,0.018915124,0.015176649,0.01000533,0.008886595,0.0029534507,0.009319651,0.003737036,0.03347943,0.009947019,0.03778546,0.017687837,0.11897403,0.15562567,-312
0.01287686,0.009169991,0.020432023,0.0030636135,0.07829653,0.010722779,0.078562394,0.0165415,0.0139671955,0.01373723,0.05443485,0.020361342,0.027531238,0.02482278,0.021528743,0.03980497,0.0012760492,0.011599245,0.02616272,0.02017587,0.0240517,0.0029953239,0.0205551,0.012137775,0.019215303,0.015257317,0.010397781,0.008505721,0.0028310863,0.009364859,0.003784708,0.033455767,0.009800567,0.03773973,0.017763115,0.106651776,0.16042447,-311
0.012867641,0.009600717,0.019819334,0.0029592272,0.080288425,0.011023496,0.0805184,0.016533345,0.013854223,0.014556272,0.05155281,0.021005478,0.025132792,0.02305187,0.02141391,0.039020106,0.0014411511,0.010698872,0.024833748,0.019931147,0.0240548,0.002841654,0.020406503,0.011862258,0.018660631,0.015376669,0.009994147,0.008555133,0.0028234483,0.009255217,0.0034834915,0.033783432,0.010105701,0.040097382,0.017720439,0.11567281,0.15520336,-310
0.012778694,0.00971088,0.017385844,0.002940814,0.06846873,0.010235213,0.07991227,0.015866404,0.01338713,0.0150467325,0.049697224,0.01947639,0.026266329,0.026562242,0.019809926,0.03867881,0.0014408209,0.010367962,0.021819755,0.018987784,0.022915328,0.0026211727,0.019496925,0.011162076,0.01774322,0.015321016,0.009713911,0.009875594,0.0030352632,0.008953475,0.003596329,0.031303097,0.009578198,0.037436113,0.01719501,0.15278569,0.14842762,-309
0.0126759205,0.009405822,0.016942637,0.0029609534,0.07296631,0.010747401,0.081466876,0.016097046,0.013579229,0.01533408,0.04885937,0.019700674,0.026061768,0.026646625,0.019583175,0.039189935,0.0014636696,0.010236561,0.021707688,0.019078717,0.023090987,0.00266012,0.019791022,0.01139881,0.017741099,0.015301125,0.009502447,0.009504724,0.002977591,0.009094376,0.003603277,0.033043295,0.009723015,0.038152028,0.017314684,0.15033033,0.14206664,-308
0.012779298,0.009469923,0.018643491,0.0029555392,0.07898084,0.010740089,0.076253176,0.015404455,0.013757406,0.014876436,0.04994527,0.020291947,0.026578678,0.027505886,0.020794308,0.041311037,0.0013717944,0.010203572,0.023182703,0.019687332,0.023753567,0.0026813631,0.02072524,0.011955819,0.01906983,0.014904025,0.009518019,0.009480387,0.0032309298,0.00914416,0.0037034194,0.03393254,0.009475634,0.03961656,0.018004354,0.13833423,0.13773671,-307
0.012480775,0.009538493,0.018120762,0.0030682695,0.0832745,0.010579802,0.08094546,0.015557369,0.013627637,0.015875924,0.050023004,0.020240335,0.025818935,0.02548676,0.019727528,0.03899607,0.0014888408,0.009990501,0.023161279,0.019619709,0.023526272,0.002753519,0.0203871,0.01160648,0.018025897,0.014910695,0.009414563,0.009021842,0.0029998696,0.009021539,0.0034995961,0.033799954,0.009623549,0.040075153,0.017680898,0.13466416,0.14136691,-306
0.014058833,0.009885313,0.01772244,0.0026468318,0.06454625,0.011409183,0.07605159,0.01599228,0.013626444,0.013582433,0.052978676,0.019678025,0.027501773,0.028819432,0.022624318,0.041729398,0.0013660992,0.010688499,0.023015749,0.019721497,0.023600603,0.002473941,0.02032284,0.011762662,0.020082647,0.016376507,0.010588167,0.009916785,0.0031043966,0.009209434,0.004145664,0.03117757,0.009032401,0.03685149,0.017703407,0.14376114,0.14224531,-305
0.012657163,0.00929062,0.020118928,0.0030471943,0.074101515,0.011970251,0.07972531,0.016992932,0.013822371,0.012055867,0.055747483,0.020138526,0.02841412,0.024000164,0.02150869,0.039991647,0.0012105111,0.011461886,0.028392658,0.020041835,0.024211787,0.0029177656,0.020812945,0.012210697,0.019826474,0.015494774,0.010752669,0.008504305,0.002884661,0.009404529,0.004039671,0.03249197,0.009838964,0.036214486,0.017520666,0.101111025,0.167073,-304
0.013628052,0.009736478,0.01800527,0.0029056356,0.06360521,0.011745331,0.08005094,0.01633976,0.013579265,0.0129423365,0.053099927,0.019836081,0.027925128,0.027821662,0.020280706,0.04108798,0.001318235,0.010542887,0.022562822,0.019454498,0.023512844,0.0025693025,0.019910682,0.011666157,0.018854706,0.016227547,0.009999058,0.00995667,0.003034164,0.009102047,0.0040134843,0.032039933,0.009419518,0.036715914,0.017306266,0.1456072,0.1435963,-303
0.013545632,0.009654779,0.018846208,0.002828196,0.067445025,0.011612088,0.07803163,0.016413843,0.01367596,0.013403908,0.05339426,0.019864421,0.027775567,0.026401268,0.021799643,0.041237466,0.0012600909,0.011366685,0.024253348,0.01993819,0.023815345,0.0027283337,0.02026905,0.0119148595,0.019544497,0.016060105,0.010636132,0.009460214,0.002989257,0.00933841,0.0039741537,0.03186334,0.009539604,0.037366267,0.017573254,0.12642804,0.15375085,-302
0.013707357,0.009619949,0.016981058,0.0028242078,0.06938948,0.011224106,0.08067368,0.015651278,0.013443861,0.015804032,0.051281326,0.019675666,0.025058286,0.027780674,0.021676531,0.04022456,0.0015114712,0.009931514,0.02189871,0.019652175,0.02332885,0.002401109,0.020273564,0.011488797,0.018922625,0.01599757,0.010240033,0.009937838,0.002924066,0.008890116,0.0039924555,0.03256168,0.008888757,0.03842488,0.017698212,0.14840324,0.1376163,-301
0.013661432,0.009828572,0.018198732,0.0029078657,0.075317726,0.010775732,0.079683,0.016000627,0.013825968,0.013799998,0.05336231,0.020432226,0.028041244,0.027274232,0.022354601,0.04213559,0.0013575722,0.010285035,0.02447915,0.020418905,0.024214907,0.002620165,0.021090021,0.0120783765,0.020542609,0.015962726,0.010736816,0.009001016,0.0030212281,0.009400158,0.004000777,0.03371358,0.009279515,0.038978726,0.01812424,0.12153268,0.14156201,-300
0.013439049,0.010195288,0.018453809,0.0029125866,0.06687054,0.012037992,0.07898202,0.016020577,0.013401064,0.014499372,0.05316424,0.019676194,0.026339889,0.024937157,0.021422053,0.041464865,0.0013478145,0.009847357,0.022418551,0.019571157,0.02348657,0.0025419714,0.020024803,0.011315343,0.018851465,0.016114652,0.010281308,0.00982068,0.0031082265,0.009187313,0.0037257655,0.031757,0.009648373,0.039065603,0.017617185,0.14211525,0.14433692,-299
0.013202051,0.009963922,0.016769314,0.0027965405,0.07606457,0.011755564,0.087821715,0.016166015,0.013446739,0.015343941,0.045741756,0.021840038,0.021366054,0.02461714,0.020412777,0.037372265,0.0018315358,0.008857468,0.021848379,0.019164704,0.023681447,0.0023372022,0.020471588,0.011511249,0.018104356,0.015815957,0.009394228,0.009614117,0.002839595,0.008508525,0.0035807942,0.03455768,0.009415058,0.042701185,0.017372448,0.14947648,0.13423559,-298
0.0128019275,0.009337537,0.017951172,0.002880797,0.06947944,0.011459787,0.07689318,0.015411655,0.01340537,0.014950261,0.049923174,0.019392181,0.02739006,0.028337587,0.021885857,0.04069591,0.0013358851,0.010812823,0.024036966,0.01942586,0.023409825,0.0025328654,0.020235209,0.011672471,0.019125788,0.015526354,0.009913284,0.009671566,0.0031966218,0.009076453,0.003941606,0.031165222,0.009107747,0.03637176,0.017497351,0.14410244,0.14564602,-297
0.013207085,0.009479376,0.01916232,0.0029533065,0.0722514,0.010480034,0.07662814,0.01574626,0.013603496,0.014592121,0.051678017,0.020192798,0.026858414,0.027570147,0.021127084,0.040986802,0.0013507596,0.010554799,0.022684498,0.019703362,0.023631336,0.0026648904,0.020239905,0.0117619885,0.018884055,0.015386469,0.009758175,0.009687818,0.0031142863,0.0091335215,0.003778802,0.032943625,0.009510352,0.038959045,0.017623635,0.13926616,0.14284572,-296
0.01351876,0.009342621,0.018656414,0.0029121423,0.0686187,0.009946731,0.07669107,0.016280947,0.013775439,0.014359061,0.050992746,0.02046551,0.026469085,0.027239392,0.021654453,0.04141029,0.0013453319,0.010992768,0.022085998,0.019595629,0.023766233,0.002663323,0.019982921,0.011878008,0.018909143,0.01590512,0.009776299,0.009548748,0.0030337637,0.009415131,0.0037752218,0.033136528,0.009879931,0.03832018,0.017532574,0.14326626,0.14285754,-295
0.013605825,0.009779769,0.019276205,0.0029832122,0.065708116,0.0088931145,0.07955845,0.016239593,0.0136188,0.013888523,0.05125313,0.020423101,0.025732776,0.024777593,0.020589408,0.03971759,0.0013794168,0.011477217,0.022257814,0.019625563,0.023716165,0.0027235982,0.019437786,0.011620186,0.01842469,0.015808133,0.009778168,0.009614259,0.0029651313,0.00910245,0.0036381632,0.032062493,0.009810814,0.03843355,0.017253185,0.14303301,0.15179303,-294
0.013814094,0.009440278,0.02144414,0.0031350362,0.06264127,0.009237402,0.07433984,0.016311392,0.013721406,0.013644964,0.05522468,0.020234449,0.027438445,0.025479728,0.022189837,0.041431822,0.0012378277,0.011805978,0.022326617,0.01973703,0.023841638,0.0027967184,0.019312905,0.011666338,0.018707315,0.01610709,0.009801201,0.009545462,0.0030174472,0.009389034,0.0037227222,0.031779177,0.010052009,0.037594303,0.017416295,0.13723046,0.15318368,-293
0.014108731,0.009863102,0.020779813,0.0029547345,0.056281686,0.008461787,0.07531959,0.01633818,0.013535016,0.012797619,0.05501927,0.019513713,0.027812574,0.02619935,0.021424422,0.040248666,0.0012026029,0.01267841,0.022476489,0.0196936,0.02336297,0.0028581885,0.018678473,0.01153247,0.018822445,0.016126204,0.010543721,0.010196668,0.0030170986,0.00912588,0.0039258813,0.030005036,0.0095925685,0.036122516,0.017041259,0.13649239,0.16584687,-292
0.013619253,0.009701395,0.018776309,0.0029684212,0.062072348,0.008193651,0.076512046,0.01578224,0.013647627,0.013307234,0.051005963,0.020294892,0.027134039,0.02967948,0.020816095,0.040854063,0.0013521267,0.010949275,0.022036621,0.019400159,0.02349836,0.0025130014,0.019643873,0.011783146,0.019376725,0.015438602,0.009838624,0.010249095,0.003258727,0.009048833,0.0039414694,0.031599432,0.009388408,0.036440253,0.017280193,0.15576662,0.14283146,-291
0.013328205,0.009168095,0.02008491,0.0031059599,0.061345167,0.008173049,0.07347605,0.015820086,0.013601479,0.013767038,0.051571246,0.01962162,0.027803972,0.029792868,0.020864876,0.040283356,0.0012327894,0.011974014,0.021789664,0.019282034,0.023092544,0.0027404204,0.019180492,0.011742956,0.018654082,0.015166454,0.009941628,0.0105191795,0.003166179,0.009086344,0.00392427,0.031243002,0.009416273,0.035948534,0.017136876,0.14886782,0.15408649,-290
0.0133568235,0.009268003,0.021135613,0.0031858555,0.06413475,0.00844075,0.07544782,0.016353447,0.013793111,0.013214645,0.05288022,0.020432552,0.027019668,0.027210223,0.020699905,0.04023087,0.0012490234,0.011709367,0.02215913,0.019512359,0.023611663,0.002812268,0.019325463,0.011886941,0.01862816,0.015261635,0.009759815,0.009978693,0.003077527,0.009184139,0.0037526793,0.032493897,0.009961826,0.03775266,0.01723778,0.13889365,0.15494707,-289
0.013211231,0.009153718,0.021966932,0.0031625987,0.05983974,0.008001138,0.07595424,0.016319843,0.0139096705,0.012842462,0.05231786,0.019786863,0.027643839,0.027473025,0.020297462,0.04019103,0.0011343212,0.012349394,0.022439249,0.019588131,0.023602774,0.002892028,0.018964892,0.012108044,0.018916897,0.015454927,0.010010589,0.009952306,0.0032684733,0.009148491,0.0040523964,0.031963147,0.009903022,0.03805827,0.017235883,0.13818131,0.15870374,-288
0.0129646845,0.009118938,0.021308577,0.0031211735,0.06086976,0.008740628,0.07720734,0.015931975,0.013696456,0.01412952,0.051171992,0.019688962,0.027194802,0.028566986,0.020522414,0.03948531,0.0012044372,0.011590834,0.022278775,0.019325316,0.023274923,0.0027017572,0.019062877,0.011759257,0.01855298,0.015467434,0.009959465,0.010069933,0.003257004,0.008906043,0.003998637,0.031212257,0.009653776,0.03803329,0.017097982,0.14373992,0.15513356,-287
0.012733054,0.009384676,0.02213502,0.003102,0.0633638,0.008944399,0.07600278,0.01604858,0.013715455,0.014035332,0.051998876,0.019580921,0.027145565,0.026370002,0.020810047,0.039615043,0.001183731,0.011522155,0.022826066,0.019425895,0.02336858,0.002850223,0.019071627,0.01164428,0.01847315,0.01531841,0.009954036,0.009769153,0.0032925615,0.009024519,0.0038067831,0.031327963,0.010035783,0.039186172,0.01712813,0.13526757,0.16053759,-286
0.012471337,0.009541049,0.020739611,0.0030832572,0.061393328,0.00905532,0.08035029,0.015982635,0.013516307,0.014104104,0.050744273,0.019168634,0.027142966,0.026594052,0.019546822,0.038489953,0.0012312065,0.011220613,0.022787934,0.019110367,0.02300251,0.0027750267,0.018839143,0.011358662,0.018011825,0.015253729,0.009924423,0.009907833,0.0032893254,0.008753863,0.0038140044,0.030554697,0.009796446,0.038131375,0.016777422,0.14263569,0.16089998,-285
0.012261638,0.009231599,0.019903647,0.0031134912,0.06421077,0.009614965,0.081764124,0.01603317,0.013684616,0.014577683,0.049050543,0.019224195,0.02703857,0.027163561,0.019041203,0.03906074,0.0012530959,0.010940162,0.022074645,0.019009383,0.023018757,0.0027557637,0.019045366,0.01145372,0.017818796,0.015130258,0.009552666,0.009728992,0.0032892681,0.008848088,0.0037891301,0.031922515,0.009928735,0.038737863,0.016834544,0.14862765,0.15126608,-284
0.012429174,0.009356188,0.022436723,0.0031386048,0.069448456,0.009446803,0.07585332,0.015450953,0.014013262,0.013691872,0.05105787,0.019682985,0.027883377,0.027700018,0.02038727,0.041421387,0.0011513116,0.0111755645,0.024051186,0.019722832,0.023765646,0.0028348914,0.019952655,0.012066845,0.019394498,0.014607676,0.009647108,0.009647851,0.0035978302,0.00895609,0.00392301,0.03282644,0.009687388,0.039923128,0.017505368,0.13265061,0.14951375,-283
0.011513682,0.009666617,0.021133471,0.0032070267,0.07249186,0.011201974,0.08511164,0.015623523,0.013638409,0.015047071,0.048576783,0.019282633,0.026300896,0.024969693,0.018598324,0.038275983,0.0012886444,0.0102318935,0.024088074,0.019201336,0.02324551,0.0027690346,0.019476354,0.011378029,0.017729862,0.0144350445,0.009202857,0.009288851,0.0034667416,0.008502911,0.003572798,0.03210913,0.009854215,0.04082846,0.016962664,0.13665025,0.15107772,-282
0.013403765,0.009829044,0.020467194,0.0027553067,0.057626646,0.01109426,0.0788574,0.016428238,0.013839384,0.012958624,0.052095495,0.019190809,0.027526231,0.028485991,0.021677967,0.040880483,0.001219133,0.010969317,0.023878435,0.019523764,0.023460604,0.0024944902,0.019377567,0.0116600515,0.019968892,0.016151737,0.010405862,0.010120733,0.0034388527,0.008734849,0.004298656,0.03034141,0.0091370465,0.037707373,0.017059086,0.14261647,0.15031877,-281
0.012027385,0.009475276,0.020461097,0.0030480188,0.06013143,0.012235898,0.084567815,0.017271388,0.013681694,0.013271832,0.04951384,0.019291066,0.025663204,0.025357049,0.019818012,0.03836768,0.00125184,0.010461236,0.024887582,0.01889566,0.023295471,0.0024500326,0.019242186,0.011500221,0.018434819,0.015473069,0.009707648,0.009991877,0.0033612077,0.008392262,0.0039958665,0.030414099,0.009633182,0.037275776,0.016560143,0.14131716,0.15927592,-280
